,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
34,2019-12-30,SYF,0,1,1,0,36.04999923706055
41,2019-12-30,PXD,0,1,1,0,150.8699951171875
69,2019-12-30,KMI,0,1,1,0,21.030000686645508
115,2019-12-30,F,0,1,1,0,9.25
116,2019-12-30,FBHS,0,1,1,0,65.37999725341797
118,2019-12-30,IFF,0,1,1,0,126.95999908447266
127,2019-12-30,UPS,0,1,1,0,116.44000244140624
130,2019-12-30,HRB,0,1,1,0,23.3700008392334
139,2019-12-30,BA,0,1,0,0,326.3999938964844
142,2019-12-30,SJM,0,1,1,0,103.1500015258789
155,2019-12-30,HP,0,1,1,0,45.540000915527344
156,2019-12-30,CHD,0,1,1,0,70.34999847412111
164,2019-12-30,EQIX,0,1,1,0,580.239990234375
188,2019-12-30,CXO,0,0,0,1,85.52999877929688
195,2019-12-30,JEF,0,1,1,0,21.34000015258789
225,2019-12-30,BXP,0,1,1,0,136.66999816894528
234,2019-12-30,JBHT,0,1,1,0,116.58000183105469
243,2019-12-30,MO,0,1,1,0,49.88999938964844
249,2019-12-30,LH,1,0,0,1,168.35000610351562
252,2019-12-30,CAG,0,1,1,0,34.040000915527344
266,2019-12-30,APA,0,1,1,0,25.5
274,2019-12-30,GD,0,1,1,0,176.00999450683594
279,2019-12-30,MCK,1,0,0,1,137.16999816894528
286,2019-12-30,RL,0,1,1,0,116.58000183105469
307,2019-12-30,CHTR,0,0,0,1,483.0799865722656
318,2019-12-30,LRCX,1,0,0,1,292.5400085449219
326,2019-12-30,COTY,0,1,1,0,11.050000190734863
331,2019-12-30,BK,0,1,1,0,50.18000030517578
364,2019-12-30,ITW,0,0,0,1,179.91000366210938
375,2019-12-30,CVX,0,1,1,0,119.8499984741211
377,2019-12-30,AOS,0,1,1,0,47.56999969482422
