,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
2,2019-12-31,SJM,0,1,1,0,104.12999725341797
5,2019-12-31,EQIX,0,1,1,0,583.7000122070312
22,2019-12-31,AVY,0,1,1,0,130.82000732421875
31,2019-12-31,LH,0,1,1,0,169.1699981689453
32,2019-12-31,CVX,0,1,1,0,120.51000213623047
36,2019-12-31,HSIC,0,1,1,0,66.72000122070312
44,2019-12-31,JEF,0,1,1,0,21.3700008392334
46,2019-12-31,NOC,0,1,1,0,343.9700012207031
52,2019-12-31,BKNG,0,1,1,0,2053.72998046875
72,2019-12-31,ED,0,1,1,0,90.47000122070312
98,2019-12-31,MO,0,1,1,0,49.90999984741211
107,2019-12-31,COTY,0,1,1,0,11.25
112,2019-12-31,RL,0,1,1,0,117.22000122070312
130,2019-12-31,HRB,0,1,1,0,23.479999542236328
139,2019-12-31,AOS,0,1,1,0,47.63999938964844
142,2019-12-31,TSCO,0,1,1,0,93.44000244140625
144,2019-12-31,PNW,0,1,1,0,89.93000030517578
145,2019-12-31,CAG,0,1,1,0,34.2400016784668
157,2019-12-31,BK,0,1,1,0,50.33000183105469
170,2019-12-31,MMM,0,1,1,0,176.4199981689453
176,2019-12-31,GD,1,0,0,1,176.35000610351562
197,2019-12-31,HOG,0,1,1,0,37.189998626708984
207,2019-12-31,MCK,1,0,0,1,138.32000732421875
223,2019-12-31,IFF,0,1,1,0,129.02000427246094
226,2019-12-31,F,0,1,1,0,9.300000190734863
239,2019-12-31,BXP,0,1,1,0,137.86000061035156
254,2019-12-31,EFX,0,1,1,0,140.1199951171875
256,2019-12-31,PXD,1,0,0,1,151.3699951171875
278,2019-12-31,RTN,0,1,1,0,219.74000549316406
281,2019-12-31,APA,0,1,1,0,25.59000015258789
300,2019-12-31,SYF,0,1,1,0,36.0099983215332
302,2019-12-31,KMI,0,1,1,0,21.170000076293945
351,2019-12-31,CXO,0,1,1,0,87.56999969482422
357,2019-12-31,FBHS,0,1,1,0,65.33999633789062
365,2019-12-31,HES,0,1,1,0,66.80999755859375
