,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
19,2019-12-23,XLNX,0,1,1,0,98.9000015258789
21,2019-12-23,CXO,0,1,1,0,85.63999938964844
36,2019-12-23,SHW,0,0,0,1,583.260009765625
37,2019-12-23,FITB,0,1,1,0,30.95000076293945
38,2019-12-23,FBHS,0,1,1,0,64.47000122070311
45,2019-12-23,WFC,0,1,1,0,53.81000137329102
47,2019-12-23,KR,0,1,1,0,28.88999938964844
51,2019-12-23,FTV,0,1,1,0,76.8499984741211
80,2019-12-23,C,0,1,1,0,78.76000213623047
110,2019-12-23,JNPR,0,1,1,0,24.46999931335449
124,2019-12-23,ABC,0,1,1,0,85.5999984741211
131,2019-12-23,GPC,0,1,1,0,106.52999877929688
137,2019-12-23,AOS,0,1,1,0,47.13999938964844
151,2019-12-23,IT,0,1,0,0,153.47000122070312
153,2019-12-23,INTC,0,0,0,1,59.22999954223633
156,2019-12-23,OKE,0,1,1,0,75.98999786376953
163,2019-12-23,UPS,0,1,1,0,118.94000244140624
166,2019-12-23,DVA,1,0,0,1,74.2300033569336
172,2019-12-23,VLO,0,1,1,0,95.23999786376952
177,2019-12-23,SCHW,0,1,1,0,48.709999084472656
178,2019-12-23,SLG,0,1,1,0,91.2300033569336
187,2019-12-23,LNT,0,1,1,0,54.29999923706055
189,2019-12-23,TJX,0,0,0,1,60.040000915527344
211,2019-12-23,BA,0,0,0,1,337.54998779296875
213,2019-12-23,JWN,0,1,1,0,40.72999954223633
225,2019-12-23,NLSN,1,0,0,1,20.170000076293945
255,2019-12-23,LIN,0,0,0,1,211.7700042724609
256,2019-12-23,NCLH,0,1,1,0,58.5099983215332
276,2019-12-23,MXIM,0,1,1,0,61.45000076293945
282,2019-12-23,DOV,0,0,0,1,115.8499984741211
293,2019-12-23,CLX,0,1,1,0,152.33999633789062
317,2019-12-23,KEY,0,1,1,0,20.25
321,2019-12-23,WDC,0,1,1,0,62.70000076293945
328,2019-12-23,XRX,1,0,0,1,37.349998474121094
331,2019-12-23,MAS,0,1,1,0,47.81999969482422
