"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,0.72534,0.72534,0.71935,0.71986,0.72569,0.72569,0.71962,0.72013,1579
01-04-2010,02:00:00,0.71986,0.72217,0.71931,0.72189,0.72013,0.72251,0.7197,0.72224,1476
01-04-2010,06:00:00,0.72189,0.72665,0.72077,0.72652,0.72224,0.727,0.72112,0.72687,3443
01-04-2010,10:00:00,0.72652,0.72947,0.72597,0.72877,0.72687,0.72977,0.72632,0.72908,3208
01-04-2010,14:00:00,0.72877,0.73378,0.72877,0.73222,0.72908,0.73413,0.72908,0.73257,4105
01-04-2010,18:00:00,0.73222,0.73527,0.73192,0.73407,0.73257,0.73562,0.7324,0.73459,1665
01-04-2010,22:00:00,0.73407,0.73607,0.73257,0.73367,0.73459,0.73637,0.73292,0.734,2122
01-05-2010,02:00:00,0.73367,0.73602,0.73202,0.73542,0.734,0.73637,0.73237,0.73577,2017
01-05-2010,06:00:00,0.73542,0.73647,0.73221,0.73618,0.73577,0.73678,0.73246,0.73658,4262
01-05-2010,10:00:00,0.73618,0.73895,0.73367,0.73456,0.73658,0.7393,0.73402,0.73487,3945
01-05-2010,14:00:00,0.73456,0.73722,0.73252,0.73457,0.73487,0.73757,0.73287,0.73487,4258
01-05-2010,18:00:00,0.73457,0.73489,0.73147,0.73431,0.73487,0.73524,0.73182,0.73498,2408
01-05-2010,22:00:00,0.73431,0.73431,0.73111,0.73296,0.73498,0.73498,0.73146,0.73331,1879
01-06-2010,02:00:00,0.73296,0.73482,0.73296,0.73368,0.73331,0.73507,0.73329,0.73399,1452
01-06-2010,06:00:00,0.73368,0.73429,0.73007,0.73344,0.73399,0.73462,0.73036,0.73392,3680
01-06-2010,10:00:00,0.73344,0.73421,0.73117,0.73302,0.73392,0.73455,0.73152,0.73337,3180
01-06-2010,14:00:00,0.73302,0.73712,0.73207,0.73557,0.73337,0.73747,0.73242,0.73592,4466
01-06-2010,18:00:00,0.73557,0.73843,0.7341,0.73756,0.73592,0.73878,0.73451,0.73823,3213
01-06-2010,22:00:00,0.73756,0.74287,0.73606,0.73922,0.73823,0.74322,0.73641,0.73957,2180
01-07-2010,02:00:00,0.73922,0.73929,0.73667,0.73737,0.73957,0.73962,0.73701,0.73745,2633
01-07-2010,06:00:00,0.73737,0.73782,0.73452,0.73501,0.73745,0.73815,0.73487,0.73536,4652
01-07-2010,10:00:00,0.73501,0.73502,0.73141,0.73368,0.73536,0.73537,0.73156,0.73394,3944
01-07-2010,14:00:00,0.73368,0.73457,0.73162,0.73338,0.73394,0.73492,0.73197,0.73366,3805
01-07-2010,18:00:00,0.73338,0.73372,0.73152,0.73179,0.73366,0.73407,0.73182,0.7325,1335
