"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
08-20-2012,13:00:00,144.2,144.2,141.73,141.91,144.25,144.25,141.78,141.96,1172
08-20-2012,17:00:00,141.91,141.97,141.83,141.88,141.96,142.02,141.88,141.93,171
08-21-2012,05:00:00,141.88,141.96,141.54,141.59,141.93,142.01,141.59,141.64,1524
08-21-2012,09:00:00,141.59,141.69,141.34,141.49,141.64,141.74,141.39,141.54,2491
08-21-2012,13:00:00,141.49,141.61,141.25,141.56,141.54,141.66,141.3,141.61,1876
08-21-2012,17:00:00,141.56,141.85,141.53,141.81,141.61,141.9,141.58,141.86,370
08-22-2012,05:00:00,141.81,142.22,141.6,141.7,141.86,142.27,141.65,141.75,1804
08-22-2012,09:00:00,141.7,142.46,141.7,142.38,141.75,142.51,141.75,142.43,1960
08-22-2012,13:00:00,142.38,142.64,142.34,142.47,142.43,142.69,142.39,142.52,1859
08-22-2012,17:00:00,142.47,142.85,142.45,142.74,142.52,142.9,142.5,142.79,679
08-23-2012,05:00:00,142.74,143.24,142.68,143.13,142.79,143.29,142.73,143.18,2015
08-23-2012,09:00:00,143.13,143.17,142.99,143.13,143.18,143.22,143.04,143.18,2011
08-23-2012,13:00:00,143.13,143.69,143.12,143.45,143.18,143.74,143.17,143.5,2216
08-23-2012,17:00:00,143.45,143.57,143.43,143.52,143.5,143.62,143.48,143.59,246
08-24-2012,05:00:00,143.52,143.86,143.4,143.71,143.59,143.91,143.45,143.76,1807
08-24-2012,09:00:00,143.71,144.1,143.66,144.05,143.76,144.15,143.71,144.1,2004
08-24-2012,13:00:00,144.05,144.06,143.53,143.72,144.1,144.11,143.58,143.77,1951
08-24-2012,17:00:00,143.72,143.8,143.62,143.72,143.77,143.85,143.67,143.77,202
08-27-2012,05:00:00,143.72,143.96,143.65,143.81,143.77,144.01,143.7,143.86,1085
08-27-2012,09:00:00,143.81,143.87,143.53,143.76,143.86,143.92,143.58,143.81,1304
08-27-2012,13:00:00,143.76,143.88,143.67,143.74,143.81,143.93,143.72,143.79,841
08-27-2012,17:00:00,143.74,143.77,143.67,143.73,143.79,143.82,143.72,143.78,189
08-28-2012,05:00:00,143.73,144.02,143.68,143.8,143.78,144.07,143.73,143.85,1615
08-28-2012,09:00:00,143.8,143.99,143.59,143.92,143.85,144.04,143.64,143.97,1600
08-28-2012,13:00:00,143.92,144.01,143.76,143.8,143.97,144.06,143.81,143.85,1766
08-28-2012,17:00:00,143.8,143.91,143.78,143.79,143.85,143.96,143.83,143.84,192
08-29-2012,05:00:00,143.79,144.25,143.76,144.23,143.84,144.3,143.81,144.28,1354
08-29-2012,09:00:00,144.23,144.34,143.75,143.84,144.28,144.39,143.8,143.89,1541
08-29-2012,13:00:00,143.84,143.85,143.37,143.45,143.89,143.9,143.42,143.5,1794
