"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
02-17-2012,22:00:00,6.2999,6.2999,6.2999,6.2999,6.3021,6.3021,6.3021,6.3021,0
02-19-2012,22:00:00,6.2999,6.2999,6.2841,6.2913,6.3021,6.3021,6.2908,6.2933,1928
02-20-2012,02:00:00,6.2913,6.2941,6.291,6.293,6.2933,6.2963,6.2931,6.295,1524
02-20-2012,06:00:00,6.293,6.2978,6.2927,6.2929,6.295,6.2998,6.2946,6.295,866
02-20-2012,10:00:00,6.2929,6.2944,6.2924,6.2931,6.295,6.3011,6.2947,6.2951,881
02-20-2012,14:00:00,6.2931,6.2943,6.2927,6.2942,6.2951,6.2986,6.2949,6.2968,802
02-20-2012,18:00:00,6.2942,6.2943,6.2902,6.2918,6.2968,6.2988,6.2956,6.2969,604
02-20-2012,22:00:00,6.2918,6.2994,6.2898,6.2993,6.2969,6.302,6.295,6.3014,1899
02-21-2012,02:00:00,6.2993,6.3009,6.2974,6.2979,6.3014,6.3028,6.2994,6.3001,1404
02-21-2012,06:00:00,6.2979,6.2994,6.296,6.2981,6.3001,6.3014,6.2986,6.3001,1666
02-21-2012,10:00:00,6.2981,6.3,6.2976,6.299,6.3001,6.302,6.2997,6.3011,2178
02-21-2012,14:00:00,6.299,6.2996,6.2967,6.2978,6.3011,6.3017,6.2991,6.3003,2019
02-21-2012,18:00:00,6.2978,6.2983,6.2921,6.2964,6.3003,6.3041,6.2988,6.3013,1926
02-21-2012,22:00:00,6.2964,6.3019,6.2932,6.3006,6.3013,6.3036,6.2981,6.3016,1828
02-22-2012,02:00:00,6.3006,6.3007,6.2941,6.2961,6.3016,6.3028,6.2967,6.2981,1715
02-22-2012,06:00:00,6.2961,6.2974,6.2942,6.297,6.2981,6.2995,6.2963,6.2991,1536
02-22-2012,10:00:00,6.297,6.2979,6.2964,6.2969,6.2991,6.2999,6.2976,6.2989,1590
02-22-2012,14:00:00,6.2969,6.2986,6.2965,6.2975,6.2989,6.3007,6.2986,6.3001,1969
02-22-2012,18:00:00,6.2975,6.2977,6.2951,6.296,6.3001,6.3009,6.2993,6.3009,1253
02-22-2012,22:00:00,6.296,6.3011,6.295,6.2999,6.3009,6.3031,6.2987,6.3019,1730
02-23-2012,02:00:00,6.2999,6.3,6.2968,6.2988,6.3019,6.3027,6.2996,6.3009,855
02-23-2012,06:00:00,6.2988,6.3001,6.2951,6.2954,6.3009,6.3021,6.2966,6.2975,1413
02-23-2012,10:00:00,6.2954,6.2976,6.2945,6.2966,6.2975,6.2996,6.2966,6.2987,1792
02-23-2012,14:00:00,6.2966,6.3004,6.2957,6.2962,6.2987,6.3024,6.2984,6.2987,1763
02-23-2012,18:00:00,6.2962,6.2971,6.2953,6.2966,6.2987,6.3001,6.2983,6.2997,1649
02-23-2012,22:00:00,6.2966,6.2975,6.2894,6.2948,6.2997,6.3005,6.296,6.2969,1902
02-24-2012,02:00:00,6.2948,6.2962,6.2943,6.2957,6.2969,6.2983,6.2964,6.2977,890
02-24-2012,06:00:00,6.2957,6.297,6.2939,6.2959,6.2977,6.2992,6.2963,6.2979,1556
02-24-2012,10:00:00,6.2959,6.2963,6.292,6.2953,6.2979,6.2983,6.2968,6.2974,1814
02-24-2012,14:00:00,6.2953,6.2961,6.2939,6.2948,6.2974,6.2982,6.296,6.2974,1833
02-24-2012,18:00:00,6.2948,6.2953,6.2938,6.2939,6.2974,6.2978,6.2965,6.297,985
02-26-2012,22:00:00,6.2939,6.2999,6.2864,6.2996,6.297,6.301,6.2916,6.3009,2078
