"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,0.88648,0.88872,0.88555,0.88669,0.88677,0.889,0.88581,0.88704,7452
01-04-2010,02:00:00,0.88669,0.88859,0.88631,0.88836,0.88704,0.88891,0.8866,0.88865,6793
01-04-2010,06:00:00,0.88836,0.88878,0.88632,0.88812,0.88865,0.88907,0.88668,0.88842,22818
01-04-2010,10:00:00,0.88812,0.89233,0.88625,0.89212,0.88842,0.89261,0.88654,0.89241,25866
01-04-2010,14:00:00,0.89212,0.8965,0.89101,0.89371,0.89241,0.89677,0.89129,0.894,25885
01-04-2010,18:00:00,0.89371,0.89581,0.89353,0.89575,0.894,0.89644,0.89385,0.89638,4805
01-04-2010,22:00:00,0.89575,0.89752,0.89445,0.89664,0.89638,0.89781,0.89465,0.89692,6721
01-05-2010,02:00:00,0.89664,0.89704,0.89536,0.89632,0.89692,0.89736,0.89565,0.89661,9046
01-05-2010,06:00:00,0.89632,0.89953,0.89497,0.8989,0.89661,0.8998,0.89526,0.89919,22416
01-05-2010,10:00:00,0.8989,0.90143,0.89867,0.89938,0.89919,0.90172,0.89896,0.89964,21742
01-05-2010,14:00:00,0.89938,0.90001,0.8974,0.89911,0.89964,0.9003,0.89768,0.8994,29200
01-05-2010,18:00:00,0.89911,0.90055,0.89764,0.89801,0.8994,0.90086,0.89793,0.89863,6884
01-05-2010,22:00:00,0.89801,0.89911,0.89685,0.89838,0.89863,0.8994,0.89714,0.89859,8165
01-06-2010,02:00:00,0.89838,0.89934,0.89721,0.89911,0.89859,0.89962,0.8975,0.8994,6191
01-06-2010,06:00:00,0.89911,0.89919,0.89242,0.89715,0.8994,0.89948,0.89265,0.89744,29893
01-06-2010,10:00:00,0.89715,0.8998,0.89637,0.89901,0.89744,0.90009,0.89664,0.8993,21220
01-06-2010,14:00:00,0.89901,0.90057,0.89764,0.90035,0.8993,0.90085,0.89793,0.90063,26933
01-06-2010,18:00:00,0.90035,0.90105,0.89876,0.89913,0.90063,0.90139,0.89912,0.89968,8316
01-06-2010,22:00:00,0.89913,0.90016,0.8986,0.89994,0.89968,0.90054,0.89889,0.90023,6809
01-07-2010,02:00:00,0.89994,0.90096,0.89919,0.90071,0.90023,0.90125,0.89948,0.901,7455
01-07-2010,06:00:00,0.90071,0.90252,0.89903,0.90058,0.901,0.90279,0.89932,0.90086,23992
01-07-2010,10:00:00,0.90058,0.9016,0.89891,0.89996,0.90086,0.90188,0.8992,0.90025,24889
01-07-2010,14:00:00,0.89996,0.90022,0.89809,0.89837,0.90025,0.90051,0.89836,0.89866,24001
01-07-2010,18:00:00,0.89837,0.89875,0.89767,0.89771,0.89866,0.89905,0.89818,0.89839,4919
01-07-2010,22:00:00,0.89771,0.89851,0.89707,0.89818,0.89839,0.8988,0.89736,0.89847,6139
01-08-2010,02:00:00,0.89818,0.8988,0.89673,0.8968,0.89847,0.8991,0.89702,0.89709,6496
01-08-2010,06:00:00,0.8968,0.89836,0.89299,0.89328,0.89709,0.89862,0.89327,0.89353,20134
01-08-2010,10:00:00,0.89328,0.8953,0.89192,0.89487,0.89353,0.89559,0.89241,0.89516,24652
01-08-2010,14:00:00,0.89487,0.89919,0.8943,0.8991,0.89516,0.89947,0.89459,0.89939,31977
01-08-2010,18:00:00,0.8991,0.9007,0.89851,0.89918,0.89939,0.90099,0.89884,0.89957,5650
01-10-2010,22:00:00,0.89918,0.90115,0.89705,0.90108,0.89957,0.90168,0.89734,0.90159,5797
01-11-2010,02:00:00,0.90108,0.90252,0.90053,0.90207,0.90159,0.90281,0.90106,0.90236,7398
01-11-2010,06:00:00,0.90207,0.90235,0.89878,0.89922,0.90236,0.9027,0.89907,0.89951,19281
01-11-2010,10:00:00,0.89922,0.89946,0.89751,0.89893,0.89951,0.89974,0.89781,0.89921,19646
01-11-2010,14:00:00,0.89893,0.9012,0.89858,0.9001,0.89921,0.90149,0.89887,0.90039,25420
01-11-2010,18:00:00,0.9001,0.9022,0.9,0.90016,0.90039,0.90249,0.90034,0.9009,6187
01-11-2010,22:00:00,0.90016,0.90125,0.89981,0.90086,0.9009,0.90153,0.90014,0.90115,7174
01-12-2010,02:00:00,0.90086,0.9009,0.89946,0.90068,0.90115,0.90116,0.89973,0.90092,9970
01-12-2010,06:00:00,0.90068,0.90271,0.8976,0.89786,0.90092,0.90296,0.89789,0.89815,24072
01-12-2010,10:00:00,0.89786,0.89846,0.89607,0.89693,0.89815,0.89874,0.89636,0.89722,27097
01-12-2010,14:00:00,0.89693,0.89838,0.89668,0.89704,0.89722,0.89866,0.89697,0.8973,26860
01-12-2010,18:00:00,0.89704,0.8971,0.89548,0.89582,0.8973,0.89741,0.89576,0.89656,7258
01-12-2010,22:00:00,0.89582,0.89666,0.89535,0.89553,0.89656,0.8972,0.89561,0.8958,7644
01-13-2010,02:00:00,0.89553,0.8963,0.89448,0.89515,0.8958,0.89659,0.89477,0.89544,7443
01-13-2010,06:00:00,0.89515,0.8953,0.89137,0.89274,0.89544,0.89559,0.89171,0.89303,20975
01-13-2010,10:00:00,0.89274,0.89515,0.89244,0.8948,0.89303,0.89544,0.89273,0.89509,26237
01-13-2010,14:00:00,0.8948,0.89502,0.88925,0.8911,0.89509,0.89531,0.88954,0.89139,33216
01-13-2010,18:00:00,0.8911,0.89133,0.89017,0.89098,0.89139,0.89164,0.89044,0.89157,7008
01-13-2010,22:00:00,0.89098,0.89201,0.8908,0.8918,0.89157,0.89225,0.89114,0.89206,6529
01-14-2010,02:00:00,0.8918,0.89347,0.89173,0.89333,0.89206,0.89375,0.89196,0.89362,6878
01-14-2010,06:00:00,0.89333,0.8934,0.89034,0.89075,0.89362,0.89368,0.89063,0.89104,18483
01-14-2010,10:00:00,0.89075,0.89129,0.88898,0.88929,0.89104,0.89157,0.88927,0.88958,23240
01-14-2010,14:00:00,0.88929,0.88935,0.88656,0.88782,0.88958,0.88962,0.88685,0.88811,28462
01-14-2010,18:00:00,0.88782,0.88826,0.8871,0.88731,0.88811,0.88854,0.88742,0.88804,6578
01-14-2010,22:00:00,0.88731,0.88792,0.88536,0.88551,0.88804,0.8883,0.88564,0.8858,6570
01-15-2010,02:00:00,0.88551,0.88588,0.88106,0.88341,0.8858,0.88612,0.8813,0.8837,13670
01-15-2010,06:00:00,0.88341,0.8843,0.8813,0.88385,0.8837,0.88459,0.88154,0.88414,26425
01-15-2010,10:00:00,0.88385,0.88427,0.88086,0.88234,0.88414,0.88455,0.88115,0.88256,27008
01-15-2010,14:00:00,0.88234,0.88711,0.88125,0.8851,0.88256,0.88734,0.88154,0.88539,29172
01-15-2010,18:00:00,0.8851,0.8852,0.88256,0.88423,0.88539,0.88549,0.88281,0.88456,6694
01-17-2010,22:00:00,0.88423,0.88423,0.8812,0.88132,0.88456,0.88456,0.88149,0.88161,6662
01-18-2010,02:00:00,0.88132,0.88203,0.88017,0.8814,0.88161,0.88228,0.88048,0.88169,7859
01-18-2010,06:00:00,0.8814,0.88321,0.87861,0.87954,0.88169,0.88349,0.8789,0.8798,18426
01-18-2010,10:00:00,0.87954,0.88161,0.8781,0.88161,0.8798,0.88189,0.87839,0.88187,15937
01-18-2010,14:00:00,0.88161,0.8821,0.87985,0.8814,0.88187,0.88239,0.88009,0.88169,11903
01-18-2010,18:00:00,0.8814,0.88162,0.87965,0.87975,0.88169,0.88184,0.88032,0.88051,2043
01-18-2010,22:00:00,0.87975,0.88091,0.87695,0.87711,0.88051,0.88125,0.87724,0.8774,6675
01-19-2010,02:00:00,0.87711,0.87766,0.87656,0.87723,0.8774,0.87792,0.87683,0.87752,6971
01-19-2010,06:00:00,0.87723,0.8787,0.87357,0.87425,0.87752,0.87899,0.87383,0.87468,22522
01-19-2010,10:00:00,0.87425,0.87581,0.87292,0.87399,0.87468,0.8761,0.8732,0.87428,29870
01-19-2010,14:00:00,0.87399,0.87422,0.87111,0.87264,0.87428,0.87451,0.8714,0.87293,26261
01-19-2010,18:00:00,0.87264,0.87376,0.87145,0.87293,0.87293,0.87405,0.87174,0.87353,6647
01-19-2010,22:00:00,0.87293,0.87326,0.86984,0.87063,0.87353,0.87363,0.8702,0.87092,10624
01-20-2010,02:00:00,0.87063,0.87146,0.86982,0.87073,0.87092,0.87173,0.8701,0.87102,14506
01-20-2010,06:00:00,0.87073,0.8731,0.86964,0.87006,0.87102,0.87339,0.86992,0.87035,24095
01-20-2010,10:00:00,0.87006,0.87169,0.86851,0.86899,0.87035,0.87198,0.86891,0.86928,30054
01-20-2010,14:00:00,0.86899,0.86915,0.86492,0.86699,0.86928,0.86944,0.86521,0.86728,28149
01-20-2010,18:00:00,0.86699,0.86699,0.86532,0.86555,0.86728,0.86728,0.8656,0.86618,6308
01-20-2010,22:00:00,0.86555,0.86726,0.86532,0.86699,0.86618,0.86756,0.86564,0.86728,7080
01-21-2010,02:00:00,0.86699,0.86723,0.86523,0.86644,0.86728,0.86752,0.86561,0.86673,12028
01-21-2010,06:00:00,0.86644,0.87041,0.86571,0.87017,0.86673,0.8707,0.866,0.87044,26377
01-21-2010,10:00:00,0.87017,0.87101,0.86897,0.86999,0.87044,0.8713,0.86922,0.87028,28609
01-21-2010,14:00:00,0.86999,0.87159,0.86715,0.86967,0.87028,0.87167,0.86744,0.87003,34795
01-21-2010,18:00:00,0.86967,0.8708,0.86888,0.86936,0.87003,0.87116,0.86926,0.86998,7900
01-21-2010,22:00:00,0.86936,0.87166,0.86924,0.87141,0.86998,0.87193,0.86954,0.8717,9794
01-22-2010,02:00:00,0.87141,0.87184,0.87044,0.87121,0.8717,0.87214,0.87075,0.8715,7193
01-22-2010,06:00:00,0.87121,0.8736,0.86849,0.87278,0.8715,0.87389,0.86878,0.87307,23877
01-22-2010,10:00:00,0.87278,0.87705,0.8702,0.87597,0.87307,0.87732,0.87049,0.87626,29438
01-22-2010,14:00:00,0.87597,0.87839,0.87563,0.87787,0.87626,0.87868,0.87589,0.87816,26688
01-22-2010,18:00:00,0.87801,0.87841,0.87647,0.87681,0.87818,0.87858,0.87663,0.87702,0
01-24-2010,22:00:00,0.87787,0.87918,0.87732,0.87881,0.87816,0.87955,0.87761,0.8791,7175
01-25-2010,02:00:00,0.87881,0.87935,0.87816,0.87881,0.8791,0.87962,0.87844,0.8791,7513
01-25-2010,06:00:00,0.87881,0.87882,0.87493,0.87549,0.8791,0.87912,0.87522,0.87578,18243
01-25-2010,10:00:00,0.87549,0.87789,0.87511,0.87528,0.87578,0.87818,0.8754,0.87557,20309
01-25-2010,14:00:00,0.87528,0.87568,0.87067,0.87166,0.87557,0.87597,0.87096,0.87195,26657
01-25-2010,18:00:00,0.87166,0.87231,0.87023,0.87082,0.87195,0.8726,0.87052,0.87146,6138
01-25-2010,22:00:00,0.87082,0.8715,0.87036,0.87121,0.87146,0.87175,0.87058,0.8715,5459
01-26-2010,02:00:00,0.87121,0.87156,0.86851,0.86868,0.8715,0.87184,0.86885,0.86897,14651
01-26-2010,06:00:00,0.86868,0.87422,0.86656,0.8734,0.86897,0.87451,0.86684,0.87368,27802
01-26-2010,10:00:00,0.8734,0.8752,0.87218,0.87378,0.87368,0.87547,0.87247,0.87407,23013
01-26-2010,14:00:00,0.87378,0.87386,0.86988,0.87286,0.87407,0.87415,0.87017,0.87313,28917
01-26-2010,18:00:00,0.87286,0.87286,0.87133,0.87133,0.87313,0.87313,0.87177,0.87197,5126
01-26-2010,22:00:00,0.87133,0.87267,0.87102,0.87262,0.87197,0.87298,0.87153,0.87291,8052
01-27-2010,02:00:00,0.87262,0.87304,0.87181,0.87213,0.87291,0.87331,0.87211,0.87242,8224
01-27-2010,06:00:00,0.87213,0.8722,0.86793,0.8683,0.87242,0.87249,0.8682,0.86859,22560
01-27-2010,10:00:00,0.8683,0.86878,0.86587,0.866,0.86859,0.86906,0.86615,0.86629,23632
01-27-2010,14:00:00,0.866,0.86802,0.86568,0.86752,0.86629,0.86831,0.866,0.8678,27161
01-27-2010,18:00:00,0.86752,0.86858,0.86665,0.86691,0.8678,0.86895,0.86694,0.86778,11079
01-27-2010,22:00:00,0.86691,0.86759,0.86345,0.86425,0.86778,0.86789,0.86373,0.86454,9960
01-28-2010,02:00:00,0.86425,0.86637,0.86304,0.86598,0.86454,0.86665,0.86339,0.86624,11463
01-28-2010,06:00:00,0.86598,0.86609,0.8624,0.86282,0.86624,0.86636,0.86268,0.86311,20001
01-28-2010,10:00:00,0.86282,0.86299,0.86016,0.86091,0.86311,0.86326,0.86045,0.8612,22811
01-28-2010,14:00:00,0.86091,0.8664,0.86013,0.86577,0.8612,0.86668,0.8604,0.86606,31128
01-28-2010,18:00:00,0.86577,0.86693,0.86537,0.86537,0.86606,0.86722,0.86572,0.86608,6860
01-28-2010,22:00:00,0.86537,0.86597,0.86286,0.86334,0.86608,0.86633,0.86313,0.86363,10930
01-29-2010,02:00:00,0.86334,0.86471,0.8631,0.86423,0.86363,0.865,0.86339,0.86452,8124
01-29-2010,06:00:00,0.86423,0.86588,0.86302,0.86466,0.86452,0.86613,0.86331,0.86494,22746
01-29-2010,10:00:00,0.86466,0.86898,0.86388,0.86862,0.86494,0.86924,0.86417,0.86889,22416
01-29-2010,14:00:00,0.86862,0.86908,0.86592,0.86727,0.86889,0.86933,0.8662,0.86756,35599
01-29-2010,18:00:00,0.86727,0.86755,0.86638,0.86722,0.86756,0.86787,0.86665,0.86758,6287
01-31-2010,22:00:00,0.86722,0.86977,0.86722,0.86917,0.86758,0.87007,0.86758,0.86946,7883
02-01-2010,02:00:00,0.86917,0.87032,0.8688,0.86975,0.86946,0.87061,0.86909,0.87004,7954
02-01-2010,06:00:00,0.86975,0.87418,0.86911,0.87393,0.87004,0.87446,0.86938,0.87417,23239
02-01-2010,10:00:00,0.87393,0.87673,0.87333,0.87349,0.87417,0.877,0.87362,0.87378,25776
02-01-2010,14:00:00,0.87349,0.87456,0.87233,0.87233,0.87378,0.87485,0.87261,0.87261,25025
02-01-2010,18:00:00,0.87233,0.8731,0.87199,0.8727,0.87261,0.87339,0.87227,0.8733,6461
02-01-2010,22:00:00,0.8727,0.87332,0.87152,0.87155,0.8733,0.87378,0.87181,0.87184,5341
02-02-2010,02:00:00,0.87155,0.874,0.87084,0.87315,0.87184,0.87429,0.87113,0.87344,10862
02-02-2010,06:00:00,0.87315,0.87518,0.87248,0.87478,0.87344,0.8755,0.87276,0.8751,16345
02-02-2010,10:00:00,0.87478,0.87605,0.87348,0.87401,0.8751,0.87639,0.87379,0.87435,15436
02-02-2010,14:00:00,0.87401,0.87483,0.87305,0.87371,0.87435,0.87517,0.87338,0.874,16551
02-02-2010,18:00:00,0.87371,0.87451,0.87353,0.87392,0.874,0.8748,0.8738,0.87444,4537
02-02-2010,22:00:00,0.87392,0.87459,0.87285,0.87303,0.87444,0.87492,0.87307,0.87332,4860
02-03-2010,02:00:00,0.87303,0.87337,0.87205,0.87261,0.87332,0.87363,0.87234,0.8729,5413
02-03-2010,06:00:00,0.87261,0.87525,0.87083,0.87416,0.8729,0.87552,0.87112,0.87445,22036
02-03-2010,10:00:00,0.87416,0.87683,0.87406,0.87436,0.87445,0.87709,0.87435,0.87463,22009
02-03-2010,14:00:00,0.87436,0.87476,0.87275,0.87389,0.87463,0.87502,0.87304,0.87417,27354
02-03-2010,18:00:00,0.87389,0.8746,0.8736,0.87379,0.87417,0.8751,0.87387,0.8745,7610
02-03-2010,22:00:00,0.87379,0.87441,0.87237,0.87253,0.8745,0.8747,0.87266,0.87276,7798
02-04-2010,02:00:00,0.87253,0.87361,0.87234,0.87357,0.87276,0.8739,0.87261,0.87386,4807
02-04-2010,06:00:00,0.87357,0.87403,0.87154,0.87387,0.87386,0.87431,0.87183,0.87416,22036
02-04-2010,10:00:00,0.87387,0.87577,0.87145,0.87217,0.87416,0.87606,0.87172,0.87246,26876
02-04-2010,14:00:00,0.87217,0.8751,0.87111,0.87144,0.87246,0.87539,0.8714,0.87173,38697
02-04-2010,18:00:00,0.87144,0.87278,0.87049,0.87074,0.87173,0.87307,0.87093,0.87141,9034
02-04-2010,22:00:00,0.87074,0.87158,0.86858,0.8699,0.87141,0.87187,0.86887,0.87019,9660
02-05-2010,02:00:00,0.8699,0.87191,0.86951,0.87129,0.87019,0.8722,0.86969,0.87158,10095
02-05-2010,06:00:00,0.87129,0.87345,0.87025,0.87039,0.87158,0.87372,0.87054,0.87068,28205
02-05-2010,10:00:00,0.87039,0.87398,0.86996,0.87333,0.87068,0.87427,0.87025,0.87359,32373
02-05-2010,14:00:00,0.87333,0.87514,0.8709,0.8722,0.87359,0.87542,0.87119,0.87249,41327
02-05-2010,18:00:00,0.8722,0.87424,0.87155,0.87397,0.87249,0.87453,0.87184,0.87434,11366
02-07-2010,22:00:00,0.87397,0.87605,0.87351,0.87396,0.87434,0.87682,0.8738,0.87425,7814
02-08-2010,02:00:00,0.87396,0.87489,0.87312,0.8747,0.87425,0.87518,0.87341,0.87499,7560
02-08-2010,06:00:00,0.8747,0.87902,0.87454,0.87902,0.87499,0.87931,0.8748,0.87931,22308
02-08-2010,10:00:00,0.87902,0.87976,0.87549,0.87646,0.87931,0.88004,0.87577,0.87675,23357
02-08-2010,14:00:00,0.87646,0.87648,0.87461,0.8751,0.87675,0.87677,0.87492,0.87539,24014
02-08-2010,18:00:00,0.8751,0.87602,0.87503,0.87546,0.87539,0.87632,0.87531,0.87604,6275
02-08-2010,22:00:00,0.87546,0.87681,0.87532,0.87626,0.87604,0.87707,0.8756,0.87655,6751
02-09-2010,02:00:00,0.87626,0.87756,0.87595,0.87735,0.87655,0.87779,0.87624,0.87764,9441
