"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
03-02-2020,14:00:00,133.206,147.67,133.206,147.05,133.374,147.828,133.374,147.23,6543
03-02-2020,18:00:00,147.05,148.668,142.8,146.8,147.23,148.8,142.944,148.738,3644
03-03-2020,14:00:00,146.8,159.918,146.8,153,148.738,160.2,148.738,153.198,4089
03-03-2020,18:00:00,153,153,143.492,149.038,153.198,153.198,144.112,149.2,1756
03-04-2020,14:00:00,149.038,152.8,144.9,150.002,149.2,153.2,145.048,150.198,4332
03-04-2020,18:00:00,150.002,150.482,146,148,150.198,150.6,146.052,148.124,3223
03-05-2020,14:00:00,148,149.088,144.196,145.602,148.124,149.2,144.394,145.794,2725
03-05-2020,18:00:00,145.602,147.122,143.8,144.882,145.794,147.2,143.984,145.006,2572
03-06-2020,14:00:00,144.882,144.882,136.83,138.03,145.006,145.006,136.946,138.4,8766
03-06-2020,18:00:00,138.03,141.368,137.336,140,138.4,141.42,137.438,140.8,5797
03-09-2020,13:00:00,140,140,125.05,126.6,140.8,140.8,125.198,126.81,4940
03-09-2020,17:00:00,126.6,127.78,119.86,120.2,126.81,127.89,120.83,120.83,5300
03-10-2020,13:00:00,120.2,131.272,120.2,125.802,120.83,131.4,120.83,125.896,6291
03-10-2020,17:00:00,125.802,129.754,125.158,128,125.896,129.888,125.328,129.6,3431
03-11-2020,13:00:00,128,130.254,126.02,127.102,129.6,130.68,126.096,127.3,7103
03-11-2020,17:00:00,127.102,127.708,122.6,126.6,127.3,127.976,122.708,126.832,5561
03-12-2020,13:00:00,126.6,126.6,109.2,113.6,126.832,126.832,109.252,114.754,5002
03-12-2020,17:00:00,113.6,118.686,110.6,111.2,114.754,118.9,110.694,111.286,3870
03-13-2020,13:00:00,111.2,121.44,100.376,103.77,111.286,121.6,100.418,104,6907
03-13-2020,17:00:00,103.77,109.042,103,108.6,104,109.498,103.252,109.446,4310
03-16-2020,13:00:00,108.6,108.6,93.584,94.284,109.446,109.446,93.816,94.488,3229
03-16-2020,17:00:00,94.284,94.826,88.582,88.784,94.488,95.618,88.638,89.014,6460
03-17-2020,13:00:00,88.784,94.234,79.182,86.532,89.014,94.418,79.22,87.018,9248
03-17-2020,17:00:00,86.532,89.024,83.126,85.834,87.018,89.302,83.28,85.994,6876
03-18-2020,13:00:00,85.834,85.834,73.982,73.982,85.994,85.994,74.038,74.19,8581
03-18-2020,17:00:00,73.982,75.166,69.982,71.304,74.19,75.606,70.22,72.594,6456
03-18-2020,21:00:00,71.304,71.304,71.304,71.304,72.594,72.618,72.594,72.618,1
03-19-2020,13:00:00,71.304,86.86,71.304,83.852,72.618,87.018,71.944,84.018,8442
03-19-2020,17:00:00,83.852,90.328,78.122,78.122,84.018,90.418,78.62,78.62,7253
03-19-2020,21:00:00,78.122,78.382,78.122,78.122,78.62,79.618,78.518,79.394,14
03-20-2020,13:00:00,78.122,95.238,78.122,89.04,79.394,95.418,79.394,89.742,10612
03-20-2020,17:00:00,89.04,90.168,83.982,84.912,89.742,90.416,85.158,85.158,8835
03-23-2020,09:00:00,84.912,90.382,82.982,89.008,85.158,90.818,83.218,89.756,579
03-23-2020,13:00:00,89.008,89.72,82.024,86.704,89.756,90.016,82.296,87.15,10443
03-23-2020,17:00:00,86.704,87.954,84.54,86.282,87.15,88.024,84.732,86.418,8451
03-23-2020,21:00:00,86.282,88.982,86.282,88.982,86.418,90.018,86.418,89.218,29
03-24-2020,09:00:00,88.982,93.182,88.982,92.582,89.218,93.518,89.218,92.806,889
03-24-2020,13:00:00,92.582,102.648,92.582,100.722,92.806,102.818,92.784,100.868,11548
03-24-2020,17:00:00,100.722,105.182,98.012,103.222,100.868,105.618,98.15,103.518,9600
03-24-2020,21:00:00,103.222,106.582,101.626,101.784,103.518,106.994,101.918,102.014,1100
03-25-2020,09:00:00,101.784,110.124,101.784,109.982,102.014,111.018,102.014,110.168,1498
03-25-2020,13:00:00,109.982,111.104,102.202,109.67,110.168,111.364,102.36,109.964,11428
03-25-2020,17:00:00,109.67,110.486,105.982,107.182,109.964,110.818,106.776,107.568,9100
03-25-2020,21:00:00,107.182,108.732,107.182,108.028,107.568,109.418,107.262,108.328,265
03-26-2020,09:00:00,108.028,108.028,102.982,107.222,108.328,108.328,103.136,108.018,140
