"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,1.49952,1.50448,1.49701,1.49759,1.50014,1.50599,1.49823,1.49857,5318
01-04-2010,02:00:00,1.49759,1.4979,1.49306,1.49464,1.49857,1.49879,1.49425,1.4957,3082
01-04-2010,06:00:00,1.49464,1.49792,1.49144,1.49698,1.4957,1.49845,1.49206,1.49758,11221
01-04-2010,10:00:00,1.49698,1.50007,1.49321,1.49969,1.49758,1.50064,1.49383,1.50025,14098
01-04-2010,14:00:00,1.49969,1.5016,1.49426,1.49829,1.50025,1.50213,1.49483,1.49886,18095
01-04-2010,18:00:00,1.49829,1.50229,1.49819,1.50111,1.49886,1.50281,1.49868,1.50196,6511
01-04-2010,22:00:00,1.50111,1.50212,1.49878,1.49908,1.50196,1.5032,1.49965,1.5,5035
01-05-2010,02:00:00,1.49908,1.50108,1.49719,1.50066,1.5,1.50204,1.4981,1.50163,6116
01-05-2010,06:00:00,1.50066,1.50142,1.49586,1.49765,1.50163,1.50244,1.49648,1.49821,13256
01-05-2010,10:00:00,1.49765,1.49809,1.49187,1.49681,1.49821,1.49871,1.49239,1.49738,14562
01-05-2010,14:00:00,1.49681,1.4974,1.49245,1.49329,1.49738,1.49793,1.49298,1.49375,21596
01-05-2010,18:00:00,1.49329,1.49421,1.49112,1.49197,1.49375,1.49476,1.4917,1.49281,9987
01-05-2010,22:00:00,1.49197,1.49393,1.48926,1.48994,1.49281,1.49499,1.4902,1.49094,3719
01-06-2010,02:00:00,1.48994,1.49011,1.48865,1.48961,1.49094,1.49105,1.48942,1.49023,3479
01-06-2010,06:00:00,1.48961,1.49253,1.48555,1.49172,1.49023,1.49308,1.48645,1.49249,15114
01-06-2010,10:00:00,1.49172,1.49309,1.48763,1.48786,1.49249,1.49349,1.48821,1.48846,12845
01-06-2010,14:00:00,1.48786,1.48963,1.48439,1.48861,1.48846,1.49006,1.48492,1.48923,20444
01-06-2010,18:00:00,1.48861,1.48982,1.48601,1.48721,1.48923,1.49048,1.48668,1.48805,9530
01-06-2010,22:00:00,1.48721,1.48868,1.4852,1.48802,1.48805,1.48953,1.4862,1.48892,5936
01-07-2010,02:00:00,1.48802,1.48925,1.48538,1.48685,1.48892,1.49014,1.48636,1.48777,6779
01-07-2010,06:00:00,1.48685,1.48801,1.47929,1.48246,1.48777,1.48885,1.47991,1.48308,14615
01-07-2010,10:00:00,1.48246,1.48287,1.47699,1.47834,1.48308,1.48349,1.47758,1.47895,16176
01-07-2010,14:00:00,1.47834,1.48561,1.47764,1.48271,1.47895,1.48612,1.4781,1.48325,19946
01-07-2010,18:00:00,1.48271,1.48333,1.48003,1.48003,1.48325,1.48398,1.48064,1.48064,7235
01-07-2010,22:00:00,1.48003,1.48085,1.47888,1.47924,1.48064,1.48186,1.47972,1.48008,4290
01-08-2010,02:00:00,1.47924,1.48121,1.47867,1.47933,1.48008,1.48215,1.47959,1.48025,3533
01-08-2010,06:00:00,1.47933,1.48183,1.47867,1.47968,1.48025,1.48237,1.47929,1.4803,10060
01-08-2010,10:00:00,1.47968,1.4882,1.47334,1.48711,1.4803,1.48882,1.47391,1.48773,18345
01-08-2010,14:00:00,1.48711,1.48827,1.48113,1.48459,1.48773,1.48883,1.4816,1.48517,25310
01-08-2010,18:00:00,1.48459,1.48824,1.48358,1.48568,1.48517,1.48881,1.48421,1.4864,7938
01-10-2010,22:00:00,1.48568,1.48855,1.48159,1.48699,1.4864,1.48961,1.4834,1.48881,3131
01-11-2010,02:00:00,1.48699,1.49036,1.48699,1.48982,1.48881,1.49146,1.48881,1.4908,4413
01-11-2010,06:00:00,1.48982,1.49327,1.48724,1.49323,1.4908,1.49386,1.4882,1.4938,11338
01-11-2010,10:00:00,1.49323,1.49387,1.48979,1.49353,1.4938,1.49445,1.49039,1.49415,12487
01-11-2010,14:00:00,1.49353,1.50233,1.4931,1.50034,1.49415,1.50285,1.49365,1.50096,21645
01-11-2010,18:00:00,1.50034,1.50101,1.49889,1.49942,1.50096,1.50165,1.49953,1.50111,6979
01-11-2010,22:00:00,1.49942,1.50114,1.49715,1.4982,1.50111,1.50208,1.49808,1.49922,4173
01-12-2010,02:00:00,1.4982,1.50018,1.49644,1.49992,1.49922,1.50112,1.49728,1.5009,6761
01-12-2010,06:00:00,1.49992,1.5,1.49516,1.49767,1.5009,1.50094,1.49578,1.49813,13839
01-12-2010,10:00:00,1.49767,1.50575,1.49553,1.50478,1.49813,1.50629,1.49601,1.50503,17084
01-12-2010,14:00:00,1.50478,1.50829,1.50368,1.50782,1.50503,1.50876,1.50422,1.50839,20616
01-12-2010,18:00:00,1.50782,1.50868,1.50385,1.50469,1.50839,1.50931,1.50487,1.50561,8442
01-12-2010,22:00:00,1.50469,1.50592,1.50349,1.50375,1.50561,1.50771,1.50452,1.50475,5814
01-13-2010,02:00:00,1.50375,1.50546,1.50202,1.50392,1.50475,1.50629,1.50304,1.50489,6082
01-13-2010,06:00:00,1.50392,1.50629,1.49979,1.50193,1.50489,1.50697,1.50055,1.50259,12941
01-13-2010,10:00:00,1.50193,1.50867,1.50109,1.50452,1.50259,1.50921,1.50175,1.50501,13407
01-13-2010,14:00:00,1.50452,1.50709,1.49334,1.49571,1.50501,1.5076,1.49381,1.49611,21170
01-13-2010,18:00:00,1.49571,1.49676,1.49347,1.49453,1.49611,1.49741,1.49409,1.49635,9148
01-13-2010,22:00:00,1.49453,1.49805,1.4935,1.49737,1.49635,1.49906,1.49501,1.49833,4180
01-14-2010,02:00:00,1.49737,1.49871,1.49631,1.49812,1.49833,1.49959,1.49719,1.49914,5003
01-14-2010,06:00:00,1.49812,1.49906,1.49369,1.49369,1.49914,1.49991,1.49451,1.49458,10153
01-14-2010,10:00:00,1.49369,1.49533,1.49258,1.4945,1.49458,1.49593,1.49328,1.49504,14456
01-14-2010,14:00:00,1.4945,1.49461,1.48425,1.48658,1.49504,1.49516,1.48487,1.48709,21317
01-14-2010,18:00:00,1.48658,1.48779,1.48274,1.48349,1.48709,1.48851,1.48339,1.48451,6664
01-14-2010,22:00:00,1.48349,1.48469,1.47976,1.48097,1.48451,1.48561,1.48051,1.48194,4128
01-15-2010,02:00:00,1.48097,1.48178,1.47772,1.48056,1.48194,1.48251,1.47846,1.48149,8322
01-15-2010,06:00:00,1.48056,1.48088,1.4766,1.47889,1.48149,1.48152,1.47728,1.47971,13648
01-15-2010,10:00:00,1.47889,1.47984,1.47177,1.47347,1.47971,1.48023,1.47229,1.47407,16104
01-15-2010,14:00:00,1.47347,1.48046,1.47302,1.47935,1.47407,1.48108,1.47357,1.47993,21689
01-15-2010,18:00:00,1.47935,1.48149,1.47805,1.47972,1.47993,1.48208,1.47866,1.48037,6988
01-17-2010,22:00:00,1.47972,1.47972,1.47633,1.47805,1.48037,1.48092,1.47775,1.47903,4935
01-18-2010,02:00:00,1.47805,1.47911,1.47676,1.47816,1.47903,1.47995,1.47774,1.47912,5049
01-18-2010,06:00:00,1.47816,1.47981,1.47593,1.47627,1.47912,1.48069,1.47648,1.47685,8850
01-18-2010,10:00:00,1.47627,1.47795,1.47359,1.47458,1.47685,1.47826,1.47408,1.4752,8602
01-18-2010,14:00:00,1.47458,1.47713,1.47415,1.47548,1.4752,1.47774,1.47466,1.47609,6981
01-18-2010,18:00:00,1.47548,1.47668,1.47456,1.47481,1.47609,1.47761,1.47534,1.47661,2506
01-18-2010,22:00:00,1.47481,1.47747,1.47249,1.47636,1.47661,1.4787,1.4762,1.4772,5933
01-19-2010,02:00:00,1.47636,1.47837,1.47535,1.47723,1.4772,1.47924,1.4763,1.47822,5984
01-19-2010,06:00:00,1.47723,1.47862,1.47565,1.47599,1.47822,1.47914,1.47626,1.47708,10775
