"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,1096.55005,1100.30005,1092.94995,1095.59998,1097.09998,1101.34998,1094,1096,3022
01-04-2010,02:00:00,1095.59998,1103.84998,1095.5,1102.75,1096,1104.19995,1095.90002,1103.15002,3177
01-04-2010,06:00:00,1102.75,1113.90002,1100.65002,1113.80005,1103.15002,1114.26001,1101,1114.09998,4612
01-04-2010,10:00:00,1113.80005,1118.90002,1112.25,1117.69995,1114.09998,1119.25,1112.59998,1118.05005,5073
01-04-2010,14:00:00,1117.69995,1123.80005,1116.69995,1117.55005,1118.05005,1124.16003,1117.09998,1117.90002,7525
01-04-2010,18:00:00,1117.55005,1121.34998,1115.65002,1121.19995,1117.90002,1121.75,1116.05005,1121.75,2671
01-04-2010,22:00:00,1121.19995,1123,1119.75,1121.75,1121.75,1123.5,1120.30005,1122.09998,2376
01-05-2010,02:00:00,1121.75,1124.30005,1120.75,1123.75,1122.09998,1124.70996,1121.09998,1124.09998,2920
01-05-2010,06:00:00,1123.75,1127.90002,1122.30005,1126.30005,1124.09998,1128.19995,1122.65002,1126.65002,4385
01-05-2010,10:00:00,1126.30005,1128.44995,1119.25,1120.34998,1126.65002,1129.59998,1119.59998,1120.69995,4889
01-05-2010,14:00:00,1120.34998,1126.34998,1117.84998,1121.09998,1120.69995,1126.65002,1118.34998,1121.40002,7150
01-05-2010,18:00:00,1121.09998,1121.34998,1115.19995,1117.84998,1121.40002,1121.69995,1115.59998,1118.34998,3401
01-05-2010,22:00:00,1117.84998,1122,1116.48999,1122,1118.34998,1122.30005,1117.05005,1122.30005,2668
01-06-2010,02:00:00,1122,1124.69995,1120.94995,1122.84998,1122.30005,1125.05005,1121.30005,1123.19995,2756
01-06-2010,06:00:00,1122.84998,1126.75,1118.30005,1126.09998,1123.19995,1127.19995,1118.84998,1126.44995,4884
01-06-2010,10:00:00,1126.09998,1132.30005,1121.19995,1132.25,1126.44995,1132.69995,1121.69995,1132.59998,4625
01-06-2010,14:00:00,1132.25,1138,1127.5,1135.30005,1132.59998,1138.40002,1128,1135.65002,7549
01-06-2010,18:00:00,1135.30005,1140.34998,1133.69995,1138,1135.65002,1140.84998,1134.05005,1138.55005,4107
01-06-2010,22:00:00,1138,1138.90002,1134.75,1135.05005,1138.55005,1141.75,1135.09998,1135.40002,2606
01-07-2010,02:00:00,1135.05005,1135.05005,1131,1133.44995,1135.40002,1135.40002,1131.34998,1133.75,3705
01-07-2010,06:00:00,1133.44995,1134.34998,1129.25,1129.69995,1133.75,1134.65002,1129.65002,1130.09998,4289
01-07-2010,10:00:00,1129.69995,1133.30005,1128.55005,1132.25,1130.09998,1133.65002,1129,1132.59998,4798
01-07-2010,14:00:00,1132.25,1135.40002,1129.5,1130.90002,1132.59998,1135.75,1129.90002,1131.19995,6387
01-07-2010,18:00:00,1130.90002,1135,1130.15002,1131.40002,1131.19995,1135.34998,1130.55005,1131.91003,2966
01-07-2010,22:00:00,1131.40002,1131.55005,1124.09998,1125.15002,1131.91003,1132.70996,1124.44995,1125.59998,3482
