"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,1.67413,1.67413,1.6676,1.67174,1.67487,1.67487,1.66882,1.67268,8819
01-04-2010,02:00:00,1.67174,1.67199,1.66639,1.66719,1.67268,1.67273,1.66711,1.66811,4760
01-04-2010,06:00:00,1.66719,1.67777,1.66679,1.67443,1.66811,1.67871,1.66751,1.67505,19571
01-04-2010,10:00:00,1.67443,1.67792,1.66574,1.6662,1.67505,1.67849,1.66628,1.66671,22377
01-04-2010,14:00:00,1.6662,1.66648,1.65462,1.65952,1.66671,1.6671,1.65514,1.66009,20961
01-04-2010,18:00:00,1.65952,1.6602,1.65579,1.65584,1.66009,1.66078,1.65655,1.65711,8405
01-04-2010,22:00:00,1.65584,1.65915,1.65157,1.65329,1.65711,1.65977,1.65231,1.65401,5916
01-05-2010,02:00:00,1.65329,1.65659,1.65259,1.65599,1.65401,1.65741,1.65341,1.65668,7224
01-05-2010,06:00:00,1.65599,1.65933,1.64932,1.65044,1.65668,1.65991,1.6499,1.65106,21571
01-05-2010,10:00:00,1.65044,1.65203,1.64639,1.65196,1.65106,1.65258,1.64685,1.65258,21161
01-05-2010,14:00:00,1.65196,1.65652,1.65047,1.65174,1.65258,1.65701,1.65109,1.65236,25233
01-05-2010,18:00:00,1.65174,1.65454,1.6491,1.65279,1.65236,1.65516,1.64972,1.65386,11165
01-05-2010,22:00:00,1.65279,1.65529,1.65019,1.65145,1.65386,1.65607,1.6508,1.65201,6495
01-06-2010,02:00:00,1.65145,1.65371,1.65019,1.65099,1.65201,1.65441,1.65081,1.65178,5869
01-06-2010,06:00:00,1.65099,1.66319,1.64972,1.65471,1.65178,1.66374,1.65051,1.65528,23575
01-06-2010,10:00:00,1.65471,1.65649,1.64644,1.64759,1.65528,1.65704,1.647,1.6482,19229
01-06-2010,14:00:00,1.64759,1.65031,1.64438,1.64469,1.6482,1.65091,1.645,1.6453,21585
01-06-2010,18:00:00,1.64469,1.64674,1.64194,1.64569,1.6453,1.64751,1.64238,1.64686,10726
01-06-2010,22:00:00,1.64569,1.64725,1.64044,1.64445,1.64686,1.64792,1.64146,1.64511,7154
01-07-2010,02:00:00,1.64445,1.64679,1.64181,1.64261,1.64511,1.64761,1.64251,1.64355,5275
01-07-2010,06:00:00,1.64261,1.64692,1.64031,1.64444,1.64355,1.64751,1.64093,1.64506,20492
01-07-2010,10:00:00,1.64444,1.64904,1.6434,1.64771,1.64506,1.64961,1.64401,1.64833,23776
01-07-2010,14:00:00,1.64771,1.65016,1.64413,1.64664,1.64833,1.65063,1.64475,1.64713,21538
01-07-2010,18:00:00,1.64664,1.64801,1.64579,1.64704,1.64713,1.64891,1.64666,1.64821,8977
01-07-2010,22:00:00,1.64704,1.64999,1.64629,1.64769,1.64821,1.65081,1.6472,1.64847,5249
01-08-2010,02:00:00,1.64769,1.65019,1.64629,1.64939,1.64847,1.65091,1.64704,1.65021,4369
01-08-2010,06:00:00,1.64939,1.65879,1.64719,1.65834,1.65021,1.65936,1.6478,1.65881,16304
01-08-2010,10:00:00,1.65834,1.66089,1.65224,1.65285,1.65881,1.66171,1.65282,1.65346,23849
01-08-2010,14:00:00,1.65285,1.6544,1.64165,1.64224,1.65346,1.65498,1.6422,1.64273,26811
01-08-2010,18:00:00,1.64224,1.64274,1.63698,1.63979,1.64273,1.64335,1.6376,1.64057,9291
01-10-2010,22:00:00,1.63979,1.64502,1.63609,1.63629,1.64057,1.64561,1.63721,1.63736,6446
01-11-2010,02:00:00,1.63629,1.63639,1.63129,1.63419,1.63736,1.63736,1.63189,1.63491,6565
01-11-2010,06:00:00,1.63419,1.645,1.63359,1.64106,1.63491,1.6456,1.63429,1.64165,18217
01-11-2010,10:00:00,1.64106,1.64589,1.64044,1.64164,1.64165,1.64647,1.64098,1.64225,19473
01-11-2010,14:00:00,1.64164,1.64243,1.63569,1.63841,1.64225,1.64296,1.63631,1.63894,22520
01-11-2010,18:00:00,1.63841,1.6386,1.63444,1.63764,1.63894,1.63922,1.635,1.63886,8558
