"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,1.59654,1.59654,1.58905,1.5944,1.59721,1.59721,1.59111,1.59469,7973
01-04-2010,02:00:00,1.5944,1.59534,1.5919,1.5925,1.59469,1.59594,1.59249,1.59309,7673
01-04-2010,06:00:00,1.5925,1.59343,1.58467,1.5894,1.59309,1.59393,1.58524,1.58999,17577
01-04-2010,10:00:00,1.5894,1.59074,1.5862,1.5879,1.58999,1.59128,1.58679,1.58852,15927
01-04-2010,14:00:00,1.5879,1.58962,1.57826,1.58,1.58852,1.59021,1.57889,1.58051,18928
01-04-2010,18:00:00,1.58,1.58249,1.5768,1.57826,1.58051,1.58299,1.57739,1.57942,5678
01-04-2010,22:00:00,1.57826,1.58101,1.5754,1.57893,1.57942,1.58168,1.57595,1.57947,8024
01-05-2010,02:00:00,1.57893,1.58179,1.5786,1.5814,1.57947,1.58239,1.57929,1.58199,8906
01-05-2010,06:00:00,1.5814,1.5833,1.5756,1.57653,1.58199,1.5838,1.57618,1.57709,18742
01-05-2010,10:00:00,1.57653,1.5792,1.57469,1.5791,1.57709,1.5797,1.57529,1.5796,15110
01-05-2010,14:00:00,1.5791,1.5802,1.57444,1.57679,1.5796,1.58072,1.57495,1.57733,22016
01-05-2010,18:00:00,1.57679,1.57834,1.57405,1.57412,1.57733,1.57889,1.57459,1.5749,8119
01-05-2010,22:00:00,1.57412,1.57728,1.57125,1.57243,1.5749,1.57797,1.57179,1.57302,9004
01-06-2010,02:00:00,1.57243,1.5726,1.57,1.57003,1.57302,1.57313,1.57055,1.57056,7812
01-06-2010,06:00:00,1.57003,1.5728,1.56774,1.57193,1.57056,1.57338,1.56832,1.57259,19996
01-06-2010,10:00:00,1.57193,1.5734,1.56679,1.5677,1.57259,1.57395,1.56722,1.56813,14744
01-06-2010,14:00:00,1.5677,1.56942,1.56554,1.56781,1.56813,1.57004,1.56615,1.56836,21076
01-06-2010,18:00:00,1.56781,1.56848,1.56437,1.56574,1.56836,1.56903,1.56489,1.56639,10169
01-06-2010,22:00:00,1.56574,1.56745,1.55828,1.56106,1.56639,1.56822,1.55889,1.56169,9469
01-07-2010,02:00:00,1.56106,1.56391,1.55986,1.56245,1.56169,1.5644,1.56047,1.56299,9745
01-07-2010,06:00:00,1.56245,1.5639,1.55948,1.5621,1.56299,1.56446,1.56009,1.56267,19353
01-07-2010,10:00:00,1.5621,1.5641,1.55852,1.55904,1.56267,1.56469,1.55914,1.55968,18528
01-07-2010,14:00:00,1.55904,1.5628,1.5577,1.55988,1.55968,1.56335,1.55827,1.56028,18988
01-07-2010,18:00:00,1.55988,1.5618,1.55851,1.5592,1.56028,1.56239,1.55906,1.56012,7483
01-07-2010,22:00:00,1.5592,1.56151,1.55767,1.56114,1.56012,1.56209,1.5583,1.56169,7534
01-08-2010,02:00:00,1.56114,1.5663,1.5604,1.5654,1.56169,1.56689,1.561,1.56597,8868
01-08-2010,06:00:00,1.5654,1.56665,1.56214,1.56271,1.56597,1.56722,1.56276,1.56336,14631
01-08-2010,10:00:00,1.56271,1.5644,1.55983,1.56205,1.56336,1.56781,1.56039,1.56263,18843
01-08-2010,14:00:00,1.56205,1.56324,1.55593,1.55898,1.56263,1.56372,1.55642,1.55952,26463
01-08-2010,18:00:00,1.55898,1.5615,1.55805,1.56005,1.55952,1.56208,1.5586,1.56079,8181
01-10-2010,22:00:00,1.56005,1.56005,1.55165,1.5565,1.56079,1.56079,1.55236,1.55719,4766
01-11-2010,02:00:00,1.5565,1.5596,1.5565,1.5588,1.55719,1.56016,1.55719,1.55912,7409
01-11-2010,06:00:00,1.5588,1.55993,1.5572,1.5586,1.55912,1.56051,1.55778,1.55905,15547
01-11-2010,10:00:00,1.5586,1.5609,1.55696,1.5586,1.55905,1.56137,1.55754,1.55918,13601
01-11-2010,14:00:00,1.5586,1.56487,1.55838,1.56222,1.55918,1.56549,1.55898,1.56275,21079
01-11-2010,18:00:00,1.56222,1.56284,1.55712,1.56082,1.56275,1.56339,1.55774,1.56159,7822
