"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,1.49429,1.49579,1.49029,1.49489,1.49621,1.50471,1.49621,1.50221,48
01-04-2010,02:00:00,1.49489,1.49729,1.49489,1.49649,1.50221,1.50221,1.49961,1.49961,48
01-04-2010,06:00:00,1.49649,1.49799,1.48709,1.48769,1.49961,1.50001,1.48821,1.48861,1607
01-04-2010,10:00:00,1.48769,1.49039,1.48229,1.48339,1.48861,1.49131,1.48321,1.48431,1709
01-04-2010,14:00:00,1.48339,1.48349,1.47089,1.47269,1.48431,1.48441,1.47231,1.47411,1495
01-04-2010,18:00:00,1.47269,1.47329,1.47189,1.47289,1.47411,1.47571,1.47381,1.47571,75
01-04-2010,22:00:00,1.47289,1.47399,1.47289,1.47399,1.47571,1.47681,1.47571,1.47681,18
01-05-2010,02:00:00,1.47399,1.47589,1.47229,1.47369,1.47681,1.47871,1.47641,1.47681,131
01-05-2010,06:00:00,1.47369,1.47429,1.46629,1.47159,1.47681,1.47691,1.46721,1.47251,1929
01-05-2010,10:00:00,1.47159,1.47849,1.47159,1.47629,1.47251,1.47941,1.47251,1.47721,2006
01-05-2010,14:00:00,1.47629,1.47819,1.47169,1.47319,1.47721,1.47911,1.47281,1.47461,1662
01-05-2010,18:00:00,1.47319,1.47539,1.47139,1.47179,1.47461,1.47731,1.47371,1.47461,183
01-05-2010,22:00:00,1.47179,1.47409,1.47169,1.47389,1.47461,1.47701,1.47461,1.47671,43
01-06-2010,02:00:00,1.47389,1.47409,1.47379,1.47389,1.47671,1.47701,1.47671,1.47701,4
01-06-2010,06:00:00,1.47389,1.48129,1.47319,1.47349,1.47701,1.48221,1.47411,1.47441,1647
01-06-2010,10:00:00,1.47349,1.47859,1.47279,1.47379,1.47441,1.47951,1.47371,1.47471,1664
01-06-2010,14:00:00,1.47379,1.47599,1.47069,1.47229,1.47471,1.47701,1.47181,1.47371,1199
01-06-2010,18:00:00,1.47229,1.47309,1.47009,1.47009,1.47371,1.47501,1.47221,1.47331,84
01-06-2010,22:00:00,1.47009,1.47009,1.46979,1.46989,1.47331,1.47501,1.47331,1.47501,5
01-07-2010,02:00:00,1.46989,1.47149,1.46949,1.47089,1.47501,1.47511,1.47311,1.47501,43
