,Date,Compte,Ticker,Type,Quantité,Exposition,Latent PnL
99,2020-01-21,U3229419,CBRE,Stock,-81.0,-4947.48,-1.6200000000002532
100,2020-01-21,U3229419,PAYX,Stock,-56.0,-4938.08,-26.31999999999993
101,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
102,2020-01-22,U3229419,JNPR,Stock,-1020.0,-24969.6,-77.5199999999998
103,2020-01-22,U3229419,UPS,Stock,-215.0,-25094.8,-208.98000000000062
104,2020-01-22,U3229419,HBAN,Stock,-1735.0,-25122.80000000001,-229.01999999999938
105,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
106,2020-01-22,U3229419,BDX,Stock,-90.0,-24803.1,-153.72000000000142
107,2020-01-22,U3229419,RF,Stock,1520.0,24988.80000000001,-85.1200000000036
108,2020-01-21,U3229419,ZION,Stock,-392.0,-19984.16,146.01999999999882
109,2020-01-22,U3229419,HSIC,Stock,-144.0,-10092.39,-157.6499999999988
110,2020-01-16,U3229419,NTAP,Stock,-234.0,-14983.02,-98.27999999999928
111,2020-01-22,U3229419,SNA,Stock,-150.0,-25164.0,-59.100000000000804
112,2020-01-22,U3229419,GILD,Stock,390.0,25123.80000000001,-356.46000000000055
113,2020-01-22,U3229419,NEM,Stock,-590.0,-24992.4,-691.4800000000008
114,2020-01-22,U3229419,LEG,Stock,-495.0,-25012.35,-313.82999999999964
115,2020-01-22,U3229419,WAT,Stock,-110.0,-25164.7,-1055.1199999999994
116,2020-01-22,U3229419,EMR,Stock,-325.0,-25096.5,27.94999999999952
117,2020-01-22,U3229419,CVX,Stock,-215.0,-25041.05,293.2599999999997
118,2020-01-22,U3229419,TPR,Stock,-890.0,-25133.6,-151.30000000000086
119,2020-01-22,U3229419,HOLX,Stock,-372.0,-19913.16,-213.8999999999997
120,2020-01-22,U3229419,MMM,Stock,-108.0,-19589.04,197.3700000000001
121,2020-01-22,U3229419,CPRI,Stock,-417.0,-15128.76,-216.84000000000032
122,2020-01-22,U3229419,ALLE,Stock,-76.0,-9797.16,46.74000000000015
123,2020-01-22,U3229419,WU,Stock,-356.0,-9836.28,64.0799999999999
124,2020-01-22,U3229419,MAS,Stock,-200.0,-9846.0,-15.00000000000057
125,2020-01-22,U3229419,CBRE,Stock,-162.0,-9894.96,12.149999999999885
126,2020-01-22,U3229419,PAYX,Stock,-112.0,-9876.16,-109.19999999999935
127,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
128,2020-01-22,U3229419,FFIV,Stock,72.0,9658.8,-134.6400000000003
129,2020-01-23,U3229419,JNPR,Stock,-1224.0,-29963.52,-79.55999999999939
130,2020-01-23,U3229419,UPS,Stock,-258.0,-30113.76,-218.01000000000096
131,2020-01-23,U3229419,HBAN,Stock,-2082.0,-30147.360000000004,-156.14999999999912
132,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
133,2020-01-23,U3229419,BDX,Stock,-108.0,-29763.72,-210.24000000000214
134,2020-01-23,U3229419,RF,Stock,1824.0,29986.560000000005,-167.20000000000348
135,2020-01-23,U3229419,ZION,Stock,-497.0,-24995.81,139.71999999999858
136,2020-01-23,U3229419,HSIC,Stock,-217.0,-15115.52,-317.5199999999986
137,2020-01-23,U3229419,NTAP,Stock,-317.0,-20011.16,-97.44999999999945
138,2020-01-23,U3229419,SNA,Stock,-180.0,-30196.8,-79.50000000000101
139,2020-01-23,U3229419,GILD,Stock,468.0,30148.560000000005,-393.90000000000083
140,2020-01-23,U3229419,NEM,Stock,-708.0,-29990.88,-849.600000000001
141,2020-01-23,U3229419,LEG,Stock,-594.0,-30014.820000000003,-391.0499999999996
142,2020-01-23,U3229419,WAT,Stock,-132.0,-30197.64,-1344.6399999999996
143,2020-01-23,U3229419,EMR,Stock,-390.0,-30115.8,3.899999999999223
144,2020-01-23,U3229419,CVX,Stock,-258.0,-30049.26,438.1699999999999
145,2020-01-23,U3229419,TPR,Stock,-1068.0,-30160.320000000003,-97.90000000000136
146,2020-01-23,U3229419,HOLX,Stock,-465.0,-24891.45,-240.8699999999997
147,2020-01-23,U3229419,MMM,Stock,-135.0,-24486.30000000001,295.6499999999997
148,2020-01-22,U3229419,CPRI,Stock,-417.0,-15128.76,-216.84000000000032
149,2020-01-23,U3229419,ALLE,Stock,-114.0,-14695.74,12.91999999999959
150,2020-01-23,U3229419,WU,Stock,-534.0,-14754.420000000002,42.71999999999972
151,2020-01-23,U3229419,MAS,Stock,-300.0,-14769.0,-33.00000000000054
152,2020-01-23,U3229419,CBRE,Stock,-243.0,-14842.44,31.58999999999947
153,2020-01-23,U3229419,PAYX,Stock,-168.0,-14814.24,-191.5199999999993
154,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
155,2020-01-23,U3229419,FFIV,Stock,144.0,19317.6,-148.32000000000014
156,2020-01-23,U3229419,AWK,Stock,-37.0,-4958.0,-47.729999999999706
157,2020-01-24,U3229419,JNPR,Stock,-1428.0,-34957.439999999995,-99.95999999999896
158,2020-01-24,U3229419,UPS,Stock,-301.0,-35132.72,-215.4300000000009
159,2020-01-24,U3229419,HBAN,Stock,-2429.0,-35171.92000000001,107.5700000000008
160,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
161,2020-01-24,U3229419,BDX,Stock,-126.0,-34724.34,-258.1200000000026
162,2020-01-24,U3229419,RF,Stock,2128.0,34984.320000000014,-386.0800000000037
163,2020-01-24,U3229419,ZION,Stock,-602.0,-30007.46,255.219999999998
164,2020-01-24,U3229419,HSIC,Stock,-290.0,-20138.65,-491.9899999999985
165,2020-01-24,U3229419,NTAP,Stock,-400.0,-25039.3,-33.53999999999978
166,2020-01-24,U3229419,SNA,Stock,-210.0,-35229.6,-25.800000000001248
167,2020-01-24,U3229419,GILD,Stock,546.0,35173.320000000014,-492.9600000000011
168,2020-01-24,U3229419,NEM,Stock,-826.0,-34989.36,-1077.340000000001
169,2020-01-24,U3229419,LEG,Stock,-693.0,-35017.29,-425.6999999999997
170,2020-01-24,U3229419,WAT,Stock,-154.0,-35230.579999999994,-1537.3599999999994
171,2020-01-24,U3229419,EMR,Stock,-455.0,-35135.1,37.69999999999897
172,2020-01-23,U3229419,CVX,Stock,-258.0,-30049.26,438.16999999999985
173,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
174,2020-01-24,U3229419,HOLX,Stock,-558.0,-29869.74,-258.53999999999945
175,2020-01-24,U3229419,MMM,Stock,-162.0,-29383.560000000005,382.85999999999945
176,2020-01-22,U3229419,CPRI,Stock,-417.0,-15128.76,-216.84000000000032
177,2020-01-24,U3229419,ALLE,Stock,-152.0,-19594.32,47.49999999999947
178,2020-01-24,U3229419,WU,Stock,-712.0,-19672.56,137.0599999999993
179,2020-01-24,U3229419,MAS,Stock,-400.0,-19692.0,34.999999999999424
180,2020-01-24,U3229419,CBRE,Stock,-324.0,-19789.92,56.69999999999907
181,2020-01-24,U3229419,PAYX,Stock,-224.0,-19752.32,-232.3999999999988
182,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
183,2020-01-24,U3229419,FFIV,Stock,216.0,28976.4,-28.08000000000104
184,2020-01-24,U3229419,AWK,Stock,-74.0,-9916.0,-113.58999999999979
185,2020-01-24,U3229419,UNP,Stock,-27.0,-5043.06,29.699999999999854
186,2020-01-27,U3229419,JNPR,Stock,-1632.0,-39951.36,-97.91999999999865
187,2020-01-27,U3229419,UPS,Stock,-344.0,-40151.68,-138.030000000001
188,2020-01-24,U3229419,HBAN,Stock,-2429.0,-35171.92000000001,107.5700000000008
189,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
190,2020-01-27,U3229419,BDX,Stock,-144.0,-39684.96,-333.00000000000307
191,2020-01-27,U3229419,RF,Stock,2432.0,39982.08,-687.0400000000043
192,2020-01-24,U3229419,ZION,Stock,-602.0,-30007.46,255.219999999998
193,2020-01-27,U3229419,HSIC,Stock,-363.0,-25161.78,-636.5299999999993
194,2020-01-24,U3229419,NTAP,Stock,-400.0,-25039.3,-33.53999999999977
195,2020-01-27,U3229419,SNA,Stock,-240.0,-40262.4,119.99999999999832
196,2020-01-27,U3229419,GILD,Stock,624.0,40198.08,-538.9800000000014
197,2020-01-27,U3229419,NEM,Stock,-944.0,-39987.84,-1336.9400000000014
198,2020-01-27,U3229419,LEG,Stock,-792.0,-40019.76,-342.5399999999994
199,2020-01-27,U3229419,WAT,Stock,-176.0,-40263.52,-1616.559999999999
200,2020-01-24,U3229419,EMR,Stock,-455.0,-35135.1,37.69999999999897
201,2020-01-23,U3229419,CVX,Stock,-258.0,-30049.26,438.1699999999999
202,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
203,2020-01-27,U3229419,HOLX,Stock,-651.0,-34848.03,-276.20999999999924
204,2020-01-27,U3229419,MMM,Stock,-189.0,-34280.82000000001,538.1099999999994
205,2020-01-27,U3229419,CPRI,Stock,-272.0,-10162.51,-341.54000000000025
206,2020-01-27,U3229419,ALLE,Stock,-190.0,-24492.9,94.61999999999928
207,2020-01-27,U3229419,WU,Stock,-890.0,-24590.7,222.4999999999994
208,2020-01-27,U3229419,MAS,Stock,-500.0,-24615.0,161.99999999999903
209,2020-01-27,U3229419,CBRE,Stock,-405.0,-24737.4,108.53999999999913
210,2020-01-27,U3229419,PAYX,Stock,-280.0,-24690.4,-206.07999999999802
211,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
212,2020-01-27,U3229419,FFIV,Stock,253.0,33939.95,-81.73000000000171
213,2020-01-24,U3229419,AWK,Stock,-74.0,-9916.0,-113.58999999999979
214,2020-01-24,U3229419,UNP,Stock,-27.0,-5043.06,29.699999999999854
215,2020-01-29,U3229419,JNPR,Stock,-1856.0,-45181.76,34.24000000000133
216,2020-01-28,U3229419,UPS,Stock,-430.0,-50189.6,-38.70000000000148
217,2020-01-28,U3229419,HBAN,Stock,-3207.0,-45713.82,115.35000000000132
218,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
219,2020-01-28,U3229419,BDX,Stock,-180.0,-49606.2,-572.0400000000037
220,2020-01-29,U3229419,RF,Stock,2097.0,34769.48,-633.4400000000043
221,2020-01-28,U3229419,ZION,Stock,-828.0,-40627.2,313.9799999999983
222,2020-01-28,U3229419,HSIC,Stock,-509.0,-35208.04,-873.0499999999986
223,2020-01-24,U3229419,NTAP,Stock,-400.0,-25039.3,-33.53999999999977
224,2020-01-28,U3229419,SNA,Stock,-300.0,-50328.00000000001,293.6999999999972
225,2020-01-28,U3229419,GILD,Stock,780.0,50247.60000000001,-553.0200000000019
226,2020-01-28,U3229419,NEM,Stock,-1180.0,-49984.79999999999,-1832.5400000000006
227,2020-01-28,U3229419,LEG,Stock,-990.0,-50024.7,-195.0299999999992
228,2020-01-28,U3229419,WAT,Stock,-220.0,-50329.4,-1887.8199999999986
229,2020-01-28,U3229419,EMR,Stock,-597.0,-45657.3,27.759999999997905
230,2020-01-28,U3229419,CVX,Stock,-354.0,-40704.3,461.68999999999915
231,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
232,2020-01-28,U3229419,HOLX,Stock,-837.0,-44804.61,-481.7399999999987
233,2020-01-27,U3229419,MMM,Stock,-189.0,-34280.820000000014,538.1099999999994
234,2020-01-28,U3229419,CPRI,Stock,18.0,-230.01000000000028,-892.5400000000009
235,2020-01-28,U3229419,ALLE,Stock,-266.0,-34290.060000000005,1.8999999999993664
236,2020-01-28,U3229419,WU,Stock,-1246.0,-34426.98,268.77999999999906
237,2020-01-28,U3229419,MAS,Stock,-700.0,-34461.0,334.99999999999875
238,2020-01-28,U3229419,CBRE,Stock,-567.0,-34632.36,47.78999999999855
239,2020-01-28,U3229419,PAYX,Stock,-392.0,-34566.560000000005,-189.27999999999736
240,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
241,2020-01-28,U3229419,FFIV,Stock,327.0,43867.05,-697.4100000000021
242,2020-01-28,U3229419,AWK,Stock,-148.0,-19832.0,-255.66999999999987
243,2020-01-24,U3229419,UNP,Stock,-27.0,-5043.06,29.699999999999854
244,2020-01-29,U3229419,WRK,Stock,-128.0,-5222.4,24.31999999999971
245,2020-01-30,U3229419,JNPR,Stock,-2080.0,-50412.16,130.56000000000125
246,2020-01-28,U3229419,UPS,Stock,-430.0,-50189.6,-38.70000000000147
247,2020-01-30,U3229419,HBAN,Stock,-3596.0,-50984.77,37.5500000000016
248,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
249,2020-01-30,U3229419,BDX,Stock,-198.0,-54566.82000000001,-672.1200000000036
250,2020-01-30,U3229419,RF,Stock,1762.0,29556.880000000005,-650.1900000000039
251,2020-01-30,U3229419,ZION,Stock,-941.0,-45937.07,339.96999999999883
252,2020-01-30,U3229419,HSIC,Stock,-582.0,-40231.17,-1067.2299999999984
253,2020-01-30,U3229419,NTAP,Stock,-305.0,-19832.35,-29.739999999999853
254,2020-01-30,U3229419,SNA,Stock,-330.0,-55360.80000000001,426.29999999999677
255,2020-01-30,U3229419,GILD,Stock,858.0,55272.36000000001,-583.440000000002
256,2020-01-30,U3229419,NEM,Stock,-1298.0,-54983.27999999998,-2140.520000000001
257,2020-01-30,U3229419,LEG,Stock,-1089.0,-55027.17000000001,-80.18999999999883
258,2020-01-30,U3229419,WAT,Stock,-242.0,-55362.34,-1888.6999999999985
259,2020-01-30,U3229419,EMR,Stock,-668.0,-50918.4,46.929999999997605
260,2020-01-30,U3229419,CVX,Stock,-402.0,-46031.82000000001,442.00999999999846
261,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
262,2020-01-30,U3229419,HOLX,Stock,-930.0,-49782.9,-546.8399999999983
263,2020-01-27,U3229419,MMM,Stock,-189.0,-34280.82000000001,538.1099999999994
264,2020-01-30,U3229419,CPRI,Stock,163.0,4736.24,-1308.6900000000012
265,2020-01-30,U3229419,ALLE,Stock,-304.0,-39188.64,-64.60000000000065
266,2020-01-30,U3229419,WU,Stock,-1424.0,-39345.12,274.1199999999986
267,2020-01-30,U3229419,MAS,Stock,-800.0,-39384.0,388.99999999999847
268,2020-01-30,U3229419,CBRE,Stock,-648.0,-39579.84,-17.01000000000181
269,2020-01-30,U3229419,PAYX,Stock,-448.0,-39504.64,-176.95999999999665
270,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
271,2020-01-30,U3229419,FFIV,Stock,364.0,48830.60000000001,-1031.5200000000025
272,2020-01-30,U3229419,AWK,Stock,-185.0,-24790.0,-358.16000000000025
273,2020-01-24,U3229419,UNP,Stock,-27.0,-5043.06,29.699999999999854
274,2020-01-29,U3229419,WRK,Stock,-128.0,-5222.4,24.31999999999971
275,2020-01-31,U3229419,JNPR,Stock,-2304.0,-55642.56000000001,222.40000000000128
276,2020-01-31,U3229419,UPS,Stock,-478.0,-55362.56,165.29999999999853
277,2020-01-31,U3229419,HBAN,Stock,-3985.0,-56255.72,29.77000000000177
278,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
279,2020-01-31,U3229419,BDX,Stock,-216.0,-59527.44000000001,-664.7400000000043
280,2020-01-31,U3229419,RF,Stock,1427.0,24344.28000000001,-653.5400000000037
281,2020-01-31,U3229419,ZION,Stock,-1054.0,-51246.94,509.4699999999988
282,2020-01-31,U3229419,HSIC,Stock,-655.0,-45254.3,-1076.719999999998
283,2020-01-31,U3229419,NTAP,Stock,-210.0,-14625.399999999998,-163.69000000000025
284,2020-01-30,U3229419,SNA,Stock,-330.0,-55360.80000000001,426.29999999999677
285,2020-01-31,U3229419,GILD,Stock,936.0,60297.12000000001,-678.600000000002
286,2020-01-31,U3229419,NEM,Stock,-1416.0,-59981.75999999997,-2459.120000000001
287,2020-01-30,U3229419,LEG,Stock,-1089.0,-55027.17000000001,-80.18999999999885
288,2020-01-31,U3229419,WAT,Stock,-264.0,-60395.28000000001,-1779.1399999999978
289,2020-01-31,U3229419,EMR,Stock,-739.0,-56179.49999999999,222.2999999999976
290,2020-01-31,U3229419,CVX,Stock,-450.0,-51359.34000000001,626.8099999999981
291,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
292,2020-01-31,U3229419,HOLX,Stock,-1023.0,-54761.19,-545.9099999999985
293,2020-01-27,U3229419,MMM,Stock,-189.0,-34280.820000000014,538.1099999999994
294,2020-01-30,U3229419,CPRI,Stock,163.0,4736.24,-1308.6900000000012
295,2020-01-31,U3229419,ALLE,Stock,-342.0,-44087.22,-80.18000000000052
296,2020-01-31,U3229419,WU,Stock,-1602.0,-44263.26,404.0599999999987
297,2020-01-31,U3229419,MAS,Stock,-900.0,-44307.0,559.9999999999981
298,2020-01-31,U3229419,CBRE,Stock,-729.0,-44527.31999999999,-14.580000000001714
299,2020-01-31,U3229419,PAYX,Stock,-504.0,-44442.72,-41.99999999999602
300,2020-01-21,U3229419,NTRS,Stock,-45.0,-4911.3,25.65000000000033
301,2020-01-31,U3229419,FFIV,Stock,401.0,53794.15,-1476.6300000000022
302,2020-01-31,U3229419,AWK,Stock,-222.0,-29748.0,-439.55999999999983
303,2020-01-24,U3229419,UNP,Stock,-27.0,-5043.06,29.699999999999854
304,2020-01-29,U3229419,WRK,Stock,-128.0,-5222.4,24.31999999999971
305,2020-02-03,U3229419,JNPR,Stock,-2528.0,-60872.96000000001,267.2000000000019
306,2020-02-03,U3229419,UPS,Stock,-526.0,-60535.52,440.8199999999984
307,2020-02-03,U3229419,HBAN,Stock,-4302.0,-60592.27999999999,17.090000000001474
308,2020-01-22,U3229419,PSX,Stock,-240.0,-25260.0,335.51999999999975
309,2020-02-03,U3229419,BDX,Stock,-234.0,-64488.06000000001,-731.7000000000047
310,2020-02-03,U3229419,RF,Stock,1092.0,19131.680000000008,-754.0400000000035
311,2020-02-03,U3229419,ZION,Stock,-1159.0,-56072.74000000001,493.71999999999895
312,2020-02-03,U3229419,HSIC,Stock,-93.0,-6133.479999999996,-1071.0999999999954
313,2020-02-03,U3229419,NTAP,Stock,-73.0,-7276.7199999999975,-108.8900000000004
314,2020-01-30,U3229419,SNA,Stock,-330.0,-55360.80000000001,426.29999999999677
315,2020-01-31,U3229419,GILD,Stock,936.0,60297.12000000001,-678.600000000002
316,2020-02-03,U3229419,NEM,Stock,-1534.0,-64980.23999999997,-2840.260000000001
317,2020-02-03,U3229419,LEG,Stock,-1206.0,-60615.09,13.41000000000082
318,2020-02-03,U3229419,WAT,Stock,-286.0,-65428.22000000001,-1719.299999999998
319,2020-02-03,U3229419,EMR,Stock,-810.0,-61440.59999999999,328.7999999999976
320,2020-01-31,U3229419,CVX,Stock,-450.0,-51359.34000000001,626.8099999999981
321,2020-01-24,U3229419,TPR,Stock,-1246.0,-35187.04,71.19999999999851
322,2020-02-03,U3229419,HOLX,Stock,-1116.0,-59739.48,-554.2799999999982
323,2020-01-27,U3229419,MMM,Stock,-189.0,-34280.82000000001,538.1099999999994
324,2020-01-30,U3229419,CPRI,Stock,163.0,4736.24,-1308.6900000000012
325,2020-02-03,U3229419,ALLE,Stock,-380.0,-48985.8,-204.4400000000009
326,2020-02-03,U3229419,WU,Stock,-1780.0,-49181.4,500.1799999999985
327,2020-02-03,U3229419,MAS,Stock,-1000.0,-49230.0,662.9999999999974
