,Date,Open,High,Low,Close,Volume
0,2015-08-24,13.855,15.37,13.515,14.435,-1
1,2015-08-25,15.18,15.335,14.26,14.275,-1
2,2015-08-26,14.61,14.755,14.11,14.415,-1
3,2015-08-27,14.625,15.925,14.62,15.675,-1
4,2015-08-28,16.205,16.545,15.615,15.95,-1
5,2015-08-31,15.92,16.685,15.465,16.405,-1
6,2015-09-01,15.745,16.205,15.685,15.825,-1
7,2015-09-02,16.1,16.305,15.745,16.305,-1
8,2015-09-03,16.365,17.205,16.255,16.59,-1
9,2015-09-04,16.345,17.295,16.26,16.805,-1
10,2015-09-08,17.58,17.745,17.055,17.525,-1
11,2015-09-09,17.92,17.975,16.845,16.955,-1
12,2015-09-10,16.84,17.42,16.715,17.205,-1
13,2015-09-11,17.045,17.165,16.705,16.795,-1
14,2015-09-14,16.86,16.91,16.365,16.695,-1
15,2015-09-15,16.835,16.86,16.465,16.515,-1
16,2015-09-16,16.49,16.7,16.315,16.665,-1
17,2015-09-17,16.62,16.805,16.31,16.415,-1
18,2015-09-18,16.08,16.2,15.365,15.495,-1
19,2015-09-21,15.665,15.975,15.47,15.755,-1
20,2015-09-22,15.39,15.815,15.175,15.405,-1
21,2015-09-23,15.455,15.46,14.805,14.805,-1
22,2015-09-24,14.87,15.515,14.595,15.345,-1
23,2015-09-25,15.41,15.595,14.655,14.905,-1
24,2015-09-28,14.68,14.725,13.925,14.055,-1
25,2015-09-29,14.265,14.685,14.15,14.385,-1
26,2015-09-30,14.705,15.325,14.705,14.965,-1
27,2015-10-01,15.05,15.05,14.505,14.765,-1
28,2015-10-02,15.195,15.945,15.155,15.915,-1
29,2015-10-05,16.26,17.845,16.255,17.57,-1
30,2015-10-06,17.615,18.295,17.345,18.235,-1
31,2015-10-07,18.455,18.925,18.22,18.635,-1
32,2015-10-08,18.55,19.095,18.45,18.725,-1
33,2015-10-09,18.695,18.85,17.905,18.145,-1
34,2015-10-12,18.49,18.625,17.725,18.025,-1
35,2015-10-13,17.905,18.555,17.74,18.175,-1
36,2015-10-14,18.775,19.295,18.52,18.825,-1
37,2015-10-15,18.87,19.155,18.505,18.665,-1
38,2015-10-16,18.64,18.825,18.235,18.495,-1
39,2015-10-19,18.38,19.215,18.32,19.165,-1
40,2015-10-20,18.885,19.055,16.605,17.08,-1
41,2015-10-21,16.49,16.925,15.935,16.425,-1
42,2015-10-22,16.46,17.005,16.075,16.715,-1
43,2015-10-23,16.925,17.315,16.805,17.235,-1
44,2015-10-26,17.17,17.225,16.505,16.575,-1
45,2015-10-27,16.53,16.795,16.515,16.675,-1
46,2015-10-28,16.75,17.105,16.585,16.915,-1
47,2015-10-29,16.715,16.735,16.185,16.215,-1
48,2015-10-30,16.3,16.615,16.205,16.565,-1
49,2015-11-02,16.945,17.285,16.805,17.1,-1
50,2015-11-03,17.175,17.99,17.1,17.835,-1
51,2015-11-04,18.03,18.03,17.105,17.445,-1
52,2015-11-05,17.535,17.715,16.365,16.505,-1
53,2015-11-06,16.43,16.765,16.105,16.445,-1
54,2015-11-09,16.285,16.44,15.805,15.835,-1
55,2015-11-10,15.71,15.855,15.425,15.545,-1
56,2015-11-11,15.675,15.785,15.475,15.485,-1
57,2015-11-12,15.29,15.75,15.25,15.355,-1
58,2015-11-13,15.33,15.38,14.865,15.005,-1
59,2015-11-16,14.93,15.205,14.655,14.885,-1
60,2015-11-17,15.01,15.725,14.945,15.285,-1
61,2015-11-18,15.47,15.685,15.305,15.615,-1
62,2015-11-19,15.79,16.275,15.715,15.875,-1
63,2015-11-20,15.9,16.095,15.335,15.425,-1
64,2015-11-23,15.525,15.665,15.07,15.315,-1
65,2015-11-24,15.28,15.665,15.145,15.625,-1
66,2015-11-25,15.32,15.775,15.32,15.575,-1
67,2015-11-27,15.605,15.635,15.47,15.565,-1
68,2015-11-30,15.66,16.005,15.505,15.945,-1
69,2015-12-01,16.21,16.625,16.115,16.565,-1
70,2015-12-02,16.58,16.58,15.725,15.815,-1
71,2015-12-03,15.835,16.195,15.505,15.615,-1
72,2015-12-04,15.625,15.925,15.405,15.505,-1
73,2015-12-07,15.445,15.445,14.715,14.835,-1
74,2015-12-08,14.66,14.7,14.42,14.595,-1
75,2015-12-09,14.56,14.67,14.245,14.315,-1
76,2015-12-10,14.3,14.79,14.255,14.665,-1
77,2015-12-11,14.365,14.44,13.995,14.035,-1
78,2015-12-14,14.415,14.475,13.515,13.655,-1
79,2015-12-15,13.78,14.375,13.735,14.185,-1
80,2015-12-16,14.375,14.445,13.78,14.065,-1
81,2015-12-17,14.64,14.765,14.255,14.325,-1
82,2015-12-18,14.415,14.725,14.26,14.365,-1
83,2015-12-21,14.5,14.78,14.335,14.775,-1
84,2015-12-22,14.8,14.95,14.525,14.605,-1
85,2015-12-23,13.705,14.295,13.555,14.295,-1
86,2015-12-24,14.22,14.585,14.18,14.485,-1
87,2015-12-28,14.42,14.515,14.055,14.185,-1
88,2015-12-29,14.33,14.505,14.225,14.345,-1
89,2015-12-30,14.255,14.44,14.105,14.165,-1
90,2015-12-31,14.07,14.285,14.035,14.165,-1
91,2016-01-04,13.805,14.365,13.8,14.335,-1
92,2016-01-05,14.475,15.075,14.355,14.835,-1
93,2016-01-06,14.515,14.7,14.115,14.215,-1
94,2016-01-07,13.83,14.265,13.625,13.665,-1
95,2016-01-08,13.81,13.945,13.295,13.325,-1
96,2016-01-11,13.375,13.465,12.215,12.515,-1
97,2016-01-12,12.71,13.235,12.405,12.725,-1
98,2016-01-13,12.82,12.965,11.915,12.055,-1
99,2016-01-14,12.12,12.26,11.535,12.015,-1
100,2016-01-15,11.5,11.665,10.91,11.075,-1
101,2016-01-19,11.31,11.365,10.715,10.795,-1
102,2016-01-20,10.4,10.405,9.315,10.065,-1
103,2016-01-21,10.465,10.895,10.135,10.845,-1
104,2016-01-22,11.23,11.565,10.885,11.065,-1
105,2016-01-25,11.03,11.185,10.47,10.475,-1
106,2016-01-26,10.58,10.715,10.355,10.555,-1
107,2016-01-27,10.535,10.835,10.325,10.395,-1
108,2016-01-28,10.525,10.55,9.71,9.885,-1
109,2016-01-29,9.985,11.045,9.94,11.025,-1
