,Date,Open,High,Low,Close,Volume
0,2015-08-24,25.185,27.065,24.08,26.165,-1
1,2015-08-25,27.265,27.265,26.035,26.185,-1
2,2015-08-26,26.775,27.41,26.155,27.3,-1
3,2015-08-27,27.575,28.325,27.245,27.945,-1
4,2015-08-28,29.675,29.995,28.915,29.235,-1
5,2015-08-31,29.345,29.345,28.535,28.64,-1
6,2015-09-01,27.53,28.28,27.51,27.85,-1
7,2015-09-02,28.625,28.75,27.985,28.375,-1
8,2015-09-03,28.585,29.04,28.42,28.595,-1
9,2015-09-04,28.295,28.72,27.965,28.095,-1
10,2015-09-08,28.53,28.885,28.355,28.875,-1
11,2015-09-09,29.345,29.345,28.625,28.695,-1
12,2015-09-10,28.665,29.26,28.355,29.055,-1
13,2015-09-11,28.895,29.155,28.515,29.145,-1
14,2015-09-14,28.9,29.285,28.9,29.205,-1
15,2015-09-15,29.11,30.075,29.11,29.805,-1
16,2015-09-16,29.705,30.595,29.705,30.515,-1
17,2015-09-17,30.475,31.475,30.37,30.975,-1
18,2015-09-18,30.9,31.235,30.46,31.135,-1
19,2015-09-21,31.145,31.645,31.145,31.525,-1
20,2015-09-22,31.08,31.455,31.08,31.405,-1
21,2015-09-23,31.465,31.685,31.01,31.625,-1
22,2015-09-24,32.0,32.0,30.965,31.495,-1
23,2015-09-25,31.715,32.485,31.595,32.065,-1
24,2015-09-28,32.125,32.455,31.195,31.315,-1
25,2015-09-29,31.31,31.31,30.315,30.655,-1
26,2015-09-30,31.075,31.245,30.43,30.88,-1
27,2015-10-01,31.27,31.34,30.625,30.895,-1
28,2015-10-02,30.595,31.455,30.245,31.455,-1
29,2015-10-05,32.08,32.08,31.55,31.96,-1
30,2015-10-06,32.065,32.245,31.505,31.905,-1
31,2015-10-07,32.355,32.365,31.375,31.935,-1
32,2015-10-08,31.68,31.85,31.015,31.725,-1
33,2015-10-09,31.24,32.085,31.24,32.065,-1
34,2015-10-12,31.645,32.9,31.645,32.585,-1
35,2015-10-13,32.575,33.185,32.2,32.885,-1
36,2015-10-14,32.84,33.405,32.66,33.025,-1
37,2015-10-15,33.15,33.805,32.975,33.795,-1
38,2015-10-16,33.92,34.325,33.79,34.165,-1
39,2015-10-19,33.92,34.165,33.345,33.755,-1
40,2015-10-20,33.45,33.845,33.45,33.825,-1
41,2015-10-21,34.01,34.11,33.665,33.775,-1
42,2015-10-22,33.965,35.135,33.915,34.755,-1
43,2015-10-23,35.15,35.445,34.755,34.895,-1
44,2015-10-26,35.445,35.445,34.755,34.875,-1
45,2015-10-27,34.87,35.13,34.695,34.885,-1
46,2015-10-28,35.09,35.415,34.805,35.275,-1
47,2015-10-29,35.245,35.335,34.525,34.985,-1
48,2015-10-30,34.94,35.195,34.2,34.755,-1
49,2015-11-02,34.195,34.86,33.845,34.565,-1
50,2015-11-03,33.275,37.795,32.39,35.845,-1
51,2015-11-04,36.35,37.555,36.025,36.995,-1
52,2015-11-05,37.42,37.855,36.76,37.355,-1
53,2015-11-06,37.65,37.65,34.85,34.995,-1
54,2015-11-09,35.31,35.86,33.715,34.035,-1
55,2015-11-10,33.945,33.945,33.325,33.855,-1
56,2015-11-11,34.35,34.89,33.585,34.565,-1
57,2015-11-12,34.65,35.505,34.625,35.025,-1
58,2015-11-13,34.99,35.015,34.18,34.585,-1
59,2015-11-16,34.28,35.095,33.785,34.955,-1
60,2015-11-17,34.93,36.235,34.845,36.115,-1
61,2015-11-18,36.295,36.945,35.815,36.875,-1
62,2015-11-19,36.715,37.56,36.715,37.005,-1
63,2015-11-20,37.03,38.035,36.615,37.515,-1
64,2015-11-23,37.3,37.58,36.52,37.355,-1
65,2015-11-24,37.04,37.25,36.515,36.84,-1
66,2015-11-25,37.365,37.465,36.745,37.24,-1
67,2015-11-27,37.305,37.41,37.16,37.235,-1
68,2015-11-30,37.665,37.675,36.695,37.655,-1
69,2015-12-01,37.795,38.745,37.795,38.565,-1
70,2015-12-02,38.575,38.995,38.285,38.385,-1
71,2015-12-03,38.725,38.935,37.36,37.615,-1
72,2015-12-04,37.65,38.985,37.54,38.895,-1
73,2015-12-07,38.725,39.025,38.395,38.695,-1
74,2015-12-08,38.24,39.465,38.11,39.375,-1
75,2015-12-09,39.315,39.355,37.865,38.585,-1
76,2015-12-10,38.585,38.845,38.075,38.375,-1
77,2015-12-11,37.805,38.275,36.765,37.215,-1
78,2015-12-14,37.62,37.995,36.885,37.965,-1
79,2015-12-15,38.37,39.55,38.275,38.715,-1
80,2015-12-16,38.94,39.425,38.16,39.215,-1
81,2015-12-17,38.895,39.795,38.855,38.865,-1
82,2015-12-18,38.71,39.125,38.32,38.48,-1
83,2015-12-21,38.73,39.295,38.105,38.735,-1
84,2015-12-22,39.62,39.75,38.795,39.195,-1
85,2015-12-23,39.475,39.475,37.575,38.835,-1
86,2015-12-24,38.825,39.11,38.53,38.915,-1
87,2015-12-28,38.65,39.03,38.255,39.025,-1
88,2015-12-29,39.405,39.94,39.235,39.585,-1
89,2015-12-30,39.46,39.735,39.35,39.425,-1
90,2015-12-31,39.375,39.375,38.515,38.695,-1
91,2016-01-04,38.02,38.07,36.985,37.62,-1
92,2016-01-05,37.945,37.945,36.945,37.13,-1
93,2016-01-06,36.515,36.795,36.08,36.79,-1
94,2016-01-07,35.65,37.005,35.445,36.265,-1
95,2016-01-08,36.92,36.92,35.53,35.705,-1
96,2016-01-11,35.93,36.65,35.77,36.205,-1
97,2016-01-12,36.52,37.85,36.52,37.125,-1
98,2016-01-13,37.255,37.5,34.695,34.855,-1
99,2016-01-14,35.21,35.66,34.175,35.395,-1
100,2016-01-15,34.455,35.345,33.54,34.91,-1
101,2016-01-19,35.66,35.66,34.695,35.145,-1
102,2016-01-20,34.59,35.06,33.46,34.705,-1
103,2016-01-21,35.145,35.46,34.375,34.565,-1
104,2016-01-22,35.245,36.205,34.845,35.915,-1
105,2016-01-25,35.47,35.835,34.635,34.725,-1
106,2016-01-26,35.085,35.46,34.825,35.305,-1
107,2016-01-27,35.125,35.41,33.925,34.065,-1
108,2016-01-28,34.62,34.705,33.165,33.775,-1
109,2016-01-29,33.255,34.885,32.535,34.765,-1
110,2016-02-01,34.435,35.255,34.435,34.675,-1
111,2016-02-02,34.335,34.575,33.12,33.415,-1
112,2016-02-03,33.7,33.785,32.33,33.115,-1
113,2016-02-04,33.01,33.25,31.335,31.935,-1
114,2016-02-05,31.83,31.835,30.395,30.535,-1
115,2016-02-08,29.975,29.975,28.13,28.715,-1
116,2016-02-09,28.37,29.75,28.05,28.8,-1
117,2016-02-10,29.185,30.545,29.075,30.155,-1
118,2016-02-11,29.595,30.715,29.475,30.525,-1
119,2016-02-12,28.835,29.02,26.49,28.125,-1
120,2016-02-16,28.54,29.645,28.54,29.415,-1
121,2016-02-17,29.64,30.015,29.315,29.435,-1
122,2016-02-18,29.79,29.99,28.785,28.875,-1
123,2016-02-19,28.78,30.345,28.655,30.195,-1
124,2016-02-22,30.625,31.845,30.475,31.525,-1
125,2016-02-23,31.67,31.905,30.555,30.735,-1
126,2016-02-24,30.365,31.775,30.25,31.715,-1
127,2016-02-25,31.765,32.625,31.75,32.315,-1
128,2016-02-26,32.405,32.62,31.655,31.875,-1
129,2016-02-29,31.865,32.215,31.315,31.665,-1
130,2016-03-01,32.01,32.395,31.43,32.205,-1
131,2016-03-02,32.09,32.105,31.51,32.005,-1
132,2016-03-03,31.705,31.87,31.025,31.515,-1
133,2016-03-04,31.605,31.805,30.715,31.195,-1
134,2016-03-07,31.005,31.475,30.505,30.97,-1
135,2016-03-08,30.925,31.145,30.505,30.775,-1
136,2016-03-09,31.05,31.055,30.375,30.855,-1
137,2016-03-10,31.09,31.51,30.705,31.255,-1
138,2016-03-11,31.53,32.035,31.475,31.515,-1
139,2016-03-14,31.705,32.675,31.55,32.415,-1
140,2016-03-15,32.25,32.865,32.22,32.485,-1
141,2016-03-16,32.465,32.905,32.195,32.795,-1
142,2016-03-17,32.7,33.08,32.025,32.605,-1
143,2016-03-18,32.49,32.645,31.765,32.19,-1
144,2016-03-21,32.2,32.315,31.805,32.03,-1
145,2016-03-22,31.895,32.565,31.87,32.535,-1
146,2016-03-23,32.44,32.82,32.415,32.58,-1
147,2016-03-24,32.525,32.555,31.915,32.205,-1
148,2016-03-28,32.09,32.335,31.7,32.145,-1
149,2016-03-29,32.12,33.355,32.12,33.245,-1
150,2016-03-30,33.56,34.295,33.51,34.065,-1
151,2016-03-31,33.935,34.5,33.705,33.845,-1
152,2016-04-01,33.605,34.525,33.545,34.425,-1
153,2016-04-04,34.445,34.67,33.955,34.225,-1
154,2016-04-05,33.78,34.355,33.655,33.705,-1
155,2016-04-06,33.96,34.175,33.535,34.005,-1
156,2016-04-07,33.715,33.97,33.315,33.425,-1
157,2016-04-08,33.82,34.155,33.525,33.975,-1
158,2016-04-11,34.29,34.35,33.415,33.415,-1
159,2016-04-12,33.445,33.67,33.035,33.48,-1
160,2016-04-13,33.84,35.295,33.84,35.165,-1
161,2016-04-14,35.23,35.26,34.775,34.905,-1
162,2016-04-15,34.96,35.06,34.34,34.565,-1
163,2016-04-18,34.55,35.445,34.135,35.435,-1
164,2016-04-19,35.645,35.645,34.805,35.205,-1
165,2016-04-20,35.38,35.47,34.925,35.245,-1
166,2016-04-21,35.43,35.445,34.96,35.185,-1
167,2016-04-22,34.94,35.435,34.515,34.665,-1
168,2016-04-25,34.695,34.96,34.555,34.925,-1
169,2016-04-26,34.94,35.435,34.94,35.205,-1
170,2016-04-27,34.985,35.095,33.83,34.365,-1
171,2016-04-28,34.36,34.87,33.785,33.905,-1
172,2016-04-29,33.625,34.575,33.55,34.455,-1
173,2016-05-02,34.675,34.79,33.94,34.585,-1
174,2016-05-03,34.225,34.59,33.945,34.105,-1
175,2016-05-04,34.04,34.335,33.615,34.295,-1
176,2016-05-05,34.465,35.215,34.165,34.905,-1
177,2016-05-06,37.035,37.99,36.66,37.865,-1
178,2016-05-09,37.73,37.87,36.82,37.155,-1
179,2016-05-10,37.45,37.45,36.065,36.405,-1
180,2016-05-11,36.875,37.32,36.475,37.12,-1
181,2016-05-12,37.025,37.985,37.025,37.92,-1
182,2016-05-13,38.02,38.975,37.955,38.295,-1
183,2016-05-16,38.515,39.475,38.31,39.395,-1
184,2016-05-17,39.27,39.34,37.635,38.115,-1
185,2016-05-18,37.98,38.715,37.86,38.46,-1
186,2016-05-19,38.275,38.275,37.53,37.79,-1
187,2016-05-20,37.86,37.925,37.165,37.535,-1
188,2016-05-23,37.85,37.99,37.31,37.735,-1
189,2016-05-24,37.98,39.035,37.795,39.025,-1
190,2016-05-25,39.095,39.55,38.595,38.955,-1
191,2016-05-26,39.065,39.395,38.47,39.095,-1
192,2016-05-27,39.4,39.995,39.075,39.335,-1
193,2016-05-31,39.74,39.74,39.135,39.265,-1
194,2016-06-01,39.045,39.29,38.515,38.645,-1
195,2016-06-02,38.61,38.77,38.205,38.685,-1
196,2016-06-03,38.705,38.87,37.635,37.79,-1
197,2016-06-06,37.575,37.805,36.825,37.755,-1
198,2016-06-07,38.23,38.5,37.94,38.135,-1
199,2016-06-08,38.175,38.23,37.535,38.125,-1
200,2016-06-09,37.92,39.015,37.92,38.535,-1
201,2016-06-10,38.34,38.44,37.535,37.775,-1
202,2016-06-13,37.62,38.215,37.345,37.64,-1
203,2016-06-14,37.5,38.565,37.245,38.405,-1
204,2016-06-15,38.495,38.835,38.015,38.335,-1
205,2016-06-16,38.17,39.155,38.04,39.04,-1
206,2016-06-17,38.98,39.045,37.835,38.09,-1
207,2016-06-20,38.64,38.955,38.355,38.685,-1
208,2016-06-21,38.69,39.24,38.555,38.655,-1
209,2016-06-22,38.705,38.89,38.215,38.315,-1
210,2016-06-23,38.66,39.055,38.4,38.915,-1
211,2016-06-24,37.65,38.055,36.825,36.99,-1
212,2016-06-27,36.765,36.765,35.775,36.145,-1
213,2016-06-28,36.595,37.215,36.4,37.17,-1
214,2016-06-29,37.65,38.225,37.505,38.01,-1
215,2016-06-30,38.285,39.975,38.145,39.64,-1
216,2016-07-01,39.715,40.705,39.41,39.605,-1
217,2016-07-05,39.45,40.145,39.27,40.145,-1
218,2016-07-06,39.865,40.585,39.535,40.505,-1
219,2016-07-07,40.685,40.765,40.145,40.38,-1
220,2016-07-08,40.75,41.315,40.43,41.285,-1
221,2016-07-11,41.35,42.255,41.175,42.205,-1
222,2016-07-12,42.435,42.745,41.875,42.655,-1
223,2016-07-13,42.895,43.05,42.05,42.105,-1
224,2016-07-14,42.625,42.625,41.665,41.84,-1
225,2016-07-15,41.8,42.225,41.8,42.195,-1
226,2016-07-18,42.485,42.485,42.06,42.145,-1
227,2016-07-19,41.87,42.06,41.385,41.515,-1
228,2016-07-20,41.795,41.795,41.225,41.375,-1
229,2016-07-21,41.56,41.83,41.065,41.27,-1
230,2016-07-22,41.375,41.675,40.915,41.425,-1
231,2016-07-25,41.84,42.635,41.6,42.415,-1
232,2016-07-26,42.21,42.68,41.195,41.565,-1
233,2016-07-27,41.655,41.655,40.795,40.89,-1
234,2016-07-28,40.31,40.645,40.07,40.26,-1
235,2016-07-29,40.73,40.88,39.73,40.155,-1
236,2016-08-01,40.485,40.51,39.975,40.06,-1
237,2016-08-02,40.155,40.235,39.535,39.745,-1
238,2016-08-03,39.695,40.75,39.63,40.385,-1
239,2016-08-04,40.83,41.105,40.51,40.835,-1
240,2016-08-05,42.13,42.43,40.015,40.55,-1
241,2016-08-08,40.81,40.905,40.455,40.605,-1
242,2016-08-09,40.44,41.525,40.44,41.245,-1
243,2016-08-10,41.0,41.515,41.0,41.105,-1
244,2016-08-11,41.25,41.705,41.145,41.305,-1
245,2016-08-12,41.35,41.35,40.83,41.135,-1
246,2016-08-15,41.71,41.985,41.28,41.485,-1
247,2016-08-16,40.32,40.745,39.295,39.315,-1
248,2016-08-17,39.575,39.96,39.33,39.875,-1
249,2016-08-18,39.905,40.315,39.84,40.025,-1
250,2016-08-19,40.255,40.29,39.745,39.985,-1
251,2016-08-22,39.9,40.17,39.815,40.125,-1
252,2016-08-23,40.175,40.715,40.175,40.635,-1
253,2016-08-24,40.91,40.91,40.445,40.67,-1
254,2016-08-25,40.565,41.0,40.38,40.985,-1
255,2016-08-26,40.93,41.21,40.655,41.045,-1
256,2016-08-29,41.1,41.595,41.015,41.285,-1
257,2016-08-30,41.295,41.625,41.125,41.575,-1
258,2016-08-31,41.33,41.565,41.125,41.375,-1
259,2016-09-01,41.465,42.275,41.43,42.145,-1
260,2016-09-02,42.115,43.105,42.115,42.805,-1
261,2016-09-06,43.145,43.685,42.595,43.505,-1
262,2016-09-07,43.745,44.235,43.235,43.385,-1
263,2016-09-08,43.48,43.48,42.725,43.295,-1
264,2016-09-09,42.88,43.16,42.295,42.295,-1
265,2016-09-12,41.925,43.535,41.815,43.465,-1
266,2016-09-13,43.115,43.575,42.79,43.415,-1
267,2016-09-14,43.63,44.03,43.435,43.655,-1
268,2016-09-15,43.355,44.755,43.355,44.595,-1
269,2016-09-16,44.485,44.65,44.18,44.43,-1
270,2016-09-19,44.695,44.84,44.0,44.125,-1
271,2016-09-20,44.445,44.775,44.1,44.135,-1
272,2016-09-21,44.48,44.735,43.855,44.665,-1
