,Date,Open,High,Low,Close,Volume
0,2015-08-24,155.32,160.975,119.6,156.75,-1
1,2015-08-25,161.655,164.915,156.775,157.14,-1
2,2015-08-26,162.84,165.76,157.995,161.36,-1
3,2015-08-27,162.78,166.18,162.075,164.05,-1
4,2015-08-28,165.33,166.47,162.52,164.525,-1
5,2015-08-31,164.1,166.065,161.89,162.46,-1
6,2015-09-01,160.29,161.125,158.83,159.345,-1
7,2015-09-02,161.735,163.92,160.235,162.725,-1
8,2015-09-03,166.925,167.61,160.965,161.39,-1
9,2015-09-04,148.745,156.535,146.03,150.71,-1
10,2015-09-08,152.805,152.98,147.565,149.115,-1
11,2015-09-09,149.735,151.655,148.41,148.805,-1
12,2015-09-10,148.63,150.05,148.185,148.53,-1
13,2015-09-11,148.43,150.995,147.925,149.605,-1
14,2015-09-14,149.76,150.44,147.495,147.88,-1
15,2015-09-15,148.09,148.965,147.385,148.58,-1
16,2015-09-16,148.725,151.755,148.25,149.935,-1
17,2015-09-17,150.165,151.945,148.865,150.585,-1
18,2015-09-18,148.84,153.545,148.835,152.94,-1
19,2015-09-21,153.43,158.055,153.42,154.85,-1
20,2015-09-22,153.4,154.65,151.45,154.435,-1
21,2015-09-23,154.635,157.08,153.43,155.05,-1
22,2015-09-24,153.835,154.47,152.99,153.915,-1
23,2015-09-25,154.8,155.045,148.78,149.99,-1
24,2015-09-28,149.12,149.73,142.215,144.78,-1
25,2015-09-29,144.58,146.705,143.345,145.2,-1
26,2015-09-30,146.465,149.76,145.335,148.73,-1
27,2015-10-01,148.875,148.995,143.355,146.685,-1
28,2015-10-02,146.105,148.905,143.505,148.905,-1
29,2015-10-05,149.37,150.965,147.39,148.18,-1
30,2015-10-06,147.925,148.84,144.57,144.735,-1
31,2015-10-07,145.13,145.565,142.265,142.685,-1
32,2015-10-08,142.54,144.675,141.245,141.99,-1
33,2015-10-09,141.885,141.895,137.025,137.555,-1
34,2015-10-12,137.65,139.775,136.855,139.235,-1
35,2015-10-13,138.745,140.555,138.35,139.41,-1
36,2015-10-14,139.43,141.175,139.425,140.16,-1
37,2015-10-15,140.46,145.36,139.945,145.22,-1
38,2015-10-16,145.525,147.105,143.73,144.385,-1
39,2015-10-19,143.855,144.885,142.57,143.705,-1
40,2015-10-20,143.625,145.2,142.645,144.96,-1
41,2015-10-21,147.245,147.89,143.15,146.07,-1
42,2015-10-22,146.52,146.525,142.465,143.465,-1
43,2015-10-23,144.205,146.89,142.925,146.35,-1
44,2015-10-26,146.22,146.97,145.11,146.525,-1
45,2015-10-27,146.24,146.625,143.385,146.455,-1
46,2015-10-28,146.665,149.17,145.255,149.13,-1
47,2015-10-29,148.695,150.47,148.03,150.39,-1
48,2015-10-30,150.515,152.55,150.135,152.275,-1
49,2015-11-02,152.82,155.145,151.085,154.705,-1
50,2015-11-03,154.47,154.725,151.665,152.085,-1
51,2015-11-04,152.675,153.79,151.23,153.485,-1
52,2015-11-05,153.5,154.44,148.89,153.51,-1
53,2015-11-06,152.995,154.495,152.095,153.265,-1
54,2015-11-09,153.15,153.45,149.695,151.975,-1
55,2015-11-10,151.855,153.355,150.95,151.965,-1
56,2015-11-11,152.065,152.205,148.6,148.775,-1
57,2015-11-12,148.0,148.865,146.46,146.765,-1
58,2015-11-13,146.425,147.965,145.91,147.425,-1
59,2015-11-16,147.6,150.2,146.96,150.12,-1
60,2015-11-17,147.67,147.67,143.615,144.55,-1
61,2015-11-18,144.74,146.245,143.56,145.775,-1
62,2015-11-19,145.17,146.22,144.235,144.425,-1
63,2015-11-20,144.81,145.275,143.21,144.25,-1
64,2015-11-23,144.035,147.075,142.905,143.15,-1
65,2015-11-24,142.37,145.15,141.685,144.315,-1
66,2015-11-25,144.41,146.42,143.91,145.345,-1
67,2015-11-27,142.83,147.73,142.83,146.905,-1
68,2015-11-30,147.155,147.665,145.39,146.155,-1
69,2015-12-01,146.615,148.335,146.33,147.715,-1
70,2015-12-02,147.885,149.645,147.7,149.215,-1
71,2015-12-03,149.855,150.55,141.21,141.975,-1
72,2015-12-04,125.9,131.175,121.395,130.37,-1
73,2015-12-07,129.68,133.765,129.445,132.275,-1
74,2015-12-08,130.305,136.185,130.205,134.925,-1
75,2015-12-09,133.95,134.935,130.565,131.62,-1
76,2015-12-10,131.63,136.095,131.63,134.885,-1
77,2015-12-11,133.755,135.49,133.6,135.27,-1
78,2015-12-14,135.245,135.455,132.665,134.79,-1
79,2015-12-15,135.855,137.265,135.58,136.48,-1
80,2015-12-16,137.155,138.63,136.435,138.305,-1
81,2015-12-17,134.01,138.295,134.01,136.435,-1
82,2015-12-18,136.105,136.815,134.18,135.665,-1
83,2015-12-21,136.35,136.765,132.95,133.71,-1
84,2015-12-22,134.185,135.3,132.665,134.275,-1
85,2015-12-23,135.095,136.945,134.595,136.185,-1
86,2015-12-24,135.8,137.19,135.1,136.17,-1
87,2015-12-28,136.005,136.87,135.265,135.985,-1
88,2015-12-29,136.935,137.36,135.76,136.285,-1
89,2015-12-30,136.155,137.23,134.715,135.34,-1
90,2015-12-31,135.23,136.29,134.11,134.115,-1
91,2016-01-04,132.405,132.93,130.925,131.92,-1
92,2016-01-05,130.64,136.26,130.64,131.6,-1
93,2016-01-06,130.01,132.36,129.425,131.605,-1
94,2016-01-07,129.815,130.865,127.825,128.125,-1
95,2016-01-08,128.825,129.965,128.035,128.655,-1
96,2016-01-11,129.37,130.12,126.435,127.74,-1
97,2016-01-12,128.395,130.08,126.245,127.69,-1
98,2016-01-13,128.73,128.9,125.255,125.41,-1
99,2016-01-14,126.0,126.89,123.245,124.005,-1
100,2016-01-15,122.2,123.565,119.805,121.855,-1
101,2016-01-19,123.195,123.635,119.63,120.91,-1
102,2016-01-20,118.78,124.73,118.78,124.08,-1
103,2016-01-21,124.39,125.635,122.325,123.96,-1
104,2016-01-22,125.31,128.13,124.485,127.835,-1
105,2016-01-25,127.275,127.745,125.42,125.545,-1
106,2016-01-26,126.09,129.825,124.42,128.905,-1
107,2016-01-27,128.65,129.17,123.465,128.535,-1
108,2016-01-28,129.79,130.94,125.37,126.795,-1
109,2016-01-29,127.28,131.33,127.075,131.085,-1
110,2016-02-01,127.87,132.815,127.47,131.88,-1
111,2016-02-02,130.92,134.35,130.195,131.935,-1
112,2016-02-03,134.23,135.285,130.85,133.46,-1
113,2016-02-04,133.27,133.915,131.225,132.09,-1
114,2016-02-05,131.495,132.315,126.855,127.26,-1
115,2016-02-08,125.725,127.47,123.825,125.385,-1
116,2016-02-09,127.875,129.025,123.77,128.225,-1
117,2016-02-10,128.75,133.265,126.985,132.34,-1
118,2016-02-11,130.045,135.185,129.765,134.16,-1
119,2016-02-12,135.22,136.025,133.215,133.605,-1
120,2016-02-16,134.87,137.96,134.865,137.815,-1
121,2016-02-17,138.685,139.77,137.855,139.255,-1
122,2016-02-18,139.545,141.69,138.34,139.56,-1
123,2016-02-19,138.945,140.835,138.22,140.765,-1
124,2016-02-22,141.95,143.485,141.015,142.52,-1
125,2016-02-23,142.045,142.31,139.095,140.955,-1
126,2016-02-24,139.885,142.575,139.54,141.415,-1
127,2016-02-25,141.85,144.995,141.665,144.97,-1
128,2016-02-26,145.375,145.495,143.685,144.785,-1
129,2016-02-29,144.63,145.32,142.86,142.925,-1
130,2016-03-01,143.77,145.73,142.195,145.405,-1
131,2016-03-02,145.08,145.425,141.725,143.43,-1
132,2016-03-03,143.31,145.0,141.845,144.88,-1
133,2016-03-04,150.525,156.125,148.985,152.795,-1
134,2016-03-07,150.21,156.745,149.7,152.21,-1
135,2016-03-08,151.66,151.795,148.7,148.95,-1
136,2016-03-09,149.25,149.25,144.245,147.955,-1
137,2016-03-10,147.96,149.43,147.025,149.045,-1
138,2016-03-11,147.85,150.86,147.31,150.475,-1
139,2016-03-14,150.375,151.585,147.85,148.795,-1
140,2016-03-15,148.48,148.77,145.695,146.005,-1
141,2016-03-16,145.725,148.06,145.215,146.02,-1
142,2016-03-17,145.62,145.985,142.9,144.52,-1
143,2016-03-18,144.305,151.555,142.985,150.055,-1
144,2016-03-21,149.925,151.675,149.47,150.755,-1
