,Date,Open,High,Low,Close,Volume
0,2015-08-24,47.215,49.925,46.65,48.335,-1
1,2015-08-25,49.225,49.27,47.23,47.23,-1
2,2015-08-26,49.025,49.025,47.195,48.925,-1
3,2015-08-27,50.0,50.145,48.73,49.675,-1
4,2015-08-28,49.185,50.045,49.04,49.39,-1
5,2015-08-31,49.15,49.585,48.435,48.635,-1
6,2015-09-01,47.555,48.215,47.31,47.475,-1
7,2015-09-02,49.61,49.61,47.45,48.45,-1
8,2015-09-03,50.32,50.32,48.325,48.49,-1
9,2015-09-04,48.575,48.73,47.695,48.445,-1
10,2015-09-08,49.915,49.915,48.785,49.775,-1
11,2015-09-09,49.64,50.35,49.235,49.39,-1
12,2015-09-10,49.175,50.255,49.175,49.845,-1
13,2015-09-11,49.04,50.075,49.04,50.05,-1
14,2015-09-14,50.265,50.265,49.385,49.465,-1
15,2015-09-15,48.97,49.865,48.965,49.425,-1
16,2015-09-16,48.735,49.825,48.735,49.735,-1
17,2015-09-17,49.65,51.28,49.65,50.495,-1
18,2015-09-18,50.73,50.73,49.045,49.135,-1
19,2015-09-21,48.705,49.995,48.705,49.435,-1
20,2015-09-22,48.765,49.01,48.43,48.935,-1
21,2015-09-23,48.97,49.405,48.77,49.105,-1
22,2015-09-24,48.945,49.015,48.335,48.875,-1
23,2015-09-25,48.635,49.755,48.635,49.075,-1
24,2015-09-28,52.445,52.445,47.335,47.495,-1
25,2015-09-29,51.57,51.57,46.96,47.565,-1
26,2015-09-30,47.675,48.825,47.675,48.475,-1
27,2015-10-01,50.65,50.65,47.295,47.865,-1
28,2015-10-02,47.515,48.74,47.11,48.725,-1
29,2015-10-05,48.905,49.235,48.345,49.145,-1
30,2015-10-06,48.455,49.23,47.41,47.695,-1
31,2015-10-07,48.655,48.655,47.365,48.145,-1
32,2015-10-08,48.65,49.045,47.87,49.015,-1
33,2015-10-09,48.815,49.105,47.97,49.045,-1
34,2015-10-12,48.585,50.695,48.585,50.535,-1
35,2015-10-13,50.035,50.64,49.365,49.455,-1
36,2015-10-14,50.53,50.53,48.305,48.5,-1
37,2015-10-15,48.21,49.535,48.21,49.34,-1
38,2015-10-16,49.53,50.635,49.365,50.295,-1
39,2015-10-19,50.105,50.505,49.865,50.395,-1
40,2015-10-20,49.245,50.485,49.245,50.335,-1
41,2015-10-21,51.11,51.11,50.085,50.175,-1
42,2015-10-22,50.665,51.48,50.23,51.035,-1
43,2015-10-23,50.615,51.475,48.975,49.655,-1
44,2015-10-26,49.335,50.205,49.335,49.875,-1
45,2015-10-27,49.76,50.04,48.785,49.25,-1
46,2015-10-28,49.665,50.395,49.215,50.345,-1
47,2015-10-29,50.37,50.375,49.515,50.185,-1
48,2015-10-30,50.77,50.965,49.915,50.585,-1
49,2015-11-02,50.675,50.935,49.48,50.655,-1
50,2015-11-03,50.955,51.835,50.545,51.745,-1
51,2015-11-04,51.545,51.9,51.25,51.615,-1
52,2015-11-05,51.84,51.875,51.17,51.53,-1
53,2015-11-06,50.945,51.61,50.035,50.395,-1
54,2015-11-09,50.13,50.295,48.51,49.115,-1
55,2015-11-10,48.98,49.995,48.855,49.95,-1
56,2015-11-11,50.35,50.35,48.435,48.515,-1
57,2015-11-12,48.875,49.23,48.07,48.115,-1
