,Date,Open,High,Low,Close,Volume
0,2015-08-24,34.555,35.14,34.005,34.17,-1
1,2015-08-25,34.0,34.815,32.705,32.74,-1
2,2015-08-26,32.995,33.3,32.425,33.195,-1
3,2015-08-27,32.645,33.78,32.645,33.77,-1
4,2015-08-28,33.945,34.025,33.045,33.455,-1
5,2015-08-31,33.725,33.725,32.515,32.79,-1
6,2015-09-01,32.995,32.995,31.85,32.1,-1
7,2015-09-02,32.495,32.495,31.85,32.23,-1
8,2015-09-03,32.25,32.57,32.15,32.48,-1
9,2015-09-04,32.35,32.425,31.895,32.23,-1
10,2015-09-08,33.52,33.52,32.12,32.635,-1
11,2015-09-09,32.65,32.795,32.185,32.235,-1
12,2015-09-10,32.18,32.665,32.155,32.235,-1
13,2015-09-11,31.67,32.685,31.645,32.685,-1
14,2015-09-14,32.715,33.02,32.635,32.685,-1
15,2015-09-15,32.71,32.98,32.395,32.915,-1
16,2015-09-16,32.86,33.31,32.82,33.225,-1
17,2015-09-17,33.095,34.28,32.99,33.785,-1
18,2015-09-18,33.45,34.175,33.435,33.695,-1
19,2015-09-21,33.775,33.965,33.635,33.855,-1
20,2015-09-22,33.535,33.945,33.305,33.57,-1
21,2015-09-23,33.61,33.855,33.455,33.765,-1
22,2015-09-24,33.615,34.235,33.435,34.205,-1
23,2015-09-25,34.355,34.98,34.06,34.575,-1
24,2015-09-28,34.505,34.775,34.37,34.505,-1
25,2015-09-29,34.485,34.68,34.275,34.505,-1
26,2015-09-30,34.77,35.35,34.5,35.305,-1
27,2015-10-01,35.43,35.43,34.535,34.92,-1
28,2015-10-02,35.11,35.6,34.805,35.595,-1
29,2015-10-05,35.775,35.88,35.24,35.725,-1
30,2015-10-06,35.69,35.695,35.185,35.665,-1
31,2015-10-07,35.605,35.825,35.19,35.405,-1
32,2015-10-08,35.34,35.98,35.25,35.905,-1
33,2015-10-09,35.945,36.02,35.36,35.625,-1
34,2015-10-12,33.54,36.075,33.33,35.895,-1
35,2015-10-13,35.705,36.02,35.555,35.755,-1
36,2015-10-14,35.75,35.99,35.585,35.605,-1
