,Date,Open,High,Low,Close,Volume
0,2015-08-24,188.695,203.405,181.27,197.27,-1
1,2015-08-25,203.55,205.53,198.535,199.135,-1
2,2015-08-26,201.275,205.53,196.865,202.315,-1
3,2015-08-27,204.125,206.915,202.705,205.69,-1
4,2015-08-28,204.335,207.025,201.44,203.805,-1
5,2015-08-31,202.43,205.055,200.225,201.2,-1
6,2015-09-01,199.285,199.675,197.035,197.645,-1
7,2015-09-02,200.375,204.1,198.905,204.1,-1
8,2015-09-03,205.04,206.445,204.36,205.25,-1
9,2015-09-04,203.155,204.375,201.41,202.655,-1
10,2015-09-08,205.15,207.3,204.095,207.045,-1
11,2015-09-09,208.665,209.295,204.525,204.745,-1
12,2015-09-10,204.385,207.29,204.0,206.175,-1
13,2015-09-11,205.86,206.97,205.22,206.77,-1
14,2015-09-14,206.0,207.12,205.03,206.005,-1
15,2015-09-15,206.37,208.55,205.39,207.865,-1
16,2015-09-16,207.535,209.26,206.315,207.485,-1
17,2015-09-17,207.49,210.59,207.115,207.625,-1
18,2015-09-18,205.59,206.185,202.645,203.17,-1
19,2015-09-21,204.39,205.785,203.255,204.42,-1
20,2015-09-22,201.82,203.915,201.53,203.555,-1
21,2015-09-23,203.68,204.965,201.645,202.795,-1
22,2015-09-24,202.13,205.88,199.52,204.795,-1
23,2015-09-25,206.77,207.01,202.995,203.91,-1
24,2015-09-28,205.165,205.165,200.035,200.2,-1
25,2015-09-29,200.815,202.895,198.995,202.435,-1
26,2015-09-30,204.035,207.725,203.495,207.33,-1
27,2015-10-01,205.69,207.475,202.825,204.78,-1
28,2015-10-02,202.705,206.63,201.6,206.565,-1
29,2015-10-05,207.585,211.9,207.22,211.785,-1
30,2015-10-06,211.73,212.77,210.285,210.555,-1
31,2015-10-07,210.255,214.1,210.255,212.905,-1
32,2015-10-08,212.35,214.64,211.135,214.275,-1
33,2015-10-09,210.01,216.295,209.94,213.27,-1
34,2015-10-12,213.76,214.635,212.545,214.245,-1
35,2015-10-13,212.375,215.015,210.62,211.98,-1
36,2015-10-14,211.365,213.07,208.005,208.065,-1
37,2015-10-15,208.06,210.59,207.51,209.13,-1
38,2015-10-16,210.465,211.175,208.695,209.68,-1
39,2015-10-19,208.905,210.735,208.37,210.56,-1
40,2015-10-20,207.345,209.51,205.105,208.755,-1
41,2015-10-21,207.755,213.18,207.67,211.555,-1
42,2015-10-22,211.055,216.99,210.58,216.54,-1
43,2015-10-23,218.025,219.565,216.83,219.25,-1
44,2015-10-26,218.665,221.33,218.595,221.005,-1
45,2015-10-27,220.625,225.13,219.875,223.04,-1
46,2015-10-28,221.985,224.405,218.375,221.08,-1
47,2015-10-29,221.925,222.655,217.775,218.24,-1
48,2015-10-30,218.385,220.645,218.1,219.745,-1
49,2015-11-02,220.06,220.99,218.855,220.585,-1
50,2015-11-03,220.45,220.825,218.34,218.9,-1
51,2015-11-04,218.26,220.405,218.24,218.84,-1
52,2015-11-05,219.935,220.665,218.01,218.65,-1
53,2015-11-06,217.0,220.155,215.07,216.63,-1
54,2015-11-09,216.15,216.525,214.05,214.64,-1
55,2015-11-10,214.905,215.81,212.655,214.085,-1
56,2015-11-11,214.265,216.54,214.265,215.085,-1
57,2015-11-12,214.195,215.18,212.625,213.675,-1
58,2015-11-13,214.24,214.8,211.82,213.205,-1
59,2015-11-16,214.575,220.84,213.84,220.68,-1
60,2015-11-17,223.355,225.24,220.535,222.245,-1
61,2015-11-18,222.555,223.375,220.755,223.21,-1
62,2015-11-19,224.255,225.67,223.515,223.935,-1
63,2015-11-20,224.775,226.945,224.7,226.12,-1
64,2015-11-23,225.59,227.88,225.435,226.065,-1
65,2015-11-24,225.59,226.97,224.505,226.57,-1
66,2015-11-25,226.58,227.915,225.315,225.83,-1
67,2015-11-27,225.26,226.385,224.36,225.96,-1
68,2015-11-30,223.88,224.01,218.54,219.27,-1
69,2015-12-01,219.405,223.17,219.35,220.15,-1
70,2015-12-02,221.005,221.485,218.77,218.995,-1
71,2015-12-03,218.565,220.165,214.645,215.575,-1
72,2015-12-04,216.155,220.07,215.845,218.195,-1
73,2015-12-07,218.34,219.62,217.47,219.14,-1
74,2015-12-08,218.83,219.835,217.16,218.87,-1
75,2015-12-09,218.35,220.28,216.61,217.565,-1
76,2015-12-10,217.735,219.805,216.975,218.9,-1
77,2015-12-11,217.75,219.165,216.71,217.21,-1
78,2015-12-14,214.99,217.63,213.315,216.52,-1
79,2015-12-15,217.91,217.925,214.695,214.8,-1
80,2015-12-16,216.075,218.09,215.025,217.45,-1
81,2015-12-17,217.71,218.875,215.135,215.19,-1
82,2015-12-18,214.405,214.635,211.775,212.17,-1
83,2015-12-21,213.9,217.75,212.945,215.47,-1
84,2015-12-22,214.75,218.835,213.775,217.55,-1
85,2015-12-23,218.07,219.7,217.03,217.9,-1
86,2015-12-24,217.475,219.005,217.005,218.595,-1
87,2015-12-28,217.225,219.345,215.645,218.445,-1
88,2015-12-29,219.425,221.37,217.445,220.47,-1
89,2015-12-30,220.34,221.235,219.06,219.81,-1
90,2015-12-31,220.36,221.48,215.795,217.155,-1
91,2016-01-04,214.085,215.69,211.36,213.19,-1
92,2016-01-05,213.795,218.94,213.705,218.34,-1
93,2016-01-06,218.655,221.005,216.27,217.61,-1
94,2016-01-07,214.005,216.235,212.1,213.395,-1
95,2016-01-08,214.64,216.425,212.365,212.79,-1
96,2016-01-11,214.36,216.435,213.075,215.25,-1
97,2016-01-12,216.615,218.11,214.735,217.9,-1
98,2016-01-13,218.535,219.71,214.06,214.51,-1
99,2016-01-14,214.99,217.075,212.255,216.21,-1
100,2016-01-15,212.53,216.985,211.22,215.985,-1
101,2016-01-19,217.085,220.72,213.17,215.475,-1
102,2016-01-20,212.815,216.165,207.645,210.765,-1
103,2016-01-21,211.585,212.035,208.665,210.6,-1
104,2016-01-22,213.22,213.59,210.995,212.15,-1
105,2016-01-25,212.12,213.595,210.085,210.955,-1
106,2016-01-26,201.035,211.225,200.515,210.15,-1
107,2016-01-27,209.59,211.65,206.97,207.79,-1
108,2016-01-28,209.925,210.745,206.185,206.46,-1
109,2016-01-29,207.14,211.06,205.775,210.865,-1
110,2016-02-01,208.84,211.235,208.305,209.775,-1
111,2016-02-02,208.9,210.985,207.705,210.4,-1
112,2016-02-03,211.055,213.645,210.195,212.915,-1
113,2016-02-04,212.525,213.64,209.26,210.27,-1
114,2016-02-05,210.185,212.585,209.23,211.97,-1
115,2016-02-08,210.14,215.095,209.185,214.64,-1
116,2016-02-09,212.55,217.35,211.14,216.025,-1
117,2016-02-10,216.195,218.005,213.61,213.985,-1
118,2016-02-11,211.91,212.86,203.655,207.065,-1
119,2016-02-12,208.79,210.195,205.53,206.07,-1
120,2016-02-16,207.905,209.455,206.865,209.2,-1
121,2016-02-17,209.695,212.94,208.805,212.805,-1
122,2016-02-18,213.8,215.53,212.38,214.155,-1
123,2016-02-19,213.745,214.85,212.665,213.565,-1
124,2016-02-22,214.75,216.725,213.17,214.945,-1
125,2016-02-23,214.765,215.745,213.935,215.21,-1
126,2016-02-24,214.265,216.975,212.42,216.54,-1
127,2016-02-25,216.555,220.14,216.445,220.04,-1
128,2016-02-26,219.58,220.05,217.085,217.175,-1
129,2016-02-29,217.125,218.08,215.34,215.63,-1
130,2016-03-01,216.83,218.375,214.93,218.11,-1
131,2016-03-02,218.12,218.845,215.775,217.13,-1
132,2016-03-03,217.065,218.635,215.55,218.615,-1
133,2016-03-04,218.66,219.07,217.55,218.65,-1
134,2016-03-07,218.135,219.255,215.315,215.88,-1
135,2016-03-08,213.875,216.18,209.34,215.24,-1
136,2016-03-09,216.385,217.97,215.7,216.33,-1
137,2016-03-10,216.925,218.51,215.19,216.6,-1
138,2016-03-11,217.435,219.065,215.995,216.975,-1
139,2016-03-14,216.195,217.515,214.68,216.595,-1
140,2016-03-15,215.765,217.31,214.605,217.05,-1
141,2016-03-16,217.05,218.99,215.94,218.2,-1
142,2016-03-17,217.52,219.935,216.28,219.28,-1
143,2016-03-18,219.71,221.085,218.44,220.815,-1
144,2016-03-21,221.36,223.875,218.955,221.225,-1
145,2016-03-22,221.645,222.715,220.495,220.835,-1
146,2016-03-23,220.6,222.505,219.47,221.26,-1
147,2016-03-24,220.625,221.48,217.19,217.985,-1
148,2016-03-28,218.69,219.52,218.125,219.01,-1
149,2016-03-29,218.83,220.985,218.385,220.815,-1
150,2016-03-30,221.08,223.845,221.08,222.98,-1
151,2016-03-31,222.995,223.61,221.1,221.47,-1
152,2016-04-01,220.495,223.49,218.54,223.11,-1
153,2016-04-04,223.045,224.86,222.225,224.04,-1
154,2016-04-05,223.0,226.99,222.89,225.605,-1
155,2016-04-06,225.985,226.835,225.285,226.685,-1
156,2016-04-07,226.7,227.4,225.26,226.53,-1
157,2016-04-08,227.22,228.2,225.765,226.265,-1
158,2016-04-11,226.78,227.015,224.105,224.655,-1
159,2016-04-12,224.935,226.88,223.12,226.115,-1
160,2016-04-13,226.69,227.345,224.925,226.39,-1
161,2016-04-14,225.925,226.77,224.745,225.38,-1
162,2016-04-15,225.745,225.945,224.135,225.82,-1
163,2016-04-18,225.32,227.65,222.445,227.11,-1
164,2016-04-19,226.9,227.74,225.58,226.44,-1
165,2016-04-20,227.07,228.11,226.13,226.59,-1
166,2016-04-21,225.88,227.275,225.65,226.09,-1
