,Date,Open,High,Low,Close,Volume
0,2015-08-24,93.585,99.99,90.125,95.37,-1
1,2015-08-25,100.06,100.08,95.795,95.9,-1
2,2015-08-26,98.575,99.49,96.26,99.25,-1
3,2015-08-27,101.415,102.63,99.775,102.215,-1
4,2015-08-28,102.12,103.335,101.815,102.43,-1
5,2015-08-31,102.405,102.47,100.895,101.87,-1
6,2015-09-01,99.45,101.33,99.155,99.515,-1
7,2015-09-02,100.845,101.94,99.56,101.94,-1
8,2015-09-03,102.265,103.035,101.455,101.98,-1
9,2015-09-04,100.91,101.815,100.365,100.96,-1
10,2015-09-08,103.19,104.145,102.395,104.025,-1
11,2015-09-09,104.53,104.955,101.685,101.925,-1
12,2015-09-10,102.015,103.215,101.335,102.61,-1
13,2015-09-11,102.345,104.515,102.15,104.475,-1
14,2015-09-14,104.68,104.875,102.98,103.8,-1
15,2015-09-15,103.115,103.8,101.84,103.44,-1
16,2015-09-16,103.57,104.065,102.745,103.94,-1
17,2015-09-17,104.3,105.955,103.77,104.21,-1
18,2015-09-18,103.14,104.215,102.385,102.81,-1
19,2015-09-21,103.305,103.83,102.465,103.38,-1
20,2015-09-22,102.155,102.74,101.475,102.47,-1
21,2015-09-23,102.66,102.76,101.375,101.57,-1
22,2015-09-24,100.805,101.455,99.24,100.63,-1
23,2015-09-25,101.47,101.82,99.575,100.29,-1
24,2015-09-28,99.62,100.38,98.295,98.51,-1
25,2015-09-29,98.485,100.06,97.78,99.385,-1
26,2015-09-30,100.785,102.43,100.495,102.245,-1
27,2015-10-01,103.125,103.445,101.07,102.66,-1
28,2015-10-02,101.45,102.985,99.9,102.95,-1
29,2015-10-05,103.54,104.195,102.605,103.85,-1
30,2015-10-06,103.815,104.515,103.21,103.81,-1
31,2015-10-07,104.26,104.74,102.665,103.385,-1
32,2015-10-08,103.075,104.87,102.71,104.585,-1
33,2015-10-09,104.68,106.05,104.67,105.59,-1
34,2015-10-12,106.035,106.695,105.62,106.355,-1
35,2015-10-13,105.69,107.395,105.305,106.55,-1
36,2015-10-14,106.63,106.81,105.22,105.715,-1
37,2015-10-15,106.3,107.995,106.175,107.93,-1
38,2015-10-16,108.37,108.57,107.465,108.21,-1
39,2015-10-19,108.14,109.98,107.95,109.42,-1
40,2015-10-20,109.625,110.54,109.36,109.905,-1
41,2015-10-21,110.68,111.56,110.015,110.09,-1
42,2015-10-22,110.52,113.34,110.4,113.245,-1
43,2015-10-23,114.06,114.19,111.86,113.085,-1
44,2015-10-26,112.845,113.58,112.125,113.5,-1
45,2015-10-27,113.285,114.275,113.155,113.805,-1
46,2015-10-28,113.705,114.455,112.855,114.33,-1
47,2015-10-29,114.09,115.39,114.035,115.04,-1
48,2015-10-30,115.155,115.255,113.655,113.655,-1
49,2015-11-02,114.23,115.305,114.01,115.015,-1
50,2015-11-03,114.99,116.4,114.535,115.54,-1
51,2015-11-04,116.535,116.855,110.805,113.265,-1
52,2015-11-05,113.525,113.94,111.605,113.01,-1
53,2015-11-06,114.51,116.77,114.51,115.7,-1
54,2015-11-09,115.82,116.725,115.19,116.425,-1
55,2015-11-10,116.015,117.49,115.53,117.49,-1
56,2015-11-11,117.625,117.72,116.435,116.485,-1
57,2015-11-12,115.835,116.995,115.02,116.265,-1
58,2015-11-13,115.74,116.515,114.38,114.835,-1
59,2015-11-16,113.44,116.085,113.33,115.9,-1
60,2015-11-17,116.205,117.555,115.485,116.11,-1
61,2015-11-18,116.39,118.285,115.925,118.155,-1
62,2015-11-19,117.865,119.16,117.635,118.725,-1
63,2015-11-20,119.16,120.255,118.94,120.095,-1
64,2015-11-23,120.22,120.66,119.0,119.445,-1
65,2015-11-24,118.12,118.58,117.23,117.955,-1
66,2015-11-25,118.52,119.335,118.16,118.69,-1
67,2015-11-27,116.085,116.475,113.715,115.09,-1
68,2015-11-30,115.52,115.61,113.315,113.52,-1
69,2015-12-01,114.06,115.455,113.53,115.35,-1
70,2015-12-02,115.53,115.57,113.83,114.045,-1
71,2015-12-03,114.385,114.705,111.44,111.985,-1
72,2015-12-04,112.45,114.305,112.445,114.195,-1
73,2015-12-07,114.475,114.595,112.645,113.885,-1
74,2015-12-08,113.385,113.45,112.4,112.515,-1
75,2015-12-09,112.54,113.065,110.585,111.53,-1
76,2015-12-10,111.085,111.565,110.165,110.795,-1
77,2015-12-11,109.945,109.955,107.61,108.045,-1
78,2015-12-14,108.53,109.87,108.27,109.4,-1
79,2015-12-15,112.135,113.345,111.565,112.18,-1
80,2015-12-16,114.62,114.65,111.81,113.775,-1
81,2015-12-17,114.1,114.47,111.975,112.065,-1
82,2015-12-18,111.995,112.42,107.36,107.54,-1
83,2015-12-21,108.565,110.08,105.35,106.575,-1
84,2015-12-22,106.75,107.24,105.82,106.73,-1
85,2015-12-23,107.125,107.245,104.31,105.535,-1
86,2015-12-24,105.23,106.65,105.05,105.86,-1
87,2015-12-28,106.465,108.2,106.415,107.26,-1
88,2015-12-29,107.72,108.005,106.455,107.15,-1
89,2015-12-30,106.765,107.31,106.24,106.335,-1
90,2015-12-31,106.295,106.375,105.055,105.07,-1
91,2016-01-04,103.425,103.75,101.735,102.975,-1
92,2016-01-05,103.055,103.065,99.9,100.915,-1
93,2016-01-06,99.48,101.455,99.365,100.35,-1
94,2016-01-07,98.98,101.355,98.54,99.51,-1
95,2016-01-08,100.64,100.92,98.995,99.235,-1
96,2016-01-11,100.025,100.435,98.555,99.925,-1
97,2016-01-12,100.81,101.86,100.34,101.45,-1
98,2016-01-13,101.86,102.11,98.115,98.465,-1
99,2016-01-14,98.43,99.91,97.175,99.095,-1
100,2016-01-15,95.505,96.825,93.45,93.89,-1
101,2016-01-19,95.16,95.16,93.04,93.95,-1
102,2016-01-20,92.27,93.65,90.415,92.545,-1
103,2016-01-21,92.805,94.87,92.265,94.015,-1
104,2016-01-22,96.01,97.415,95.535,96.905,-1
105,2016-01-25,96.545,96.695,95.125,95.315,-1
106,2016-01-26,95.845,96.43,95.07,96.285,-1
107,2016-01-27,95.92,96.675,93.865,94.305,-1
108,2016-01-28,95.085,95.26,92.37,93.495,-1
109,2016-01-29,93.85,95.665,93.62,95.645,-1
110,2016-02-01,95.205,95.71,94.665,95.105,-1
111,2016-02-02,94.185,94.43,92.86,93.11,-1
112,2016-02-03,94.0,95.43,92.42,95.11,-1
113,2016-02-04,95.095,96.745,94.59,95.41,-1
114,2016-02-05,95.34,95.49,93.46,93.92,-1
115,2016-02-08,92.645,92.95,89.51,92.115,-1
116,2016-02-09,90.25,93.2,89.055,92.46,-1
117,2016-02-10,88.0,90.01,86.225,88.805,-1
118,2016-02-11,87.24,91.06,87.025,90.275,-1
119,2016-02-12,91.625,91.69,89.61,91.165,-1
120,2016-02-16,92.42,93.31,91.785,92.88,-1
121,2016-02-17,93.65,96.44,93.365,95.5,-1
122,2016-02-18,96.385,96.45,94.475,95.2,-1
123,2016-02-19,94.925,95.82,94.555,94.98,-1
124,2016-02-22,96.25,97.0,95.825,96.325,-1
125,2016-02-23,96.305,96.815,95.145,95.39,-1
126,2016-02-24,94.725,95.765,93.215,95.43,-1
127,2016-02-25,95.71,95.96,94.355,95.65,-1
128,2016-02-26,96.02,96.225,95.285,95.31,-1
