,Date,Open,High,Low,Close,Volume
0,2015-08-24,65.055,66.82,63.535,65.735,-1
1,2015-08-25,65.185,68.315,63.735,65.115,-1
2,2015-08-26,66.4,67.115,65.565,66.945,-1
3,2015-08-27,67.06,69.395,66.46,67.385,-1
4,2015-08-28,64.835,67.485,64.835,67.035,-1
5,2015-08-31,66.225,66.905,66.075,66.28,-1
6,2015-09-01,65.085,66.52,65.055,65.715,-1
7,2015-09-02,65.57,66.775,65.57,66.77,-1
8,2015-09-03,66.835,67.59,66.525,67.32,-1
9,2015-09-04,66.615,66.905,66.095,66.575,-1
10,2015-09-08,67.55,67.735,66.855,67.495,-1
11,2015-09-09,66.665,67.99,66.02,66.165,-1
12,2015-09-10,66.44,66.775,65.93,66.34,-1
13,2015-09-11,65.81,67.02,65.81,67.0,-1
14,2015-09-14,66.98,67.1,66.58,66.745,-1
15,2015-09-15,65.05,67.59,65.03,67.455,-1
16,2015-09-16,66.125,68.58,66.12,68.385,-1
17,2015-09-17,68.325,69.585,68.1,68.88,-1
18,2015-09-18,68.025,68.735,67.32,67.45,-1
19,2015-09-21,67.58,68.11,67.51,67.675,-1
20,2015-09-22,67.095,67.365,64.7,67.04,-1
21,2015-09-23,66.93,67.4,66.6,67.31,-1
22,2015-09-24,66.78,67.355,66.695,67.2,-1
23,2015-09-25,67.69,69.13,67.445,68.235,-1
24,2015-09-28,66.255,68.08,65.89,66.495,-1
25,2015-09-29,66.49,66.675,65.97,66.47,-1
26,2015-09-30,66.96,67.305,66.19,66.535,-1
27,2015-10-01,66.48,66.6,65.02,66.225,-1
28,2015-10-02,65.99,67.41,65.64,67.405,-1
29,2015-10-05,67.61,68.285,67.07,68.075,-1
30,2015-10-06,66.81,68.115,66.73,67.57,-1
31,2015-10-07,67.825,68.235,67.6,68.195,-1
32,2015-10-08,67.91,69.255,67.91,69.23,-1
33,2015-10-09,69.29,70.015,69.045,69.465,-1
34,2015-10-12,69.555,69.98,69.265,69.84,-1
35,2015-10-13,68.945,69.84,68.945,69.35,-1
36,2015-10-14,69.17,69.45,68.555,68.66,-1
37,2015-10-15,68.905,69.28,68.615,69.21,-1
38,2015-10-16,69.27,69.845,69.14,69.775,-1
39,2015-10-19,69.74,70.16,69.515,69.62,-1
40,2015-10-20,69.49,69.63,68.88,68.965,-1
41,2015-10-21,69.14,69.98,68.93,69.62,-1
42,2015-10-22,70.32,72.35,69.68,72.01,-1
43,2015-10-23,71.925,72.3,71.415,71.715,-1
44,2015-10-26,71.125,71.96,71.125,71.55,-1
45,2015-10-27,70.99,71.49,70.525,71.065,-1
46,2015-10-28,70.705,71.28,70.27,70.905,-1
47,2015-10-29,70.63,71.135,70.16,70.97,-1
48,2015-10-30,70.8,71.175,70.51,70.51,-1
49,2015-11-02,70.565,70.79,70.08,70.575,-1
50,2015-11-03,69.285,69.35,67.055,68.085,-1
51,2015-11-04,68.495,69.185,68.305,68.67,-1
52,2015-11-05,68.85,69.435,68.48,69.355,-1
53,2015-11-06,68.375,68.97,67.305,67.92,-1
54,2015-11-09,67.59,67.725,66.875,67.46,-1
55,2015-11-10,67.2,67.695,67.03,67.325,-1
56,2015-11-11,67.45,67.995,67.385,67.635,-1
57,2015-11-12,67.295,67.475,66.26,66.305,-1
58,2015-11-13,66.14,66.71,65.895,66.11,-1
59,2015-11-16,65.5,66.945,65.5,66.92,-1
60,2015-11-17,66.83,67.3,64.695,66.045,-1
61,2015-11-18,66.085,66.505,65.65,66.305,-1
62,2015-11-19,66.465,67.065,66.33,66.465,-1
63,2015-11-20,66.795,66.95,66.11,66.275,-1
64,2015-11-23,67.235,69.185,67.085,68.58,-1
65,2015-11-24,68.425,68.87,67.53,67.875,-1
