,Date,Open,High,Low,Close,Volume
0,2015-08-24,64.27,65.56,63.115,63.355,-1
1,2015-08-25,64.205,64.71,62.16,62.215,-1
2,2015-08-26,61.595,63.715,61.595,63.5,-1
3,2015-08-27,63.795,64.14,63.165,63.905,-1
4,2015-08-28,63.665,63.935,62.675,63.595,-1
5,2015-08-31,63.38,63.565,62.205,62.925,-1
6,2015-09-01,63.005,63.005,61.185,61.56,-1
7,2015-09-02,62.09,62.19,60.935,61.645,-1
8,2015-09-03,61.675,62.215,61.525,61.855,-1
9,2015-09-04,61.26,61.5,60.48,60.865,-1
10,2015-09-08,61.34,62.365,61.195,62.33,-1
11,2015-09-09,62.325,62.675,61.2,61.31,-1
12,2015-09-10,61.325,62.08,61.22,61.56,-1
13,2015-09-11,61.385,62.41,61.24,62.385,-1
14,2015-09-14,62.03,62.88,61.975,62.615,-1
15,2015-09-15,62.52,62.795,61.945,62.655,-1
16,2015-09-16,62.01,63.825,62.01,63.55,-1
17,2015-09-17,63.51,65.33,63.47,64.535,-1
18,2015-09-18,64.495,65.995,64.09,65.055,-1
19,2015-09-21,65.145,65.69,64.71,65.03,-1
20,2015-09-22,64.495,65.21,64.325,64.97,-1
21,2015-09-23,64.965,65.785,64.675,65.53,-1
22,2015-09-24,65.215,66.19,65.215,65.965,-1
23,2015-09-25,66.275,66.82,65.74,66.285,-1
24,2015-09-28,66.12,66.68,65.7,65.825,-1
25,2015-09-29,65.845,66.135,65.25,65.875,-1
26,2015-09-30,66.315,66.97,65.75,66.865,-1
27,2015-10-01,66.965,67.06,65.36,65.615,-1
28,2015-10-02,65.925,66.89,65.675,66.635,-1
29,2015-10-05,66.765,67.205,66.165,67.06,-1
30,2015-10-06,67.06,67.06,65.45,65.655,-1
31,2015-10-07,65.63,65.9,64.865,65.415,-1
32,2015-10-08,65.23,66.295,65.02,66.255,-1
33,2015-10-09,66.375,66.515,65.38,65.435,-1
34,2015-10-12,65.455,66.27,65.38,65.775,-1
35,2015-10-13,65.575,65.955,65.365,65.545,-1
36,2015-10-14,65.475,65.88,65.33,65.49,-1
37,2015-10-15,65.665,66.61,65.42,66.465,-1
38,2015-10-16,66.53,67.44,66.255,67.03,-1
39,2015-10-19,66.355,66.925,65.895,66.915,-1
40,2015-10-20,66.61,67.37,66.56,67.165,-1
41,2015-10-21,67.345,67.735,66.855,66.97,-1
42,2015-10-22,67.215,67.94,66.99,67.765,-1
43,2015-10-23,67.61,67.975,66.82,67.04,-1
44,2015-10-26,66.905,67.23,66.395,67.025,-1
45,2015-10-27,66.955,67.435,66.715,67.255,-1
46,2015-10-28,67.35,67.44,65.44,66.41,-1
47,2015-10-29,66.225,66.235,64.825,65.315,-1
48,2015-10-30,65.535,66.095,65.295,65.715,-1
49,2015-11-02,65.945,65.96,65.0,65.57,-1
50,2015-11-03,65.44,65.68,64.86,65.625,-1
51,2015-11-04,65.755,66.315,65.535,65.92,-1
52,2015-11-05,65.97,66.195,65.215,65.33,-1
53,2015-11-06,64.04,64.66,61.545,62.0,-1
54,2015-11-09,61.605,62.27,61.205,61.935,-1
55,2015-11-10,62.03,63.065,61.935,62.69,-1
56,2015-11-11,62.895,63.085,62.52,62.91,-1
57,2015-11-12,63.32,63.42,62.16,62.54,-1
58,2015-11-13,62.43,62.985,61.745,61.93,-1
59,2015-11-16,61.435,62.745,61.23,62.715,-1
60,2015-11-17,62.81,63.34,62.165,62.45,-1
61,2015-11-18,62.62,62.845,61.83,62.795,-1
62,2015-11-19,62.745,63.55,62.745,63.21,-1
63,2015-11-20,63.375,63.85,62.965,63.31,-1
64,2015-11-23,63.35,63.68,62.785,62.835,-1
65,2015-11-24,62.575,62.59,61.93,62.36,-1
66,2015-11-25,62.365,62.48,61.85,62.04,-1
67,2015-11-27,62.15,62.415,61.955,62.225,-1
68,2015-11-30,62.375,62.665,62.05,62.15,-1
69,2015-12-01,62.39,62.65,62.005,62.585,-1
70,2015-12-02,62.485,62.535,61.415,61.47,-1
71,2015-12-03,62.125,62.125,60.305,60.495,-1
72,2015-12-04,60.695,62.165,60.565,62.145,-1
73,2015-12-07,62.095,62.81,61.835,62.795,-1
74,2015-12-08,62.325,63.625,62.255,63.45,-1
75,2015-12-09,63.36,63.935,62.605,63.025,-1
76,2015-12-10,62.735,62.965,60.965,61.14,-1
77,2015-12-11,61.305,61.445,60.3,60.815,-1
78,2015-12-14,60.735,62.055,60.64,62.04,-1
79,2015-12-15,61.875,63.225,61.795,62.665,-1
80,2015-12-16,62.92,64.295,62.85,64.2,-1
81,2015-12-17,64.245,64.73,63.67,64.225,-1
82,2015-12-18,64.16,64.175,62.945,63.265,-1
83,2015-12-21,63.535,63.82,63.04,63.41,-1
84,2015-12-22,63.53,63.875,62.815,63.73,-1
85,2015-12-23,63.795,64.845,63.795,64.775,-1
86,2015-12-24,64.71,64.93,64.59,64.735,-1
87,2015-12-28,64.385,65.13,64.38,65.075,-1
88,2015-12-29,65.165,65.665,64.98,65.125,-1
89,2015-12-30,65.08,65.555,65.08,65.25,-1
90,2015-12-31,65.22,65.37,63.795,64.255,-1
91,2016-01-04,63.93,64.425,63.48,64.415,-1
92,2016-01-05,64.4,65.185,63.585,64.935,-1
93,2016-01-06,64.635,65.48,64.12,65.24,-1
94,2016-01-07,64.815,65.965,64.475,65.725,-1
95,2016-01-08,65.82,66.8,65.69,66.42,-1
96,2016-01-11,66.335,67.43,66.175,66.305,-1
97,2016-01-12,66.435,66.635,65.11,65.48,-1
98,2016-01-13,65.575,66.995,65.535,66.685,-1
99,2016-01-14,66.65,67.99,66.055,67.625,-1
100,2016-01-15,66.285,67.875,66.06,67.675,-1
101,2016-01-19,67.87,69.265,67.55,69.085,-1
102,2016-01-20,68.75,69.055,67.73,68.245,-1
103,2016-01-21,68.375,69.03,66.2,67.675,-1
104,2016-01-22,68.025,68.545,66.66,67.965,-1
105,2016-01-25,67.93,68.215,67.47,67.815,-1
106,2016-01-26,67.74,69.14,67.53,67.975,-1
107,2016-01-27,67.96,68.655,67.43,68.34,-1
108,2016-01-28,68.405,69.645,67.63,69.155,-1
109,2016-01-29,69.455,70.2,69.19,69.405,-1
110,2016-02-01,69.185,70.82,69.03,70.4,-1
111,2016-02-02,70.375,71.23,69.855,71.125,-1
112,2016-02-03,71.225,72.325,71.08,71.655,-1
113,2016-02-04,71.665,71.855,70.72,71.52,-1
114,2016-02-05,71.385,72.235,70.135,72.03,-1
115,2016-02-08,72.135,73.16,71.735,73.105,-1
116,2016-02-09,73.225,73.9,72.725,73.625,-1
117,2016-02-10,73.55,73.73,71.94,73.38,-1
118,2016-02-11,73.35,73.68,72.08,72.155,-1
119,2016-02-12,71.55,71.74,69.74,70.715,-1
120,2016-02-16,70.8,71.07,69.885,70.95,-1
121,2016-02-17,69.79,70.63,69.35,69.955,-1
122,2016-02-18,69.955,71.985,69.755,71.335,-1
123,2016-02-19,71.22,71.535,69.725,70.86,-1
124,2016-02-22,70.95,71.68,70.3,71.585,-1
125,2016-02-23,71.06,72.315,71.055,72.05,-1
126,2016-02-24,71.96,72.405,71.185,71.575,-1
127,2016-02-25,71.445,72.495,71.37,72.435,-1
128,2016-02-26,72.0,72.34,70.155,70.335,-1
129,2016-02-29,70.66,70.745,70.015,70.015,-1
130,2016-03-01,70.075,70.845,69.395,69.775,-1
131,2016-03-02,69.83,70.545,68.435,70.295,-1
132,2016-03-03,70.45,70.63,69.31,70.62,-1
133,2016-03-04,70.455,71.485,69.955,71.38,-1
134,2016-03-07,71.37,71.775,71.015,71.675,-1
135,2016-03-08,71.555,72.96,71.355,72.895,-1
136,2016-03-09,72.415,73.71,72.415,72.745,-1
137,2016-03-10,73.17,73.485,72.41,73.05,-1
138,2016-03-11,73.265,73.745,72.99,73.265,-1
139,2016-03-14,73.155,73.7,72.79,73.48,-1
140,2016-03-15,73.575,74.11,73.4,73.895,-1
141,2016-03-16,73.715,74.535,72.56,74.45,-1
142,2016-03-17,74.34,75.605,74.13,75.475,-1
143,2016-03-18,75.56,76.135,74.825,75.23,-1
144,2016-03-21,75.01,75.385,74.135,74.75,-1
145,2016-03-22,74.91,75.41,74.46,74.545,-1
146,2016-03-23,74.705,75.88,74.185,75.34,-1
147,2016-03-24,75.125,75.915,75.045,75.555,-1
148,2016-03-28,75.57,76.215,75.21,75.54,-1
149,2016-03-29,75.56,76.7,75.415,76.64,-1
150,2016-03-30,76.55,76.97,76.01,76.485,-1
151,2016-03-31,76.36,77.02,76.065,76.645,-1
152,2016-04-01,76.57,77.23,76.13,77.005,-1
153,2016-04-04,77.135,77.175,76.085,76.905,-1
154,2016-04-05,76.785,76.985,75.62,75.74,-1
155,2016-04-06,75.555,75.695,74.945,75.42,-1
156,2016-04-07,75.32,76.285,75.24,75.98,-1
157,2016-04-08,76.13,76.69,75.94,76.06,-1
158,2016-04-11,76.08,76.58,75.48,75.58,-1
159,2016-04-12,75.53,76.12,75.26,76.05,-1
160,2016-04-13,76.09,76.225,74.7,75.245,-1
161,2016-04-14,74.91,75.445,74.86,75.275,-1
162,2016-04-15,75.245,75.99,75.125,75.85,-1
163,2016-04-18,75.26,75.77,74.72,75.77,-1
164,2016-04-19,75.535,76.02,75.135,76.0,-1
165,2016-04-20,76.155,76.19,73.27,73.455,-1
166,2016-04-21,73.56,73.575,70.71,71.08,-1
167,2016-04-22,71.085,71.985,71.085,71.595,-1
168,2016-04-25,71.505,72.405,71.285,72.24,-1
169,2016-04-26,72.195,72.62,71.945,72.045,-1
170,2016-04-27,72.075,73.745,72.075,73.515,-1
171,2016-04-28,73.4,74.28,72.62,74.26,-1
172,2016-04-29,74.09,74.65,73.11,74.585,-1
173,2016-05-02,74.555,75.76,74.46,75.38,-1
174,2016-05-03,75.38,75.93,74.92,75.21,-1
175,2016-05-04,75.055,76.655,75.01,76.23,-1
176,2016-05-05,76.28,76.75,75.135,75.59,-1
177,2016-05-06,75.875,75.97,72.865,74.16,-1
178,2016-05-09,74.305,74.835,73.745,74.345,-1
179,2016-05-10,72.915,74.74,72.915,73.81,-1
180,2016-05-11,73.65,74.815,73.37,74.44,-1
181,2016-05-12,74.43,75.21,73.76,74.97,-1
182,2016-05-13,74.775,75.14,74.31,74.615,-1
183,2016-05-16,73.825,74.025,73.04,74.0,-1
184,2016-05-17,73.97,74.0,71.845,72.27,-1
