,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
17,2019-12-10,AMCR,0,1,1,0,10.350000381469727,Traité,Open Short,11-12-2019 12:28:48,10.33
55,2019-12-10,CCL,0,1,1,0,45.31999969482422,Traité,NA,NA,NA
56,2019-12-10,CE,0,1,1,0,120.94999694824219,Traité,Open Short,11-12-2019 12:28:48,120.71
58,2019-12-10,CF,0,1,1,0,44.02000045776367,Traité,Open Short,11-12-2019 12:28:49,43.93
63,2019-12-10,CLX,0,1,1,0,152.42999267578125,Traité,Open Short,11-12-2019 12:28:49,152.13
68,2019-12-10,CNC,0,1,0,0,59.619998931884766,Traité,NA,NA,NA
77,2019-12-10,CSX,0,1,1,0,70.4000015258789,Traité,NA,NA,NA
81,2019-12-10,CXO,0,1,1,0,76.66999816894531,Traité,NA,NA,NA
82,2019-12-10,D,0,1,1,0,80.08999633789062,Traité,NA,NA,NA
96,2019-12-10,DVN,0,1,1,0,23.420000076293945,Traité,Open Short,11-12-2019 12:28:50,23.37
118,2019-12-10,FDX,0,1,1,0,157.0,Traité,Close Long,11-12-2019 12:28:50,156.69
122,2019-12-10,FITB,0,1,1,0,30.440000534057617,Traité,Open Short,11-12-2019 12:28:50,30.38
123,2019-12-10,FLS,0,1,1,0,47.939998626708984,Traité,NA,NA,NA
151,2019-12-10,HRB,0,1,1,0,23.15999984741211,Traité,Open Short,11-12-2019 12:28:51,23.11
153,2019-12-10,HSIC,1,0,0,1,68.33000183105469,Traité,Open Long,11-12-2019 12:28:51,68.47
162,2019-12-10,IPG,0,1,1,0,22.389999389648438,Traité,Open Short,11-12-2019 12:28:51,22.35
173,2019-12-10,K,1,0,0,1,66.63999938964844,Traité,NA,NA,NA
176,2019-12-10,KMI,0,1,1,0,20.1200008392334,Traité,Open Short,11-12-2019 12:28:52,20.08
179,2019-12-10,KR,1,0,0,1,27.8700008392334,Traité,NA,NA,NA
184,2019-12-10,LEG,0,1,1,0,51.369998931884766,Traité,Open Short,11-12-2019 12:28:52,51.27
197,2019-12-10,LYB,0,1,1,0,90.58000183105469,Traité,Open Short,11-12-2019 12:28:52,90.4
198,2019-12-10,M,0,1,1,0,15.739999771118164,Traité,NA,NA,NA
205,2019-12-10,MCK,0,1,1,0,142.75,Traité,Open Short,11-12-2019 12:28:53,142.46
208,2019-12-10,MKTX,0,1,1,0,370.0,Traité,NA,NA,NA
222,2019-12-10,MXIM,0,1,1,0,56.810001373291016,Traité,NA,NA,NA
237,2019-12-10,OMC,0,1,1,0,80.38999938964844,Traité,NA,NA,NA
249,2019-12-10,PKG,0,1,1,0,111.36000061035156,Traité,Open Short,11-12-2019 12:28:53,111.14
250,2019-12-10,PKI,1,0,0,1,94.37000274658203,Traité,Open Long,11-12-2019 12:28:54,94.56
252,2019-12-10,PNR,0,1,1,0,45.15999984741211,Traité,Open Short,11-12-2019 12:28:54,45.07
260,2019-12-10,QCOM,0,1,1,0,84.12000274658203,Traité,NA,NA,NA
265,2019-12-10,RF,0,1,1,0,17.0,Traité,Open Short,11-12-2019 12:28:55,16.97
285,2019-12-10,SYF,0,1,1,0,37.41999816894531,Traité,Open Short,11-12-2019 12:28:55,37.35
299,2019-12-10,UA,1,0,0,1,17.690000534057617,Traité,Open Long,11-12-2019 12:28:56,17.73
301,2019-12-10,UAL,1,0,0,1,86.51000213623047,Traité,NA,NA,NA
308,2019-12-10,UTX,1,0,0,1,145.3699951171875,Traité,Open Long,11-12-2019 12:28:56,145.66
311,2019-12-10,VLO,0,1,1,0,94.56999969482422,Traité,Close Long,11-12-2019 12:28:56,94.38
317,2019-12-10,VZ,0,1,0,0,61.22999954223633,Traité,NA,NA,NA
323,2019-12-10,WFC,0,1,1,0,53.689998626708984,Traité,NA,NA,NA
326,2019-12-10,WU,0,1,1,0,26.809999465942383,Traité,Open Short,11-12-2019 12:28:57,26.76
327,2019-12-10,WYNN,1,0,0,1,119.41000366210938,Traité,NA,NA,NA
332,2019-12-10,XRX,1,0,0,1,36.7599983215332,Traité,NA,NA,NA
