,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
24,2019-12-09,ANTM,1,0,0,1,282.3299865722656,Traité,NA,NA,NA
25,2019-12-09,AON,0,1,1,0,205.50999450683594,Traité,Open Short,10-12-2019 12:00:20,205.1
33,2019-12-09,BA,0,1,1,0,351.2099914550781,Traité,Open Short,10-12-2019 12:00:20,350.51
48,2019-12-09,BXP,0,1,1,0,139.8699951171875,Traité,Open Short,10-12-2019 12:00:21,139.59
69,2019-12-09,COF,0,1,1,0,102.20999908447266,Traité,Open Short,10-12-2019 12:00:22,102.01
72,2019-12-09,COP,0,1,1,0,61.83000183105469,Traité,NA,NA,NA
74,2019-12-09,CPB,0,1,1,0,48.2400016784668,Traité,NA,NA,NA
96,2019-12-09,DVN,0,1,0,0,23.149999618530273,Traité,NA,NA,NA
113,2019-12-09,FANG,0,1,1,0,83.77999877929688,Traité,Close Long,10-12-2019 12:00:22,83.61
116,2019-12-09,FBHS,0,1,1,0,64.0999984741211,Traité,Open Short,10-12-2019 12:00:23,63.97
117,2019-12-09,FCX,0,1,1,0,12.100000381469727,Traité,Open Short,10-12-2019 12:00:24,12.08
142,2019-11-08,HCP,0,1,1,0,33.689998626708984,Traité,Open Short,10-12-2019 12:00:24,33.62
148,2019-12-09,HOLX,0,1,1,0,52.099998474121094,Traité,Open Short,10-12-2019 12:00:25,52.0
151,2019-12-09,HRB,0,1,1,0,23.1299991607666,Traité,Close Long,10-12-2019 12:00:25,23.08
164,2019-12-09,IRM,0,1,1,0,33.0,Traité,Open Short,10-12-2019 12:00:26,32.93
172,2019-12-09,JWN,0,1,1,0,38.90999984741211,Traité,Close Long,10-12-2019 12:00:27,38.83
173,2019-12-09,K,1,0,0,1,66.54000091552734,Traité,Open Long,10-12-2019 12:00:27,66.67
175,2019-12-09,KMB,0,1,1,0,136.97999572753906,Traité,Open Short,10-12-2019 12:00:27,136.71
179,2019-12-09,KR,1,0,0,1,27.84000015258789,Traité,NA,NA,NA
184,2019-12-09,LEG,0,1,1,0,52.150001525878906,Traité,Open Short,10-12-2019 12:00:28,52.05
186,2019-12-09,LH,0,1,1,0,169.0800018310547,Traité,NA,NA,NA
198,2019-12-09,M,0,1,1,0,15.479999542236328,Traité,Open Short,10-12-2019 12:00:29,15.45
205,2019-12-09,MCK,0,1,1,0,142.8800048828125,Traité,Close Long,10-12-2019 12:00:29,142.59
208,2019-12-09,MKTX,0,1,1,0,367.0199890136719,Traité,Open Short,10-12-2019 12:00:30,366.29
211,2019-12-09,MMM,0,1,1,0,169.8300018310547,Traité,Open Short,10-12-2019 12:00:30,169.49
235,2019-12-09,NWSA,0,1,0,0,13.229999542236328,Traité,NA,NA,NA
237,2019-12-09,OMC,0,1,1,0,80.05999755859375,Traité,Open Short,10-12-2019 12:00:31,79.9
241,2019-12-09,PBCT,0,1,1,0,16.5,Traité,Close Long,10-12-2019 12:00:31,16.47
244,2019-12-09,PFE,0,1,1,0,38.31999969482422,Traité,Open Short,10-12-2019 12:00:32,38.24
247,2019-12-09,PH,0,1,1,0,201.47000122070312,Traité,Open Short,10-12-2019 12:00:33,201.07
249,2019-12-09,PKG,0,1,1,0,113.54000091552734,Traité,Open Short,10-12-2019 12:00:33,113.31
258,2019-12-09,PXD,0,1,1,0,133.19000244140625,Traité,Open Short,10-12-2019 12:00:34,132.92
260,2019-12-09,QCOM,0,1,1,0,84.91999816894531,Traité,Open Short,10-12-2019 12:00:35,84.75
265,2019-12-09,RF,0,1,1,0,17.06999969482422,Traité,Close Long,10-12-2019 12:00:35,17.04
274,2019-12-09,SEE,1,0,0,1,38.93000030517578,Traité,Open Long,10-12-2019 12:00:36,39.01
276,2019-12-09,SIVB,0,1,0,0,236.36000061035156,Traité,Close Long,10-12-2019 12:00:36,235.89
278,2019-12-09,SLG,0,1,1,0,88.5999984741211,Traité,Open Short,10-12-2019 12:00:37,88.42
311,2019-12-09,VLO,1,0,0,1,92.5199966430664,Traité,NA,NA,NA
314,2019-12-09,VRSK,0,1,1,0,147.47000122070312,Traité,NA,NA,NA
323,2019-12-09,WFC,0,1,1,0,53.91999816894531,Traité,Open Short,10-12-2019 12:00:38,53.81
325,2019-12-09,WMB,1,0,0,1,22.899999618530273,Traité,Open Long,10-12-2019 12:00:39,22.95
327,2019-12-09,WYNN,1,0,0,1,120.38999938964844,Traité,Open Long,10-12-2019 12:00:40,120.63
330,2019-12-09,XOM,0,1,1,0,69.66000366210938,Traité,Open Short,10-12-2019 12:00:41,69.52
332,2019-12-09,XRX,1,0,0,1,37.310001373291016,Traité,Open Long,10-12-2019 12:00:41,37.38
