,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
28,2019-12-03,MCHP,0,1,1,0,91.87000274658203,Traité,Open Short,04-12-2019 12:05:15,91.69
33,2019-12-03,LIN,0,1,1,0,202.0399932861328,Traité,Open Short,04-12-2019 12:05:15,201.64
38,2019-12-03,CTSH,1,0,0,1,62.75,Traité,Open Long,04-12-2019 12:05:16,62.88
51,2019-12-03,XOM,1,0,0,1,67.87999725341797,Traité,Open Long,04-12-2019 12:05:16,68.02
55,2019-12-03,DAL,0,1,1,0,55.619998931884766,Traité,Open Short,04-12-2019 12:05:17,55.51
60,2019-12-03,TXN,0,1,1,0,117.75,Traité,Open Short,04-12-2019 12:05:17,117.51
66,2019-12-03,PWR,0,1,1,0,40.63999938964844,Traité,Open Short,04-12-2019 12:05:17,40.56
67,2019-12-03,CXO,0,1,1,0,71.06999969482422,Traité,Open Short,04-12-2019 12:05:18,70.93
70,2019-12-03,PBCT,1,0,0,1,16.149999618530273,Traité,NA,NA,NA
79,2019-12-03,APA,1,0,0,1,18.3799991607666,Traité,Open Long,04-12-2019 12:05:18,18.42
89,2019-12-03,HRB,1,0,0,1,23.600000381469727,Traité,Open Long,04-12-2019 12:05:19,23.65
99,2019-12-03,XYL,0,1,1,0,75.54000091552734,Traité,Open Short,04-12-2019 12:05:19,75.39
116,2019-12-03,MPC,1,0,0,1,60.029998779296875,Traité,Open Long,04-12-2019 12:05:19,60.15
143,2019-12-03,IVZ,0,1,1,0,16.690000534057617,Traité,Open Short,04-12-2019 12:05:20,16.66
149,2019-12-03,CNC,0,1,1,0,60.06999969482422,Traité,NA,NA,NA
155,2019-12-03,ALK,1,0,0,1,66.61000061035156,Traité,Open Long,04-12-2019 12:05:20,66.74
180,2019-12-03,LOW,1,0,0,1,114.55000305175781,Traité,Open Long,04-12-2019 12:05:20,114.78
185,2019-12-03,NWS,0,1,1,0,12.90999984741211,Traité,Open Short,04-12-2019 12:05:21,12.88
197,2019-12-03,RJF,1,0,0,1,88.0,Traité,NA,NA,NA
203,2019-12-03,CI,1,0,0,1,195.3300018310547,Traité,NA,NA,NA
205,2019-12-03,SEE,1,0,0,1,37.33000183105469,Traité,Close Short,04-12-2019 12:05:22,37.4
241,2019-12-03,MRO,1,0,0,1,11.760000228881836,Traité,Open Long,04-12-2019 12:05:22,11.78
243,2019-12-03,UPS,0,1,1,0,116.93000030517578,Traité,Open Short,04-12-2019 12:05:22,116.7
246,2019-12-03,PNR,1,0,0,1,43.619998931884766,Traité,Open Long,04-12-2019 12:05:23,43.71
257,2019-12-03,MXIM,0,1,1,0,55.209999084472656,Traité,Open Short,04-12-2019 12:05:24,55.1
278,2019-12-03,PPG,0,1,1,0,127.95999908447266,Traité,Open Short,04-12-2019 12:05:24,127.7
295,2019-12-03,WYNN,0,1,0,0,116.5999984741211,Traité,Close Long,04-12-2019 12:05:24,116.37
299,2019-12-03,HES,0,1,1,0,59.790000915527344,Traité,Open Short,04-12-2019 12:05:25,59.67
312,2019-12-03,TSN,0,1,1,0,88.94999694824219,Traité,NA,NA,NA
313,2019-12-03,PRU,1,0,0,1,90.37999725341797,Traité,Open Long,04-12-2019 12:05:25,90.56
