,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
5,2019-12-12,ACN,0,1,0,0,203.9199981689453,Traité,NA,NA,NA
17,2019-12-12,AMCR,0,1,1,0,10.680000305175781,Traité,NA,NA,NA
34,2019-12-12,BAC,0,1,1,0,34.68000030517578,Traité,Open Short,13-12-2019 13:11:47,34.61
50,2019-12-12,CAH,0,1,1,0,54.65999984741211,Traité,NA,NA,NA
69,2019-12-12,COF,0,1,1,0,104.02999877929688,Traité,NA,NA,NA
72,2019-12-12,COP,0,1,0,0,62.59000015258789,Traité,NA,NA,NA
88,2019-12-12,DISCA,0,1,1,0,32.36000061035156,Traité,Close Long,13-12-2019 13:11:47,32.3
90,2019-12-12,DLR,0,1,1,0,114.66999816894531,Traité,NA,NA,NA
91,2019-12-12,DOV,0,1,1,0,114.4800033569336,Traité,Open Short,13-12-2019 13:11:48,114.25
96,2019-12-12,DVN,0,1,1,0,23.989999771118164,Traité,NA,NA,NA
116,2019-12-12,FBHS,0,1,1,0,65.5199966430664,Traité,NA,NA,NA
118,2019-12-12,FDX,0,1,1,0,164.88999938964844,Traité,Open Short,13-12-2019 13:11:48,164.56
122,2019-12-12,FITB,0,1,1,0,31.489999771118164,Traité,NA,NA,NA
136,2019-12-12,GPC,0,1,1,0,105.7300033569336,Traité,NA,NA,NA
141,2019-12-12,HCA,0,1,1,0,143.5800018310547,Traité,Open Short,13-12-2019 13:11:49,143.29
150,2019-12-12,HPE,0,1,1,0,16.399999618530273,Traité,NA,NA,NA
160,2019-12-12,INTC,0,1,1,0,57.54999923706055,Traité,Open Short,13-12-2019 13:11:49,57.43
173,2019-12-12,K,1,0,0,1,66.19000244140625,Traité,NA,NA,NA
179,2019-12-12,KR,1,0,0,1,28.200000762939453,Traité,NA,NA,NA
180,2019-12-12,KSS,0,1,1,0,49.119998931884766,Traité,Open Short,13-12-2019 13:11:50,49.02
197,2019-12-12,LYB,0,1,1,0,93.97000122070312,Traité,NA,NA,NA
201,2019-12-12,MAR,0,1,1,0,145.10000610351562,Traité,Close Long,13-12-2019 13:11:50,144.81
202,2019-12-12,MAS,0,1,1,0,47.41999816894531,Traité,Open Short,13-12-2019 13:11:51,47.33
217,2019-12-12,MRO,0,1,1,0,13.029999732971191,Traité,Open Short,13-12-2019 13:11:51,13.0
218,2019-12-12,MS,0,1,1,0,50.689998626708984,Traité,Open Short,13-12-2019 13:11:52,50.59
222,2019-12-12,MXIM,0,1,1,0,59.459999084472656,Traité,NA,NA,NA
234,2019-12-12,NWS,0,1,1,0,14.029999732971191,Traité,NA,NA,NA
235,2019-12-12,NWSA,0,1,1,0,13.789999961853027,Traité,NA,NA,NA
247,2019-12-12,PH,0,1,1,0,209.3000030517578,Traité,NA,NA,NA
249,2019-12-12,PKG,0,1,1,0,112.18000030517578,Traité,NA,NA,NA
252,2019-12-12,PNR,0,1,1,0,45.970001220703125,Traité,NA,NA,NA
262,2019-12-12,RCL,0,1,1,0,124.98999786376953,Traité,Open Short,13-12-2019 13:11:52,124.74
265,2019-12-12,RF,0,1,1,0,17.420000076293945,Traité,NA,NA,NA
279,2019-12-12,SO,0,1,0,0,60.709999084472656,Traité,NA,NA,NA
280,2019-12-12,SPG,1,0,0,1,144.00999450683594,Traité,Open Long,13-12-2019 13:11:53,144.3
288,2019-12-12,TGT,0,1,1,0,127.5199966430664,Traité,Open Short,13-12-2019 13:11:53,127.26
301,2019-12-12,UAL,0,1,1,0,88.47000122070312,Traité,Open Short,13-12-2019 13:11:54,88.29
311,2019-12-12,VLO,0,1,1,0,94.52999877929688,Traité,Open Short,13-12-2019 13:11:55,94.34
313,2019-12-12,VNO,0,1,1,0,65.04000091552734,Traité,NA,NA,NA
314,2019-12-12,VRSK,0,1,1,0,147.41000366210938,Traité,NA,NA,NA
317,2019-12-12,VZ,0,1,0,0,61.16999816894531,Traité,NA,NA,NA
327,2019-12-12,WYNN,0,1,1,0,132.27000427246094,Traité,Close Long,13-12-2019 13:11:56,132.01
329,2019-12-12,XLNX,0,1,1,0,96.54000091552734,Traité,Open Short,13-12-2019 13:11:56,96.35
330,2019-12-12,XOM,0,1,1,0,70.33999633789062,Traité,NA,NA,NA
