,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
5,2019-12-12,ACN,0,1,0,0,203.9199981689453
17,2019-12-12,AMCR,0,1,1,0,10.680000305175781
34,2019-12-12,BAC,0,1,1,0,34.68000030517578
50,2019-12-12,CAH,0,1,1,0,54.65999984741211
69,2019-12-12,COF,0,1,1,0,104.02999877929688
72,2019-12-12,COP,0,1,0,0,62.59000015258789
88,2019-12-12,DISCA,0,1,1,0,32.36000061035156
90,2019-12-12,DLR,0,1,1,0,114.66999816894531
91,2019-12-12,DOV,0,1,1,0,114.4800033569336
96,2019-12-12,DVN,0,1,1,0,23.989999771118164
116,2019-12-12,FBHS,0,1,1,0,65.5199966430664
118,2019-12-12,FDX,0,1,1,0,164.88999938964844
122,2019-12-12,FITB,0,1,1,0,31.489999771118164
136,2019-12-12,GPC,0,1,1,0,105.7300033569336
141,2019-12-12,HCA,0,1,1,0,143.5800018310547
150,2019-12-12,HPE,0,1,1,0,16.399999618530273
160,2019-12-12,INTC,0,1,1,0,57.54999923706055
173,2019-12-12,K,1,0,0,1,66.19000244140625
179,2019-12-12,KR,1,0,0,1,28.200000762939453
180,2019-12-12,KSS,0,1,1,0,49.119998931884766
197,2019-12-12,LYB,0,1,1,0,93.97000122070312
201,2019-12-12,MAR,0,1,1,0,145.10000610351562
202,2019-12-12,MAS,0,1,1,0,47.41999816894531
217,2019-12-12,MRO,0,1,1,0,13.029999732971191
218,2019-12-12,MS,0,1,1,0,50.689998626708984
222,2019-12-12,MXIM,0,1,1,0,59.459999084472656
234,2019-12-12,NWS,0,1,1,0,14.029999732971191
235,2019-12-12,NWSA,0,1,1,0,13.789999961853027
247,2019-12-12,PH,0,1,1,0,209.3000030517578
249,2019-12-12,PKG,0,1,1,0,112.18000030517578
252,2019-12-12,PNR,0,1,1,0,45.970001220703125
262,2019-12-12,RCL,0,1,1,0,124.98999786376953
265,2019-12-12,RF,0,1,1,0,17.420000076293945
279,2019-12-12,SO,0,1,0,0,60.709999084472656
280,2019-12-12,SPG,1,0,0,1,144.00999450683594
288,2019-12-12,TGT,0,1,1,0,127.5199966430664
295,2019-12-12,TSN,0,0,0,1,87.51000213623047
301,2019-12-12,UAL,0,1,1,0,88.47000122070312
311,2019-12-12,VLO,0,1,1,0,94.52999877929688
313,2019-12-12,VNO,0,1,1,0,65.04000091552734
314,2019-12-12,VRSK,0,1,1,0,147.41000366210938
317,2019-12-12,VZ,0,1,0,0,61.16999816894531
327,2019-12-12,WYNN,0,1,1,0,132.27000427246094
329,2019-12-12,XLNX,0,1,1,0,96.54000091552734
330,2019-12-12,XOM,0,1,1,0,70.33999633789062
