,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
10,2019-12-06,PWR,0,1,1,0,40.5
55,2019-12-06,VNO,0,1,1,0,65.55999755859375
72,2019-12-06,DHR,0,1,1,0,148.22000122070312
74,2019-12-06,RF,1,0,0,1,17.040000915527344
79,2019-12-06,COP,0,1,1,0,61.970001220703125
80,2019-12-06,KEY,0,1,1,0,19.65999984741211
88,2019-12-06,AOS,0,1,1,0,46.790000915527344
93,2019-12-06,FTV,1,0,0,1,72.87000274658203
106,2019-12-06,CFG,1,0,0,1,39.029998779296875
109,2019-12-06,ALXN,1,0,0,1,113.88999938964844
127,2019-12-06,FBHS,0,1,0,0,64.5999984741211
128,2019-12-06,XLNX,0,1,1,0,91.86000061035156
132,2019-12-06,BBY,0,1,1,0,82.05000305175781
179,2019-12-06,JEF,0,1,1,0,21.229999542236328
184,2019-12-06,NWSA,0,1,0,0,13.210000038146973
198,2019-12-06,CHTR,1,0,0,1,467.8500061035156
200,2019-12-06,ROK,1,0,0,1,198.17999267578125
213,2019-12-06,AAPL,0,1,1,0,270.7099914550781
228,2019-12-06,HES,0,1,0,0,62.2599983215332
233,2019-12-06,VRSK,0,1,1,0,146.82000732421875
236,2019-12-06,NSC,0,1,1,0,190.92999267578125
244,2019-12-06,FFIV,1,0,0,1,138.0
275,2019-12-06,CTSH,1,0,0,1,62.65999984741211
317,2019-12-06,ILMN,1,0,0,1,326.4700012207031
322,2019-12-06,DE,1,0,0,1,165.2100067138672
