,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
51,2019-12-04,FAST,0,1,1,0,35.060001373291016
54,2019-12-04,UPS,0,1,1,0,116.47000122070312
56,2019-12-04,XRAY,0,1,0,0,57.59000015258789
64,2019-12-04,PWR,1,0,0,1,40.2400016784668
114,2019-12-04,KMB,0,1,1,0,136.4600067138672
118,2019-12-04,MAS,1,0,0,1,45.56999969482422
125,2019-12-04,FDX,1,0,0,1,153.8699951171875
140,2019-12-04,DAL,0,1,1,0,56.060001373291016
141,2019-12-04,CCL,0,1,0,0,43.880001068115234
200,2019-12-04,PRU,0,0,0,1,90.76000213623047
211,2019-12-04,DISCK,0,1,1,0,29.93000030517578
213,2019-12-04,FTV,1,0,0,1,71.41000366210938
214,2019-12-04,NSC,0,1,1,0,187.36000061035156
217,2019-12-04,WDC,0,1,1,0,47.439998626708984
222,2019-12-04,DLR,0,1,1,0,119.0999984741211
239,2019-12-04,SLB,0,1,1,0,36.189998626708984
240,2019-12-04,IT,0,1,1,0,157.72999572753906
241,2019-12-04,NWSA,0,1,1,0,12.84000015258789
257,2019-12-04,NCLH,1,0,0,1,53.61000061035156
269,2019-12-04,CHTR,1,0,0,1,462.04998779296875
278,2019-12-04,MPC,1,0,0,1,60.029998779296875
283,2019-12-04,FLS,1,0,0,1,46.290000915527344
284,2019-12-04,VLO,1,0,0,1,93.20999908447266
293,2019-12-04,GD,0,1,1,0,178.0800018310547
302,2019-12-04,KR,1,0,0,1,27.639999389648438
307,2019-12-04,FANG,1,0,0,1,80.55999755859375
312,2019-12-04,NWS,1,0,0,1,13.069999694824219
323,2019-12-04,ILMN,0,1,1,0,319.67999267578125
