,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2020-01-03,ADI,0,1,0,0,118.30999755859376,Traité,NA,NA,NA
1,2020-01-03,KEY,0,1,1,0,19.90999984741211,Traité,Open Short,05-01-2020 23:01:32,19.87
2,2020-01-03,MAS,0,1,1,0,47.9000015258789,Traité,NA,NA,NA
3,2020-01-03,DTE,0,1,1,0,129.00999450683594,Traité,Open Short,05-01-2020 23:01:33,128.75
4,2020-01-03,BKNG,0,1,1,0,2065.47998046875,Traité,Open Short,05-01-2020 23:01:33,2061.35
5,2020-01-03,NCLH,0,1,1,0,57.599998474121094,Traité,NA,NA,NA
6,2020-01-03,NWSA,0,1,1,0,14.399999618530273,Traité,NA,NA,NA
7,2020-01-03,WFC,0,1,1,0,53.41999816894531,Traité,NA,NA,NA
8,2020-01-03,FTV,0,1,1,0,77.2300033569336,Traité,Open Short,05-01-2020 23:01:34,77.08
9,2020-01-03,EQIX,0,1,1,0,585.1199951171875,Traité,NA,NA,NA
10,2020-01-03,MXIM,0,1,1,0,61.349998474121094,Traité,NA,NA,NA
11,2020-01-03,JWN,0,1,1,0,39.88000106811523,Traité,Open Short,05-01-2020 23:01:34,39.8
12,2020-01-03,ZION,0,1,1,0,51.70000076293945,Traité,NA,NA,NA
13,2020-01-03,DHI,0,1,1,0,52.959999084472656,Traité,Open Short,05-01-2020 23:01:35,52.85
14,2020-01-03,BA,0,1,1,0,332.760009765625,Traité,Open Short,05-01-2020 23:01:35,332.09
15,2020-01-03,CLX,0,1,1,0,152.91000366210938,Traité,NA,NA,NA
