,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2019-12-30,NWSA,0,1,1,0,14.06999969482422,Traité,NA,NA,NA
1,2019-12-30,NCLH,0,1,1,0,58.59000015258789,Traité,NA,NA,NA
2,2019-12-30,JWN,0,1,1,0,40.65999984741211,Traité,NA,NA,NA
3,2019-12-30,EQIX,0,1,1,0,580.239990234375,Traité,Open Short,31-12-2019 10:42:37,579.08
4,2019-12-30,DTE,0,1,1,0,129.02000427246094,Traité,NA,NA,NA
5,2019-12-30,CLX,0,1,1,0,152.8800048828125,Traité,NA,NA,NA
6,2019-12-30,WFC,0,1,1,0,53.599998474121094,Traité,NA,NA,NA
7,2019-12-30,BKNG,0,0,0,1,2053.8701171875,Traité,Close Short,31-12-2019 10:42:38,2057.98
8,2019-12-30,ADI,0,0,0,1,118.86000061035156,Traité,NA,NA,NA
9,2019-12-30,MAS,0,1,1,0,48.09000015258789,Traité,NA,NA,NA
10,2019-12-30,ZION,0,1,1,0,51.77000045776367,Traité,Open Short,31-12-2019 10:42:38,51.67
11,2019-12-30,KEY,0,1,1,0,20.21999931335449,Traité,NA,NA,NA
12,2019-12-30,TJX,0,1,1,0,61.16999816894531,Traité,Open Short,31-12-2019 10:42:39,61.05
