Local time,Open,High,Low,Close,Volume
01.06.2011 00:00:00.000 GMT+0200,0.82295,0.82349,0.82294,0.82343,210.88000000000002
01.06.2011 00:05:00.000 GMT+0200,0.82348,0.82356,0.82327,0.82332,109.88
01.06.2011 00:10:00.000 GMT+0200,0.82332,0.82377,0.82330,0.82352,98.96000000000001
01.06.2011 00:15:00.000 GMT+0200,0.82351,0.82458,0.82351,0.82438,174.41
01.06.2011 00:20:00.000 GMT+0200,0.82435,0.82445,0.82426,0.82442,119.28999999999999
01.06.2011 00:25:00.000 GMT+0200,0.82442,0.82552,0.82442,0.82537,422.26
01.06.2011 00:30:00.000 GMT+0200,0.82537,0.82538,0.82446,0.82456,291.86
01.06.2011 00:35:00.000 GMT+0200,0.82454,0.82513,0.82454,0.82495,415.34000000000003
01.06.2011 00:40:00.000 GMT+0200,0.82497,0.82573,0.82491,0.82561,390.85
01.06.2011 00:45:00.000 GMT+0200,0.82561,0.82580,0.82510,0.82513,180.5
01.06.2011 00:50:00.000 GMT+0200,0.82520,0.82533,0.82480,0.82503,146.32999999999998
01.06.2011 00:55:00.000 GMT+0200,0.82507,0.82523,0.82502,0.82502,111.08
01.06.2011 01:00:00.000 GMT+0200,0.82502,0.82517,0.82502,0.82505,64.74000000000001
01.06.2011 01:05:00.000 GMT+0200,0.82504,0.82504,0.82469,0.82473,73.41
01.06.2011 01:10:00.000 GMT+0200,0.82473,0.82547,0.82473,0.82542,304.26
01.06.2011 01:15:00.000 GMT+0200,0.82542,0.82564,0.82523,0.82541,243.44
01.06.2011 01:20:00.000 GMT+0200,0.82541,0.82546,0.82494,0.82508,151.17000000000002
01.06.2011 01:25:00.000 GMT+0200,0.82520,0.82552,0.82490,0.82552,259.79999999999995
01.06.2011 01:30:00.000 GMT+0200,0.82550,0.82550,0.82511,0.82518,158.86
01.06.2011 01:35:00.000 GMT+0200,0.82517,0.82520,0.82467,0.82468,164.19
01.06.2011 01:40:00.000 GMT+0200,0.82468,0.82503,0.82453,0.82470,185.34
01.06.2011 01:45:00.000 GMT+0200,0.82470,0.82495,0.82465,0.82495,168.15
01.06.2011 01:50:00.000 GMT+0200,0.82497,0.82524,0.82492,0.82514,210.56
01.06.2011 01:55:00.000 GMT+0200,0.82513,0.82515,0.82447,0.82448,188.17
01.06.2011 02:00:00.000 GMT+0200,0.82448,0.82472,0.82432,0.82459,189.06
01.06.2011 02:05:00.000 GMT+0200,0.82460,0.82460,0.82405,0.82417,271.59
01.06.2011 02:10:00.000 GMT+0200,0.82417,0.82443,0.82403,0.82409,230.07000000000002
01.06.2011 02:15:00.000 GMT+0200,0.82410,0.82427,0.82406,0.82423,239.36
01.06.2011 02:20:00.000 GMT+0200,0.82422,0.82425,0.82348,0.82378,268.58
01.06.2011 02:25:00.000 GMT+0200,0.82378,0.82401,0.82362,0.82363,162.06
01.06.2011 02:30:00.000 GMT+0200,0.82361,0.82378,0.82347,0.82374,227.83
01.06.2011 02:35:00.000 GMT+0200,0.82374,0.82382,0.82307,0.82375,357.58000000000004
01.06.2011 02:40:00.000 GMT+0200,0.82376,0.82381,0.82343,0.82363,221.62
01.06.2011 02:45:00.000 GMT+0200,0.82368,0.82368,0.82337,0.82337,257.13
01.06.2011 02:50:00.000 GMT+0200,0.82338,0.82344,0.82311,0.82316,300.34000000000003
01.06.2011 02:55:00.000 GMT+0200,0.82319,0.82328,0.82089,0.82143,463.04
01.06.2011 03:00:00.000 GMT+0200,0.82142,0.82270,0.82142,0.82218,567.85
01.06.2011 03:05:00.000 GMT+0200,0.82218,0.82218,0.82154,0.82181,383.05
01.06.2011 03:10:00.000 GMT+0200,0.82187,0.82189,0.82127,0.82127,424.22
01.06.2011 03:15:00.000 GMT+0200,0.82125,0.82144,0.82107,0.82113,291.74
01.06.2011 03:20:00.000 GMT+0200,0.82113,0.82223,0.82112,0.82157,446.56999999999994
01.06.2011 03:25:00.000 GMT+0200,0.82153,0.82210,0.82118,0.82185,271.17
01.06.2011 03:30:00.000 GMT+0200,0.82131,0.82270,0.82129,0.82222,617.26
01.06.2011 03:35:00.000 GMT+0200,0.82224,0.82228,0.82067,0.82099,508.24
01.06.2011 03:40:00.000 GMT+0200,0.82098,0.82120,0.82046,0.82056,590.63
01.06.2011 03:45:00.000 GMT+0200,0.82054,0.82092,0.82037,0.82042,431.51
01.06.2011 03:50:00.000 GMT+0200,0.82047,0.82048,0.81960,0.82012,405.74
01.06.2011 03:55:00.000 GMT+0200,0.82012,0.82064,0.81997,0.82031,291.29999999999995
01.06.2011 04:00:00.000 GMT+0200,0.82030,0.82137,0.82030,0.82120,423.4
01.06.2011 04:05:00.000 GMT+0200,0.82119,0.82133,0.82078,0.82089,278.29
01.06.2011 04:10:00.000 GMT+0200,0.82089,0.82098,0.82067,0.82072,218.22
01.06.2011 04:15:00.000 GMT+0200,0.82074,0.82088,0.82062,0.82062,163.01999999999998
01.06.2011 04:20:00.000 GMT+0200,0.82062,0.82097,0.82061,0.82082,180.61
01.06.2011 04:25:00.000 GMT+0200,0.82083,0.82083,0.82069,0.82071,29.31
01.06.2011 04:30:00.000 GMT+0200,0.82071,0.82114,0.82071,0.82102,213.33999999999997
01.06.2011 04:35:00.000 GMT+0200,0.82102,0.82109,0.82079,0.82079,129.56
01.06.2011 04:40:00.000 GMT+0200,0.82078,0.82093,0.82070,0.82093,102.88999999999999
01.06.2011 04:45:00.000 GMT+0200,0.82099,0.82133,0.82089,0.82132,238.53
01.06.2011 04:50:00.000 GMT+0200,0.82133,0.82144,0.82123,0.82135,344.82
01.06.2011 04:55:00.000 GMT+0200,0.82134,0.82145,0.82113,0.82127,316.63
01.06.2011 05:00:00.000 GMT+0200,0.82127,0.82127,0.82113,0.82116,124.56
01.06.2011 05:05:00.000 GMT+0200,0.82117,0.82132,0.82098,0.82107,174.18
01.06.2011 05:10:00.000 GMT+0200,0.82110,0.82127,0.82107,0.82127,92.22
01.06.2011 05:15:00.000 GMT+0200,0.82127,0.82133,0.82100,0.82110,106.02
01.06.2011 05:20:00.000 GMT+0200,0.82132,0.82155,0.82132,0.82147,236.54000000000002
01.06.2011 05:25:00.000 GMT+0200,0.82148,0.82162,0.82144,0.82151,298.39000000000004
01.06.2011 05:30:00.000 GMT+0200,0.82151,0.82189,0.82136,0.82163,289.08000000000004
01.06.2011 05:35:00.000 GMT+0200,0.82166,0.82249,0.82164,0.82229,370.31
01.06.2011 05:40:00.000 GMT+0200,0.82232,0.82250,0.82161,0.82189,371.43999999999994
01.06.2011 05:45:00.000 GMT+0200,0.82189,0.82211,0.82187,0.82211,166.85
01.06.2011 05:50:00.000 GMT+0200,0.82211,0.82211,0.82184,0.82187,158.01999999999998
01.06.2011 05:55:00.000 GMT+0200,0.82187,0.82188,0.82182,0.82186,99.13
01.06.2011 06:00:00.000 GMT+0200,0.82186,0.82208,0.82186,0.82202,111.39999999999999
01.06.2011 06:05:00.000 GMT+0200,0.82202,0.82233,0.82187,0.82189,210.74
01.06.2011 06:10:00.000 GMT+0200,0.82189,0.82218,0.82176,0.82212,238.51999999999998
01.06.2011 06:15:00.000 GMT+0200,0.82212,0.82212,0.82168,0.82193,199.29
01.06.2011 06:20:00.000 GMT+0200,0.82192,0.82207,0.82179,0.82182,202.91
