,Date,Open Long,Close Long,Open Short,Close Short,Exposure Long,Exposure Short,Exposure,Net Exposure,PNL,Unrealized PNL,Cumulative PNL,NAV,Net Long,Net Short,Maximum Drawdown
17,02/08/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
18,02/09/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
19,02/12/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
20,02/13/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
21,02/14/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
22,02/15/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
23,02/16/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
24,02/20/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
25,02/21/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
26,02/22/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
27,02/23/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
28,02/26/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
29,02/27/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
30,02/28/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
31,03/01/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
32,03/02/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
33,03/05/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
34,03/06/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
35,03/07/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
36,03/08/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
37,03/09/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
38,03/12/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
39,03/13/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
40,03/14/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
41,03/15/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
42,03/16/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
43,03/19/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
44,03/20/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
45,03/21/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
46,03/22/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
47,03/23/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
48,03/26/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
49,03/27/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
50,03/28/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
51,03/29/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
52,04/02/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
53,04/03/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
54,04/04/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
55,04/05/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
56,04/06/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
57,04/09/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
58,04/10/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
59,04/11/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
60,04/12/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
61,04/13/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
62,04/16/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
63,04/17/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
64,04/18/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
65,04/19/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
66,04/20/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
67,04/23/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
68,04/24/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
69,04/25/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
70,04/26/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
71,04/27/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
72,04/30/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
73,05/01/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
74,05/02/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
75,05/03/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
76,05/04/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
77,05/07/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
78,05/08/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
79,05/09/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
80,05/10/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
81,05/11/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
82,05/14/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
83,05/15/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
84,05/16/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
85,05/17/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
86,05/18/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
87,05/21/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
88,05/22/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
89,05/23/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
90,05/24/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
91,05/25/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
92,05/29/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
93,05/30/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
94,05/31/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
95,06/01/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
96,06/04/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
97,06/05/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
98,06/06/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
99,06/07/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
100,06/08/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
101,06/11/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
102,06/12/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
103,06/13/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
104,10/24/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
105,10/25/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
106,10/26/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
107,10/29/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
108,10/30/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
109,10/31/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
110,11/01/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
111,11/02/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
112,11/05/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
113,11/06/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
114,11/07/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
115,11/08/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
116,11/09/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0,0,0.0
117,11/13/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-449.1,0.0,399550.9,0,0,-449.1
118,11/14/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-382.42,0.0,399617.58,0,0,-449.1
119,11/15/18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-481.03,0.0,399518.97,0,0,-481.03
120,11/16/18,0,0,1,0,0.0,-4975.74,4975.74,-4975.74,0.0,-529.85,0.0,399470.15,0,1,-529.85
121,11/19/18,0,0,0,0,0.0,-4975.74,4975.74,-4975.74,0.0,-35.450000000000045,0.0,399964.55,0,1,-529.85
122,11/20/18,0,0,0,0,0.0,-4975.74,4975.74,-4975.74,0.0,-54.79000000000002,0.0,399945.21,0,1,-529.85
123,11/21/18,0,0,0,0,0.0,-4975.74,4975.74,-4975.74,0.0,150.62,0.0,400150.62,0,1,-529.85
124,11/23/18,0,0,0,1,0.0,-132.71999999999935,132.71999999999935,-132.71999999999935,113.62,-168.47,113.62,399945.15,0,0,-529.85
125,11/26/18,0,0,1,0,0.0,-5139.869999999999,5139.869999999999,-5139.869999999999,0.0,-165.87,113.62,399947.75,0,1,-529.85
126,11/27/18,0,0,0,2,0.0,4390.560000000001,-4390.560000000001,4390.560000000001,452.46,-358.95,566.0799999999999,400207.13,0,-1,-529.85
127,11/28/18,0,0,1,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,-334.53,566.0799999999999,400231.55,0,0,-529.85
128,11/29/18,0,0,0,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,-312.12,566.0799999999999,400253.96,0,0,-529.85
129,11/30/18,0,0,0,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,-634.83,566.0799999999999,399931.25,0,0,-634.83
130,12/03/18,0,0,0,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,-461.79,566.0799999999999,400104.29000000004,0,0,-634.83
131,12/04/18,0,0,0,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,53.98999999999998,566.0799999999999,400620.07,0,0,-634.83
132,12/06/18,0,0,0,0,0.0,-644.539999999999,644.539999999999,-644.539999999999,0.0,-87.91000000000003,566.0799999999999,400478.17000000004,0,0,-634.83
133,12/07/18,1,0,0,1,5064.639999999999,4255.460000000001,809.1799999999985,9320.1,135.1,-4.92,701.18,400696.26,1,-1,-634.83
134,12/10/18,0,0,1,0,5064.639999999999,-679.9799999999987,5744.619999999998,4384.660000000001,0.0,-0.37999999999999545,701.18,400700.8,1,0,-634.83
135,12/11/18,0,0,0,1,5064.639999999999,4311.560000000001,753.0799999999981,9376.2,-56.1,126.86,645.0799999999999,400771.94,1,-1,-634.83
136,12/12/18,0,0,1,0,5064.639999999999,-725.539999999999,5790.1799999999985,4339.1,0.0,138.28,645.0799999999999,400783.36000000004,1,0,-634.83
137,12/13/18,0,0,0,0,5064.639999999999,-725.539999999999,5790.1799999999985,4339.1,0.0,294.46,645.0799999999999,400939.54000000004,1,0,-634.83
138,12/14/18,0,0,0,0,5064.639999999999,-725.539999999999,5790.1799999999985,4339.1,0.0,351.85,645.0799999999999,400996.93,1,0,-634.83
139,12/17/18,161,1,173,0,804632.2500000001,-865747.7900000002,1670380.0399999982,-61115.54000000004,234.64,245.72,879.7199999999999,401125.43999999994,161,173,-634.83
140,12/18/18,13,44,58,12,649689.6900000003,-1097224.0099999995,1746913.6999999979,-447534.31999999925,987.2200000000001,4405.970000000001,1866.9399999999998,406272.91000000003,130,219,-634.83
141,12/19/18,23,19,54,21,671229.6100000001,-1265753.6099999996,1936983.2199999983,-594523.9999999995,1484.8400000000001,15756.709999999995,3351.7799999999993,419108.49000000005,134,252,-634.83
142,12/20/18,12,20,32,32,633735.7699999999,-1271718.6199999994,1905454.389999998,-637982.8499999995,4190.6399999999985,23629.810000000038,7542.419999999998,431172.23000000004,126,252,-634.83
143,12/21/18,17,21,38,39,617151.3499999999,-1280626.0500000003,1897777.3999999985,-663474.7000000004,11584.639999999996,29616.94000000002,19127.059999999994,448744.0,122,251,-634.83
144,12/24/18,76,4,3,181,978105.3499999999,-449699.76,1427805.1099999982,528405.5899999999,56955.990000000005,-12662.149999999994,76083.05000000002,463420.9,194,73,-12662.149999999994
145,12/26/18,50,26,65,4,1098234.06,-755472.8300000002,1853706.889999998,342761.22999999986,787.4100000000001,4505.919999999998,76870.46000000002,481376.38,218,134,-12662.149999999994
146,12/27/18,18,34,44,9,1011019.2000000008,-930178.8400000003,1941198.039999997,80840.36000000045,6515.400000000001,10946.580000000007,83385.86,494332.44,202,169,-12662.149999999994
147,12/28/18,30,18,11,33,1067753.0900000008,-818906.1000000003,1886659.1899999967,248846.99000000046,1727.35,10183.859999999995,85113.20999999999,495297.06999999995,214,147,-12662.149999999994
148,12/31/18,26,41,41,19,990644.810000001,-929829.3200000003,1920474.1299999957,60815.49000000069,3541.8600000000006,5728.940000000005,88655.07000000002,494384.01,199,169,-12662.149999999994
149,01/02/19,19,53,47,17,814767.9200000012,-1080835.5900000003,1895603.5099999958,-266067.6699999991,6577.499999999999,10003.000000000005,95232.56999999998,505235.56999999995,165,199,-12662.149999999994
150,01/03/19,68,8,9,97,1113498.500000001,-641852.6199999999,1755351.1199999952,471645.88000000105,2327.620000000001,13404.59999999999,97560.19,510964.79,225,111,-12662.149999999994
151,01/04/19,32,35,49,14,1092831.4000000015,-816646.3999999997,1909477.799999995,276185.00000000186,5377.619999999999,21230.020000000004,102937.80999999998,524167.83,222,146,-12662.149999999994
152,01/07/19,28,18,24,27,1137768.1600000015,-799273.1799999996,1937041.339999995,338494.98000000196,2623.460000000002,32493.159999999985,105561.26999999997,538054.4299999999,232,143,-12662.149999999994
153,01/08/19,26,43,27,26,1045345.3200000018,-802246.1699999991,1847591.4899999953,243099.1500000027,5803.579999999999,36411.16000000003,111364.84999999995,547776.01,215,144,-12662.149999999994
154,01/09/19,29,36,30,23,1003155.1600000022,-837285.199999999,1840440.3599999945,165869.96000000322,7512.930000000001,32803.77999999999,118877.77999999994,551681.5599999999,208,151,-12662.149999999994
155,01/10/19,20,36,44,13,910728.1900000019,-992666.1699999993,1903394.3599999938,-81937.97999999742,12675.079999999998,24570.77000000001,131552.8599999999,556123.6299999999,192,182,-12662.149999999994
156,01/11/19,18,37,33,19,809138.8300000019,-1062314.0999999999,1871452.9299999934,-253175.26999999792,6652.73,20469.269999999993,138205.58999999997,558674.86,173,196,-12662.149999999994
157,01/14/19,41,11,14,41,956280.4600000018,-926458.6499999998,1882739.1099999934,29821.810000002035,1747.25,23128.94,139952.83999999994,563081.7799999999,203,169,-12662.149999999994
158,01/15/19,19,34,29,27,875577.0500000017,-935872.0399999996,1811449.089999994,-60294.989999997895,5326.670000000001,20180.230000000007,145279.51,565459.74,188,171,-12662.149999999994
159,01/16/19,41,13,13,38,1014580.9100000019,-809753.4199999998,1824334.329999994,204827.4900000021,325.2699999999994,22363.260000000017,145604.77999999997,567968.04,216,146,-12662.149999999994
160,01/17/19,30,21,16,19,1054780.2300000025,-794031.42,1848811.6499999939,260748.8100000025,3886.09,29340.369999999995,149490.86999999994,578831.2399999999,225,143,-12662.149999999994
161,01/18/19,6,72,53,12,710314.0100000027,-996711.6099999998,1707025.619999993,-286397.59999999707,12171.589999999998,16567.830000000005,161662.45999999993,578230.2899999999,159,184,-12662.149999999994
162,01/22/19,30,20,26,21,753361.6300000029,-1020997.6299999998,1774359.2599999923,-267635.99999999686,6585.5199999999995,13549.419999999991,168247.97999999986,581797.3999999999,169,189,-12662.149999999994
163,01/23/19,27,18,22,39,797349.0900000031,-937311.2899999996,1734660.3799999927,-139962.19999999646,2657.2299999999996,15362.450000000004,170905.20999999988,586267.6599999998,178,172,-12662.149999999994
164,01/24/19,46,19,16,28,927597.160000003,-876760.9599999994,1804358.1199999924,50836.20000000356,3686.79,18345.56,174591.9999999998,592937.5599999998,205,160,-12662.149999999994
165,01/25/19,21,41,20,17,821285.160000003,-891616.3299999995,1712901.4899999918,-70331.16999999655,6135.93,15610.570000000003,180727.92999999976,596338.4999999997,185,163,-12662.149999999994
166,01/28/19,27,30,27,23,799330.5800000028,-911815.1099999996,1711145.689999991,-112484.52999999688,7461.84,13359.549999999997,188189.76999999973,601549.3199999998,182,167,-12662.149999999994
167,01/29/19,40,9,15,30,952311.4500000029,-833784.2699999997,1786095.7199999911,118527.1800000032,-1226.1200000000001,18664.900000000005,186963.64999999964,605628.5499999997,213,152,-12662.149999999994
168,01/30/19,23,27,32,22,927061.9900000026,-885074.6099999995,1812136.5999999912,41987.38000000303,6405.22,16592.170000000002,193368.8699999996,609961.0399999997,209,162,-12662.149999999994
169,01/31/19,17,40,27,22,804921.0700000023,-909110.1599999996,1714031.22999999,-104189.08999999729,6080.85,15098.500000000007,199449.71999999954,614548.2199999995,186,167,-12662.149999999994
170,02/01/19,44,22,23,25,909973.8300000022,-897977.1699999998,1807950.9999999893,11996.66000000236,3194.199999999999,15352.830000000005,202643.91999999955,617996.7499999995,208,165,-12662.149999999994
171,02/04/19,14,21,22,11,870632.1800000023,-954084.3999999998,1824716.5799999903,-83452.21999999753,5084.510000000001,14018.97000000001,207728.42999999944,621747.3999999994,201,176,-12662.149999999994
172,02/05/19,16,30,19,13,794684.1700000019,-983115.7399999998,1777799.9099999904,-188431.56999999785,5129.74,11162.49999999999,212858.16999999943,624020.6699999995,187,182,-12662.149999999994
173,02/06/19,19,39,24,26,688067.6700000021,-973754.97,1661822.6399999904,-285687.29999999783,7075.230000000001,7725.660000000006,219933.3999999995,627659.0599999995,167,180,-12662.149999999994
174,02/07/19,36,20,22,22,765680.4900000021,-976601.74,1742282.2299999897,-210921.2499999979,5059.850000000001,9153.170000000007,224993.2499999994,634146.4199999995,183,180,-12662.149999999994
175,02/08/19,29,27,22,20,771766.4800000018,-988052.5499999999,1759819.0299999893,-216286.0699999981,4607.74,4327.32,229600.98999999932,633928.3099999992,185,182,-12662.149999999994
176,02/11/19,42,15,12,32,903786.1600000022,-888573.45,1792359.6099999896,15212.710000002291,4110.82,5919.590000000002,233711.80999999933,639631.3999999993,212,162,-12662.149999999994
177,02/12/19,16,36,23,25,794542.0300000021,-875911.13,1670453.15999999,-81369.09999999788,6943.78,7573.860000000003,240655.58999999939,648229.4499999994,192,160,-12662.149999999994
178,02/13/19,21,31,27,16,740690.8500000025,-929814.4199999999,1670505.2699999902,-189123.5699999974,2700.0099999999998,4568.1600000000035,243355.59999999945,647923.7599999994,182,171,-12662.149999999994
179,02/14/19,41,13,12,29,876789.6700000028,-841432.7999999997,1718222.4699999897,35356.87000000314,273.73999999999984,7972.91,243629.33999999947,651602.2499999995,210,154,-12662.149999999994
180,02/15/19,16,39,34,16,756730.1100000028,-931015.9,1687746.0099999907,-174285.78999999724,4891.939999999998,6098.800000000004,248521.2799999995,654620.0799999996,187,172,-12662.149999999994
181,02/19/19,28,28,31,20,751101.5400000028,-984637.1800000002,1735738.7199999911,-233535.63999999734,4332.639999999999,4261.399999999997,252853.9199999995,657115.3199999995,187,183,-12662.149999999994
182,02/20/19,10,29,25,16,654853.8900000029,-1030354.7700000003,1685208.6599999913,-375500.8799999973,1739.7499999999995,3905.3900000000003,254593.66999999952,658499.0599999995,168,192,-12662.149999999994
183,02/21/19,28,19,27,29,696832.380000003,-1019979.9900000001,1716812.3699999915,-323147.6099999971,2186.1,3896.720000000004,256779.76999999952,660676.4899999995,177,190,-12662.149999999994
184,02/22/19,16,20,31,14,672896.3200000029,-1103415.9,1776312.2199999916,-430519.57999999705,2145.01,2068.8099999999963,258924.77999999956,660993.5899999995,173,207,-12662.149999999994
185,02/25/19,19,22,22,20,654754.8100000033,-1114636.16,1769390.9699999918,-459881.3499999966,3319.48,1474.2900000000034,262244.2599999996,663718.5499999996,170,209,-12662.149999999994
186,02/26/19,19,21,14,26,642700.0000000034,-1054246.3599999996,1696946.3599999922,-411546.35999999626,1534.6000000000004,1967.059999999999,263778.85999999946,665745.9199999995,168,197,-12662.149999999994
187,02/27/19,22,23,30,18,634395.7000000031,-1115030.9499999995,1749426.6499999922,-480635.2499999964,4529.799999999999,700.7499999999986,268308.6599999993,669009.4099999992,167,209,-12662.149999999994
188,02/28/19,32,19,20,37,694924.770000003,-1026810.6099999999,1721735.3799999924,-331885.8399999968,1505.3700000000001,-3317.3600000000024,269814.0299999991,666496.6699999991,180,192,-12662.149999999994
189,03/01/19,16,44,41,11,547200.6100000031,-1176980.3499999996,1724180.9599999916,-629779.7399999965,8664.019999999999,-6539.550000000003,278478.0499999991,671938.4999999991,152,222,-12662.149999999994
190,03/04/19,26,15,23,22,600906.1100000031,-1182457.0,1783363.1099999922,-581550.8899999969,2805.4700000000003,-2074.3700000000017,281283.5199999991,679209.1499999991,163,223,-12662.149999999994
191,03/05/19,9,35,27,24,468651.36000000325,-1199669.2499999998,1668320.6099999924,-731017.8899999965,4340.449999999998,-4197.130000000003,285623.9699999991,681426.839999999,137,226,-12662.149999999994
192,03/06/19,19,20,30,20,462458.1700000032,-1252439.4599999993,1714897.629999992,-789981.2899999961,3621.88,-2249.0899999999983,289245.8499999992,686996.7599999992,136,236,-12662.149999999994
193,03/07/19,26,10,16,29,543054.6700000034,-1194695.0899999992,1737749.7599999919,-651640.4199999957,7019.3099999999995,-246.6899999999961,296265.15999999933,696018.4699999994,152,223,-12662.149999999994
194,03/08/19,35,7,12,63,678746.9900000029,-946869.3999999993,1625616.3899999927,-268122.4099999964,12261.76,-14261.169999999986,308526.9199999995,694265.7499999994,180,172,-14261.169999999986
195,03/11/19,19,26,34,20,642604.1300000028,-1017857.3999999997,1660461.5299999926,-375253.2699999969,1909.0099999999995,-14580.519999999993,310435.92999999935,695855.4099999993,173,186,-14580.519999999993
196,03/12/19,28,19,16,25,684922.9700000029,-972286.44,1657209.4099999925,-287363.46999999706,2452.269999999999,-14906.220000000005,312888.1999999994,697981.9799999994,182,177,-14906.220000000005
197,03/13/19,16,32,37,10,602283.0300000026,-1107479.9800000002,1709763.0099999916,-505196.9499999976,2347.2599999999998,-16440.339999999993,315235.4599999993,698795.1199999993,166,204,-16440.339999999993
