,Date,Varop_Spy,Varhl_spy,RSI,75 - RSI,RSI - 25,BBD_Delta_Up,delta5_8,delta8_10,delta10_12,delta12_15,delta15_30,delta30_35,delta35_40,delta40_45,delta45_50,delta_tsf,Forcast Oscillator,target_up,target_down,target_value
38,20180604  18:30:00,0.11000000000012733,1.4600000000000364,89.03377508000243,5.966224919997572,84.03377508000243,2.7881884901757985,0.8247500000011314,0.2772499999991851,-0.23266666666677338,1.2239999999997053,4.991333333334751,1.3187619047612316,,,,2745.976373626373,-0.01983837446644988,0,0,2746.37
39,20180604  18:45:00,0.19000000000005457,0.9099999999998545,68.77695771966505,26.22304228033495,63.77695771966505,2.953327481074666,0.907250000001568,0.18374999999878128,0.2624999999998181,0.15649999999959618,5.450333333335038,1.239380952380543,1.273785714285168,,,2744.890329670331,0.007779009231953866,0,0,2746.19
40,20180604  19:00:00,-0.33999999999969077,1.6799999999998363,84.66807544700917,10.331924552990827,79.66807544700917,3.1462397702293856,0.6985000000017862,0.515499999999065,0.2961666666660676,-0.40816666666705714,5.837333333334755,1.2218095238094975,1.23185714285637,,,2746.0626373626387,0.06224678983721054,0,0,2746.6
41,20180604  19:15:00,0.07999999999992724,0.8399999999996908,72.1322512327874,22.867748767212603,67.1322512327874,2.194061571122802,0.7237500000019281,0.6182499999990796,0.21466666666538003,0.068000000000211,5.240000000001601,1.1887619047615772,1.246821428570911,,,2747.11769230769,0.017016476694646523,0,0,2746.53
42,20180604  19:30:00,1.9100000000003092,2.3899999999998727,7.870948252114875,87.12905174788513,2.870948252114875,1.9087168481300978,0.32550000000173895,0.34149999999908687,0.4368333333318333,0.3541666666674246,4.6916666666675155,1.073476190475958,1.2668571428566793,,,2746.9137362637357,-0.09173257697624938,0,0,2744.6
43,20180604  19:45:00,-0.05999999999994543,1.2699999999999818,13.463259083153867,81.53674091684613,8.463259083153867,1.8377065688023322,-0.035749999998643034,0.26174999999921056,0.47949999999900683,0.33050000000048385,4.405333333334056,1.0186666666668316,1.2884999999992033,,,2746.522747252745,-0.08174885373234769,0,0,2744.67
44,20180604  20:00:00,-1.3700000000003456,1.5900000000001455,74.75615732001025,20.243842679989754,69.75615732001025,1.6720298902564537,-0.24224999999842112,0.27624999999898137,0.2724999999991269,0.4661666666675046,4.30733333333319,0.9442857142862522,1.209964285713795,1.2470833333327391,,2746.661758241756,-0.016487098025351032,0,0,2746.07
45,20180604  20:15:00,0.6100000000001273,1.3699999999998909,46.51607757032905,48.48392242967095,41.51607757032905,1.4787415416262775,-0.3444999999992433,0.05549999999902866,0.21866666666619494,0.4943333333335431,4.1130000000007385,0.9155714285711838,1.1826785714283687,1.2003055555551327,,2746.608681318681,-0.04340816842858822,0,0,2745.47
46,20180604  20:30:00,0.34999999999990905,1.0100000000002183,31.73193888112661,63.26806111887339,26.73193888112661,1.4905032743981792,-0.47174999999924694,-0.15225000000054933,0.20849999999927604,0.4781666666667661,3.8279999999999745,0.9236190476194679,1.140464285714188,1.2028055555551873,,2745.9784615384606,-0.054959065924056805,0,0,2745.1
47,20180604  20:45:00,-2.049999999999727,2.2399999999997817,84.84516260514887,10.154837394851128,79.84516260514887,1.7004690722251325,-0.08249999999952706,-0.10150000000066939,0.056499999999232386,0.3268333333339797,3.7606666666661113,0.9957142857147119,1.0425357142858047,1.2213055555553183,,2746.1821978021967,0.042281735242444655,0,0,2747.14
48,20180604  21:00:00,-0.8800000000001091,1.6700000000000728,90.97309361034328,4.026906389656716,85.97309361034328,2.199110930494953,0.41075000000091677,-0.08875000000080036,-0.06250000000045475,0.3205000000007203,3.4999999999995453,1.1359999999999673,1.0000000000004547,1.2439999999996871,,2746.653846153844,0.06724097618306579,0,0,2748.03
49,20180604  21:15:00,1.1300000000001091,1.4800000000000182,45.29144700062904,49.70855299937096,40.29144700062904,2.245122011037438,0.5320000000010623,-0.11300000000073851,-0.02783333333354676,0.19016666666720994,3.2009999999991123,1.2902380952382373,0.9319285714291254,1.1708333333331211,1.212066666665578,2746.707692307692,0.009689173552784851,0,0,2746.92
50,20180604  21:30:00,-0.5700000000001637,1.0799999999999272,63.689055585677856,31.310944414322144,58.689055585677856,2.407268827117605,0.5740000000009786,0.158999999999196,-0.03233333333355404,0.0840000000002874,2.938999999999851,1.4217619047622065,0.9083214285715258,1.1473611111109676,1.170288888887626,2746.861098901097,0.028109674767714574,0,0,2747.48
51,20180604  21:45:00,0.680000000000291,2.269999999999982,35.76712278294822,59.23287721705178,30.76712278294822,2.1583487051630073,0.6500000000005457,0.3989999999994325,-0.05566666666709352,-0.010666666666566016,2.6553333333336013,1.4951428571425822,0.9151071428573232,1.1097500000000764,1.1719999999986612,2747.059450549451,-0.0011321742189092958,0,0,2746.83
52,20180605  15:30:00,-0.30999999999994543,3.350000000000364,82.24125557777253,12.758744422227466,77.24125557777253,2.224865094894085,0.6385000000009313,0.31949999999915235,0.18049999999993815,0.016166666667231766,2.1679999999996653,1.7139047619043595,0.9761785714290454,1.0221388888890033,1.1871111111099708,2747.784065934066,0.06222963181892353,0,0,2748.77
53,20180605  15:45:00,-0.7200000000002547,1.8400000000001455,88.87799969894253,6.122000301057469,83.87799969894253,2.7032490733508894,0.4340000000006512,0.34199999999918873,0.41716666666661695,0.056166666667195386,1.745999999999185,1.8320952380950075,1.0945714285717258,0.9828888888891925,1.205911111109799,2748.626483516481,0.06495321326368379,0,0,2749.57
54,20180605  16:00:00,-0.7899999999999636,3.1700000000000728,93.76850896449785,1.2314910355021453,88.76850896449785,3.0171231497811277,0.46825000000080763,0.5717499999996107,0.3669999999992797,0.2590000000013788,1.4149999999981446,1.9438571428577234,1.2336428571429678,0.9277222222222008,1.1435777777764997,2749.6695604395586,0.06484547698411235,0,0,2750.41
55,20180605  16:15:00,-0.8099999999999454,1.6100000000001273,96.60880868643211,-1.6088086864321127,91.60880868643211,3.0261102439912975,0.7055000000009386,0.5064999999995052,0.39599999999927604,0.49666666666780657,1.1546666666649799,2.0100952380958006,1.3538214285713366,0.9125277777779957,1.126822222221108,2750.803296703296,0.05599134782300979,0,0,2751.21
56,20180605  16:30:00,3.5399999999999636,5.730000000000018,19.367350569493134,75.63264943050686,14.367350569493134,2.933345118728539,0.9215000000012878,0.20549999999957436,0.5203333333324736,0.5546666666677993,1.2633333333315022,1.5849523809529273,1.4134642857143263,0.916027777778254,1.0910222222209995,2750.443406593406,-0.11257726264037658,0,0,2747.71
57,20180605  16:45:00,-1.1599999999998545,2.8099999999999454,47.61087289664065,47.38912710335935,42.61087289664065,2.9156283877141504,0.6992500000005748,0.2767499999999927,0.41033333333234623,0.5536666666675956,1.5089999999977408,1.072142857144172,1.5938571428569048,0.9647777777781812,1.0084222222208155,2750.3304395604396,-0.05651032210842122,0,0,2748.89
58,20180605  17:00:00,3.5399999999999636,6.549999999999727,15.379643045285404,79.6203569547146,10.379643045285404,3.4426733800664806,0.122250000000804,0.27874999999994543,0.12166666666553283,0.5293333333347618,1.4909999999977117,0.7118571428577525,1.670892857142917,1.0511388888894544,0.9593111111098551,2749.315934065933,-0.18104873533669336,0,0,2745.36
59,20180605  17:15:00,0.5599999999999454,3.0399999999999636,12.70043056468397,82.29956943531603,7.70043056468397,4.125282481123122,-0.745249999999487,0.23725000000013097,0.10483333333286282,0.41916666666747915,1.3293333333313058,0.4246666666672354,1.7377500000002328,1.1522500000000946,0.8931999999990694,2748.0621978021977,-0.16416196625388135,0,0,2744.81
60,20180605  17:30:00,4.769999999999982,4.869999999999891,3.1530351106213557,91.84696488937864,-1.8469648893786443,6.588270909823677,-1.888749999999618,-0.11024999999972351,0.026499999999032298,0.11516666666784658,1.086666666664314,0.13752380952428211,1.7456428571435936,1.221055555555722,0.850444444443383,2745.3994505494484,-0.29314269559813266,0,0,2740.03
61,20180605  17:45:00,-2.6700000000000728,3.5299999999997453,47.45011677143173,47.54988322856827,42.45011677143173,7.1154361851208705,-2.03125,-0.5557499999995343,-0.03466666666781748,-0.07633333333205883,0.9693333333307237,0.264095238095706,1.356321428571846,1.2546944444447945,0.8387555555545987,2744.0282417582416,-0.09805814502620905,0,0,2742.71
62,20180605  18:00:00,-1.4500000000002728,4.460000000000036,64.76771352900676,30.232286470993245,59.767713529006755,6.972949497082936,-2.1967500000000655,-0.8762499999997999,-0.2191666666672063,-0.15449999999918873,0.6839999999983775,0.4509523809520033,0.8899642857149956,1.3941944444445653,0.8679555555545448,2743.3709890109894,0.004437011160412908,0,0,2744.15
63,20180605  18:15:00,0.8799999999996544,3.1299999999996544,46.32216809233382,48.67783190766618,41.32216809233382,6.4542630184514564,-1.6214999999997417,-1.2384999999994761,-0.5523333333339906,-0.13366666666615856,0.37999999999829015,0.4428571428570649,0.5661428571434044,1.4510000000000218,0.9371999999989384,2742.397912087913,-0.003316796352878053,0,0,2743.28
64,20180605  18:30:00,-1.9299999999998363,4.0600000000004,76.35464792901965,18.64535207098035,71.35464792901965,4.96297501301251,-1.2282500000001164,-1.0307499999994434,-0.7755000000001928,-0.31616666666650417,0.2389999999986685,0.3922380952376443,0.31492857142893627,1.5065000000004147,1.0257999999994354,2742.1975824175834,0.10280006382318256,0,0,2745.22
65,20180605  18:45:00,0.4099999999998545,2.2199999999998,61.4645241489115,33.5354758510885,56.4645241489115,4.488924091258923,0.23700000000008004,-0.9009999999993852,-1.0190000000006876,-0.5349999999993997,0.05033333333176415,0.368809523809432,0.08285714285739232,1.5244444444447254,1.0965555555549145,2741.8374725274753,0.09481264873276084,0,0,2744.8
66,20180605  19:00:00,-2.1900000000000546,2.7400000000002365,87.37483983479487,7.625160165205131,82.37483983479487,3.7387790971256436,0.8907500000000255,-0.6247499999990396,-0.8056666666675483,-0.8303333333328737,-0.017666666667992104,0.36195238095251625,0.20971428571419892,1.1926666666672645,1.1339333333326067,2742.516813186816,0.18829663789083265,0,0,2747.01
67,20180605  19:15:00,-0.19000000000005457,1.150000000000091,88.86539240349295,6.134607596507053,83.86539240349295,4.1674399286230255,1.2042500000002292,-0.15624999999954525,-0.6400000000007822,-1.059333333333143,-0.14600000000064028,0.2259047619049852,0.38267857142818684,0.788083333333816,1.2622666666657096,2743.4576923076943,0.1715614205284656,0,0,2747.23
68,20180605  19:30:00,-0.09999999999990905,1.4800000000000182,89.32374191301228,5.6762580869877155,84.32374191301228,4.554372745928504,1.0972499999998035,0.5577500000008513,-0.4123333333341179,-0.942666666666355,-0.329333333334489,0.1527619047619737,0.3900714285714457,0.511388888889087,1.3187111111105878,2744.6348351648357,0.13876712854236004,0,0,2747.27
69,20180605  19:45:00,0.30999999999994543,1.3800000000001091,53.19382221619191,41.80617778380809,48.19382221619191,3.3661642461447627,0.9125000000003638,0.8735000000010587,-0.03683333333447081,-0.8738333333326409,-0.5856666666682031,0.10490476190489062,0.35142857142818684,0.29177777777840674,1.3688222222222066,2745.9618681318707,0.08391755317423406,0,0,2746.94
70,20180605  20:00:00,-0.6599999999998545,2.099999999999909,82.44961079210795,12.550389207892053,77.44961079210795,3.0182850191818034,1.0427500000000691,0.5482500000007349,0.5338333333320406,-0.44616666666615856,-0.8590000000008331,0.04976190476190823,0.3408214285714166,0.09286111111123319,1.3882888888888374,2747.0085714285724,0.06034793268826123,0,0,2747.62
71,20180605  20:15:00,-1.7399999999997817,1.75,95.80170044634023,-0.8017004463402344,90.80170044634023,3.389383572753559,0.7519999999999527,0.6430000000004839,0.8194999999986976,-0.17716666666592573,-0.8436666666675592,0.008333333333212067,0.3417500000000473,0.2109166666668898,1.0953333333332012,2748.7600000000016,0.08516298657600938,0,0,2749.35
72,20180605  20:30:00,-0.2899999999999636,0.8800000000001091,96.6781830996719,-1.678183099671898,91.6781830996719,3.0244893473295633,0.6822500000002947,0.6467500000007931,0.5678333333316914,0.5738333333338232,-0.9613333333336413,0.08552380952369276,0.23089285714286234,0.3691388888887559,0.7367111111111626,2749.961318681319,0.03236775589615073,0,0,2749.65
73,20180605  20:45:00,-1.3800000000001091,1.7200000000002547,98.85721526523982,-3.857215265239816,93.85721526523982,3.473224568715068,0.6547500000001492,0.6502500000005966,0.6493333333319242,0.8890000000010332,-0.79566666666733,0.16433333333316114,0.17974999999978536,0.3846944444444489,0.49495555555631654,2751.31593406593,0.03848322871811221,0,0,2751.02
74,20180605  21:00:00,2.7800000000002,2.9899999999997817,26.853436810900337,68.14656318909967,21.853436810900337,2.707586051323233,0.7594999999992069,0.5015000000012151,0.610166666665009,1.0008333333339579,-0.6400000000003274,0.17799999999988358,0.14199999999982538,0.35288888888862857,0.29891111111192004,2750.825384615384,-0.11265233736491706,0,0,2748.22
75,20180605  21:15:00,0.38999999999987267,2.1799999999998363,22.13245501636568,72.86754498363432,17.13245501636568,2.587922567494388,0.7249999999989996,0.27300000000104774,0.5336666666657948,0.8596666666671808,-0.1993333333339251,0.22142857142853245,0.0938214285711183,0.3427499999997963,0.11920000000100117,2750.4189010989,-0.10973774079663211,0,0,2747.81
76,20180605  21:30:00,0.13000000000010914,1.7600000000002183,19.31632889436238,75.68367110563761,14.316328894362378,2.5213478673422287,0.33674999999902866,0.2562500000012733,0.39499999999861757,0.7326666666672281,0.04466666666667152,0.2743809523803975,0.049785714285462745,0.33694444444427063,0.22015555555572064,2750.048901098899,-0.10113774362361702,0,0,2747.64
77,20180605  21:45:00,-1.2000000000002728,2.430000000000291,70.51517309038508,24.484826909614924,65.51517309038508,2.399434090741579,-0.06575000000111686,0.33175000000119326,0.2186666666657402,0.7560000000003129,0.29933333333292467,0.20971428571419892,0.11128571428571377,0.2347777777772535,0.3584222222225435,2749.742307692308,-0.04543441133945143,0,0,2748.8
78,20180606  15:30:00,-3.019999999999982,3.9299999999998363,96.78559936605383,-1.7855993660538303,91.78559936605383,5.167451792658085,-0.09700000000111686,0.5130000000012842,0.34699999999929787,0.6616666666668607,0.8906666666662204,0.15295238095222885,0.19521428571397337,0.20205555555548926,0.3820444444450004,2751.729120879123,0.23683065547613905,0,0,2756.27
79,20180606  15:45:00,5.079999999999927,5.739999999999782,43.52345432270104,51.47654567729896,38.52345432270104,5.040762239817923,0.26324999999860665,0.3167500000013206,0.4411666666660494,0.5928333333336013,1.1446666666661258,0.1487619047620683,0.21632142857106373,0.17580555555514366,0.35884444444491237,2751.812087912089,-0.021413700470464217,0,0,2751.14
80,20180606  16:00:00,0.42000000000007276,2.9200000000000728,40.891519994935884,54.108480005064116,35.891519994935884,5.043826687683577,0.7204999999989923,0.14350000000104046,0.4656666666660385,0.4876666666668825,1.435333333332892,0.10733333333337214,0.26375000000007276,0.14091666666627134,0.355533333333824,2751.9889010989014,-0.0353378572395589,0,0,2750.84
81,20180606  16:15:00,-1.2699999999999818,3.880000000000109,61.01087003217926,33.98912996782074,56.01087003217926,5.171352236523489,1.4789999999993597,0.004000000000814907,0.31099999999923966,0.5786666666672318,1.5996666666665078,0.08309523809521124,0.32457142857083454,0.11377777777761366,0.3594222222227472,2752.4438461538484,0.004763560495128828,0,0,2752.12
82,20180606  16:30:00,0.9100000000003092,1.8699999999998909,40.67572303188447,54.32427696811553,35.67572303188447,5.1804504310935044,1.5849999999995816,0.22100000000091313,0.16733333333286282,0.61200000000008,1.7826666666665005,0.04800000000022919,0.27549999999973807,0.1733888888884394,0.2721111111118262,2752.476043956047,-0.0459383302382465,0,0,2751.18
83,20180606  16:45:00,-2.2899999999999636,5.039999999999964,77.57322777302078,17.426772226979224,72.57322777302078,5.234526404283315,0.31974999999965803,0.6842500000007021,0.06949999999915235,0.5425000000004729,2.067000000000462,0.02271428571384604,0.21103571428557188,0.23569444444410692,0.23375555555594474,2752.9841758241737,0.037187435770951474,0,0,2753.5
84,20180606  17:00:00,-2.199999999999818,2.2400000000002365,89.78591051912838,5.214089480871621,84.78591051912838,5.430359105556363,0.2264999999997599,0.9445000000009713,0.3138333333322407,0.46316666666689343,2.475666666667621,-0.05166666666718811,0.22124999999959982,0.26519444444420515,0.21895555555602186,2754.032747252747,0.09964053720162455,0,0,2755.73
85,20180606  17:15:00,-2.8899999999998727,4.25,95.78992721542335,-0.7899272154233472,90.78992721542335,5.962929929497022,0.5572499999993852,1.0917500000014115,0.7619999999988067,0.36366666666708625,2.9630000000011023,-0.12280952381070165,0.21089285714288053,0.3269166666664205,0.20373333333373012,2755.952417582418,0.16737363374306755,0,0,2758.65
86,20180606  17:30:00,-1.8599999999996726,2.019999999999982,97.65213640475221,-2.6521364047522127,92.65213640475221,6.72217557486465,1.7134999999989304,0.33750000000100044,1.026666666665733,0.6456666666667843,3.2840000000014697,-0.0864761904772422,0.2168928571431934,0.4018055555548017,0.19664444444470064,2758.1810989010987,0.16907732384688215,0,0,2760.62
87,20180606  17:45:00,-0.8800000000001091,2.7100000000000364,98.33854089317995,-3.338540893179953,93.33854089317995,8.042719889723685,2.485499999998865,0.3635000000012951,1.1564999999991414,0.9971666666665442,3.655000000002019,-0.02966666666770834,0.22174999999970169,0.38536111111079663,0.271488888888598,2760.551868131871,0.12163144835494841,0,0,2761.54
88,20180606  18:00:00,0.7899999999999636,2.400000000000091,64.91870627346142,30.081293726538576,59.918706273461424,8.234741820981526,2.6952499999988504,1.1537500000013097,0.5116666666654055,1.4406666666664023,3.7900000000022374,0.16380952380905,0.22310714285686117,0.34597222222191704,0.34117777777692027,2761.8520879120892,0.006452346594168391,0,0,2760.73
89,20180606  18:15:00,0.01999999999998181,1.6199999999998909,64.37849168199034,30.62150831800966,59.37849168199034,7.756960714028992,2.618249999998625,1.2707500000014988,0.4763333333326045,1.6006666666662568,4.093000000002121,0.39957142857065264,0.17267857142815046,0.3654166666665333,0.37613333333229093,2762.6649450549457,-0.0410069805010811,0,0,2760.72
90,20180606  18:30:00,0.5199999999999818,1.8699999999998909,33.90641387991811,61.09358612008189,28.906413879918112,7.031902610904126,1.7992499999986649,1.4617500000013024,1.0844999999994798,1.1018333333327064,4.246000000002368,0.814952380952036,0.1114642857137369,0.356027777777399,0.4314222222214994,2762.868021978024,-0.09002836970581306,0,0,2760.18
91,20180606  18:45:00,-0.36999999999989086,1.199999999999818,59.47919900090047,35.52080099909953,54.47919900090047,5.150793779107062,0.9032499999989341,1.4997500000013133,1.143166666666275,1.025166666665882,4.511666666669498,1.0427142857138278,0.13528571428514624,0.3556666666663659,0.4943333333321789,2762.9645054945067,-0.08433212262905178,0,0,2760.54
92,20180606  19:00:00,-0.9099999999998545,0.9699999999997999,86.39136392016422,8.608636079835776,81.39136392016422,3.4198823182559863,0.17099999999891224,1.188000000001466,1.2861666666658493,1.0661666666660494,4.778666666669324,1.2605714285709837,0.17717857142815774,0.3546944444442488,0.47535555555441533,2764.250219780218,-0.05448224832178276,0,0,2761.46
