TICKER :  GILD
Le Latent PNL est de :  -1005.4

 Le  2019-08-06 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -1060.24

 Le  2019-08-07 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -886.58

 Le  2019-08-08 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -438.72

 Le  2019-08-09 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -333.61

 Le  2019-08-12 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -886.58

 Le  2019-08-13 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -900.29

 Le  2019-08-14 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -1087.66

 Le  2019-08-15 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -1028.25

 Le  2019-08-16 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -900.29

 Le  2019-08-19 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -740.34

 Le  2019-08-20 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  22454.72
Le Latent PNL est de :  -740.34

 Le  2019-08-21 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23685.18
Le Latent PNL est de :  -616.95

 Le  2019-08-22 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23685.18
Le Latent PNL est de :  -726.63

 Le  2019-08-23 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23134.62
Le Latent PNL est de :  -1078.52

 Le  2019-08-26 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23134.62
Le Latent PNL est de :  -982.55

 Le  2019-08-27 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23134.62
Le Latent PNL est de :  -1197.34

 Le  2019-08-28 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23134.62
Le Latent PNL est de :  -635.23

 Le  2019-08-29 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  23134.62
Le Latent PNL est de :  -763.19

 Le  2019-08-30 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  25791.3
Le Latent PNL est de :  -1147.07

 Le  2019-09-03 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  25791.3
Le Latent PNL est de :  -1051.1

 Le  2019-09-04 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  25897.34
Le Latent PNL est de :  -1014.54

 Le  2019-09-05 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  25897.34
Le Latent PNL est de :  -621.52

 Le  2019-09-06 00:00:00
Nouveau pactol :  1003048.09
Le Cumulative PNL est de :  25897.34
Le Latent PNL est de :  -461.57

 Le  2019-09-09 00:00:00 , vente pour close de  457.0  actions à 66.08 $
Nouveau pactol :  1003240.03
pnl: 191.94
prix de vente 66.08
prix d achat 65.66
Le Cumulative PNL est de :  25897.34
Le Latent PNL est de : 0
Duration :  40 days 00:00:00

 Le  2019-09-10 00:00:00 , vente de  448.0  actions à 66.99 $
Nouveau pactol :  1003240.03
Le Cumulative PNL est de :  25897.34
Le Latent PNL est de : 0

 Le  2019-09-24 00:00:00 , achat pour close de  448.0  actions à 64.5 $
Nouveau pactol :  1004355.55
prix de vente 66.99
prix d achat 64.5
pnl: 1115.52
Le Cumulative PNL est de :  27277.34
Le Latent PNL est de : 0
Duration :  14 days 00:00:00

 Le  2019-09-25 , achat de  466.0  actions à 64.42 $
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27031.82
Le Latent PNL est de : 0

 Le  2019-09-26 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27031.82
Le Latent PNL est de :  -396.1

 Le  2019-09-27 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  26865.42
Le Latent PNL est de :  -661.72

 Le  2019-09-30 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  26865.42
Le Latent PNL est de :  -382.12

 Le  2019-10-01 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  26304.08
Le Latent PNL est de :  -689.68

 Le  2019-10-02 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  26304.08
Le Latent PNL est de :  -1248.88

 Le  2019-10-03 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  26304.08
Le Latent PNL est de :  -918.02

 Le  2019-10-04 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27061.58
Le Latent PNL est de :  -871.42

 Le  2019-10-07 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27061.58
Le Latent PNL est de :  -973.94

 Le  2019-10-08 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27061.58
Le Latent PNL est de :  -992.58

 Le  2019-10-09 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27061.58
Le Latent PNL est de :  -1071.8

 Le  2019-10-10 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27061.58
Le Latent PNL est de :  -219.02

 Le  2019-10-11 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27575.66
Le Latent PNL est de :  -274.94

 Le  2019-10-14 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27575.66
Le Latent PNL est de :  191.06

 Le  2019-10-17 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27575.66
Le Latent PNL est de :  456.68

 Le  2019-10-18 00:00:00
Nouveau pactol :  1004355.55
Le Cumulative PNL est de :  27575.66
Le Latent PNL est de :  242.32

 Le  2019-10-23 00:00:00 , vente pour close de  466.0  actions à 66.75 $
Nouveau pactol :  1005441.33
pnl: 1085.78
prix de vente 66.75
prix d achat 64.42
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0
Duration :  28 days 00:00:00

 Le  2019-10-25 , achat de  471.0  actions à 63.63 $
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0

 Le  2019-10-28 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  174.27

 Le  2019-10-29 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -84.78

 Le  2019-10-30 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -339.12

 Le  2019-10-31 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  160.14

 Le  2019-11-01 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  720.63

 Le  2019-11-04 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  838.38

 Le  2019-11-06 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  654.69

 Le  2019-11-07 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -47.1

 Le  2019-11-11 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  438.03

 Le  2019-11-12 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  244.92

 Le  2019-11-13 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -188.4

 Le  2019-11-14 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  249.63

 Le  2019-11-15 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  588.75

 Le  2019-11-18 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  518.1

 Le  2019-11-19 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  541.65

 Le  2019-11-20 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  692.37

 Le  2019-11-22 00:00:00
Nouveau pactol :  1005441.33
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  904.32

 Le  2019-11-25 00:00:00 , vente pour close de  471.0  actions à 66.97 $
Nouveau pactol :  1007014.47
pnl: 1573.14
prix de vente 66.97
prix d achat 63.63
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0
Duration :  31 days 00:00:00

 Le  2019-11-26 00:00:00 , vente de  446.0  actions à 67.28 $
Nouveau pactol :  1007014.47
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0

 Le  2019-12-30 00:00:00 , achat pour close de  446.0  actions à 64.66 $
Nouveau pactol :  1008182.99
prix de vente 67.28
prix d achat 64.66
pnl: 1168.52
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0
Duration :  34 days 00:00:00

 Le  2019-12-31 , achat de  458.0  actions à 65.53 $
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de : 0

 Le  2020-01-13 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -512.96

 Le  2020-01-14 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -668.68

 Le  2020-01-15 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -567.92

 Le  2020-01-16 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -929.74

 Le  2020-01-17 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -1199.96

 Le  2020-01-21 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -1250.34

 Le  2020-01-22 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  27703.66
Le Latent PNL est de :  -1044.24

 Le  2020-01-23 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  32193.96
Le Latent PNL est de :  -668.68

 Le  2020-01-24 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  32193.96
Le Latent PNL est de :  -1158.74

 Le  2020-01-27 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  32193.96
Le Latent PNL est de :  -586.24

 Le  2020-01-28 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  32193.96
Le Latent PNL est de :  -508.38

 Le  2020-01-29 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  33194.58
Le Latent PNL est de :  -746.54

 Le  2020-01-30 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  33194.58
Le Latent PNL est de :  -792.34

 Le  2020-01-31 00:00:00
Nouveau pactol :  1008182.99
Le Cumulative PNL est de :  32946.54
Le Latent PNL est de :  1012.18

 Le  2020-02-03 00:00:00 , vente pour close de  458.0  actions à 66.22 $
Nouveau pactol :  1008499.01
pnl: 316.02
prix de vente 66.22
prix d achat 65.53
Le Cumulative PNL est de :  32946.54
Le Latent PNL est de : 0
Duration :  34 days 00:00:00

 Le  2020-02-05 00:00:00 , vente de  446.0  actions à 67.29 $
Nouveau pactol :  1008499.01
Le Cumulative PNL est de :  32946.54
Le Latent PNL est de : 0
Cutting uresolved position
 Le price sell était de :  67.29
x =  nan
Et le price_buy :  nan
pnl :  nan

 Begining of BackTest : 2019-04-05 00:00:00
Instrument : GILD
Face value per trade : $ 30000
End of BackTest : 2020-02-07 00:00:00
BackTest's period : 308 days 00:00:00
Pnl : nan $
% Pnl :  nan
Total winners : 8579.29 $
Total loosers : nan $
Number of winners : 9
Number of loosers : 2
Maximum Drawdown :  -2301.36
% Max Drawdown :  -7.67 %
Nombre toatl de trades :  11
% de trades Long :  63.64
% de trades Short :  36.36
% winners : 81.82 %
Average winners : 953.0
Average losers : nan
Average Duration : 26 days 02:10:54
Profit Factor :  nan
