,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-08-12,MMM,0,0,0,0
1,2019-08-12,AOS,0,0,0,0
2,2019-08-12,ABT,0,0,0,0
3,2019-08-12,ABBV,1,0,0,1
4,2019-08-12,ACN,0,0,0,0
5,2019-08-12,ATVI,0,1,1,0
6,2019-08-12,AYI,0,1,1,0
7,2019-08-12,ADBE,0,0,0,0
8,2019-08-12,AMD,0,0,0,0
9,2019-08-12,AES,0,0,0,0
10,2019-08-12,AMG,0,0,0,0
11,2019-08-12,AFL,0,0,0,0
12,2019-08-12,A,0,0,0,0
13,2019-08-12,APD,0,0,0,0
14,2019-08-12,AKAM,0,0,0,1
15,2019-08-12,ALK,0,1,1,0
16,2019-08-12,ALB,1,0,0,1
17,2019-08-12,ARE,0,0,0,0
18,2019-08-12,ALXN,0,1,1,0
19,2019-08-12,ALGN,1,0,0,1
20,2019-08-12,ALLE,0,0,0,0
21,2019-08-12,AGN,0,0,0,0
22,2019-08-12,ADS,1,0,0,1
23,2019-08-12,LNT,0,0,0,0
24,2019-08-12,ALL,1,0,0,1
25,2019-08-12,GOOGL,0,0,0,0
26,2019-08-12,GOOG,0,0,0,0
27,2019-08-12,MO,0,0,0,0
28,2019-08-12,AMZN,0,0,0,0
29,2019-08-12,AEE,0,0,0,0
30,2019-08-12,AAL,0,0,0,0
31,2019-08-12,AEP,0,0,0,0
32,2019-08-12,AXP,1,0,0,1
33,2019-08-12,AIG,0,1,1,0
34,2019-08-12,AMT,0,0,0,0
35,2019-08-12,AWK,0,0,0,0
36,2019-08-12,AMP,0,0,0,0
37,2019-08-12,ABC,0,0,0,0
38,2019-08-12,AME,0,0,0,0
39,2019-08-12,AMGN,0,1,1,0
40,2019-08-12,APH,0,0,0,0
41,2019-08-08,APC,0,1,0,0
42,2019-08-12,ADI,1,0,0,1
43,2019-08-12,ANSS,0,0,0,0
44,2019-08-12,ANTM,0,0,0,0
45,2019-08-12,AON,0,0,0,0
46,2019-08-12,APA,0,0,0,0
47,2019-08-12,AIV,1,0,0,1
48,2019-08-12,AAPL,0,1,0,0
49,2019-08-12,AMAT,0,1,1,0
50,2019-08-12,APTV,0,0,0,1
51,2019-08-12,ADM,1,0,0,1
52,2019-08-12,ARNC,0,0,0,1
53,2019-08-12,AJG,0,0,0,0
54,2019-08-12,AIZ,0,1,1,0
55,2019-08-12,T,1,0,0,1
56,2019-08-12,ADSK,0,1,1,0
57,2019-08-12,ADP,0,0,0,0
58,2019-08-12,AZO,0,0,0,0
59,2019-08-12,AVB,1,0,0,1
60,2019-08-12,AVY,0,1,1,0
61,2019-08-12,BHGE,0,0,0,0
62,2019-08-12,BLL,0,0,0,0
63,2019-08-12,BAC,0,0,0,0
64,2019-08-12,BAX,0,0,0,1
65,2019-08-12,BBT,1,0,0,1
66,2019-08-12,BDX,0,0,0,0
67,2019-08-12,BBY,1,0,0,1
68,2019-08-12,BIIB,0,0,0,0
69,2019-08-12,BLK,0,0,0,0
70,2019-08-12,HRB,0,1,0,0
71,2019-08-12,BA,0,1,1,0
72,2019-08-12,BKNG,0,0,0,0
73,2019-08-12,BWA,1,0,0,1
74,2019-08-12,BXP,0,0,0,0
75,2019-08-12,BSX,0,0,0,0
76,2019-08-12,BHF,0,0,0,0
77,2019-08-12,BMY,0,1,1,0
78,2019-08-12,AVGO,0,0,0,0
79,2019-08-12,CHRW,0,1,0,0
80,2019-06-07,CA,0,0,0,0
81,2019-08-12,COG,1,0,0,1
82,2019-08-12,CDNS,1,0,0,1
83,2019-08-12,CPB,0,1,1,0
84,2019-08-12,COF,1,0,0,1
85,2019-08-12,CAH,0,0,0,0
86,2019-08-12,KMX,0,0,0,0
87,2019-08-12,CCL,1,0,0,1
88,2019-08-12,CAT,1,0,0,1
89,2019-08-12,CBOE,0,0,0,1
90,2019-08-12,CBRE,0,0,0,0
91,2019-08-12,CBS,1,0,0,1
92,2019-08-12,CELG,0,1,1,0
93,2019-08-12,CNC,1,0,0,1
94,2019-08-12,CNP,0,0,0,0
95,2019-08-12,CTL,0,0,0,0
96,2019-08-12,CERN,0,1,1,0
97,2019-08-12,CF,0,0,0,0
98,2019-08-12,SCHW,0,0,0,0
99,2019-08-12,CHTR,1,0,0,1
100,2019-08-12,CVX,0,1,1,0
101,2019-08-12,CMG,0,0,0,0
102,2019-08-12,CB,0,0,0,0
103,2019-08-12,CHD,1,0,0,1
104,2019-08-12,CI,0,0,0,0
105,2019-08-12,XEC,1,0,0,1
106,2019-08-12,CINF,0,0,0,0
107,2019-08-12,CTAS,0,0,0,0
108,2019-08-12,CSCO,1,0,0,1
109,2019-08-12,C,0,0,0,0
110,2019-08-12,CFG,0,0,0,0
111,2019-08-12,CTXS,0,0,0,0
112,2019-08-12,CME,0,0,0,0
113,2019-08-12,CMS,1,0,0,1
114,2019-08-12,KO,1,0,0,1
115,2019-08-12,CTSH,1,0,0,1
116,2019-08-12,CL,0,1,1,0
117,2019-08-12,CMCSA,1,0,0,1
118,2019-08-12,CMA,0,1,1,0
119,2019-08-12,CAG,0,0,0,0
120,2019-08-12,CXO,0,1,1,0
121,2019-08-12,COP,0,1,1,0
122,2019-08-12,ED,0,0,0,0
123,2019-08-12,STZ,1,0,0,1
124,2019-08-12,GLW,0,1,1,0
125,2019-08-12,COST,0,0,0,0
126,2019-08-12,COTY,0,0,0,0
127,2019-08-12,CCI,0,0,0,0
128,2019-08-12,CSX,0,0,0,0
129,2019-08-12,CMI,1,0,0,1
130,2019-08-12,CVS,0,1,1,0
131,2019-08-12,DHI,0,0,0,0
132,2019-08-12,DHR,0,0,0,0
133,2019-08-12,DRI,0,1,1,0
134,2019-08-12,DVA,1,0,0,1
135,2019-08-12,DE,0,0,0,1
136,2019-08-12,DAL,1,0,0,1
137,2019-08-12,XRAY,1,0,0,1
138,2019-08-12,DVN,0,1,1,0
139,2019-08-12,DLR,0,0,0,0
140,2019-08-12,DFS,0,0,0,0
141,2019-08-12,DISCA,0,0,0,0
142,2019-08-12,DISCK,0,0,0,0
143,2019-08-12,DISH,0,1,0,0
144,2019-08-12,DG,0,0,0,0
145,2019-08-12,DLTR,1,0,0,1
146,2019-08-12,D,0,0,0,0
147,2019-08-12,DOV,0,0,0,0
148,2019-06-04,DWDP,0,0,0,0
149,2019-08-12,DTE,1,0,0,1
150,2019-08-12,DUK,0,0,0,0
151,2019-08-12,DRE,0,0,0,0
152,2019-08-12,DXC,1,0,0,1
153,2019-08-12,ETFC,1,0,0,1
154,2019-08-12,EMN,0,0,0,0
155,2019-08-12,ETN,0,0,0,0
156,2019-08-12,EBAY,0,0,0,0
157,2019-08-12,ECL,0,0,0,0
158,2019-08-12,EIX,1,0,0,1
159,2019-08-12,EW,0,0,0,0
160,2019-08-12,EA,0,1,1,0
161,2019-08-12,EMR,0,1,1,0
162,2019-08-12,ETR,0,1,1,0
163,2019-08-12,EOG,0,0,0,0
164,2019-08-12,EQT,1,0,0,1
165,2019-08-12,EFX,0,1,1,0
166,2019-08-12,EQIX,0,1,1,0
167,2019-08-12,EQR,1,0,0,1
168,2019-08-12,ESS,0,0,0,0
169,2019-08-12,EL,0,0,0,0
170,2019-08-12,RE,0,0,0,0
171,2019-08-12,ES,0,0,0,0
172,2019-08-12,EXC,0,0,0,0
173,2019-08-12,EXPE,0,0,0,0
174,2019-08-12,EXPD,1,0,0,1
175,2019-08-12,EXR,0,0,0,0
176,2019-08-12,XOM,1,0,0,1
177,2019-08-12,FFIV,1,0,0,1
178,2019-08-12,FB,0,0,0,0
179,2019-08-12,FAST,1,0,0,1
180,2019-08-12,FRT,0,0,0,0
181,2019-08-12,FDX,0,1,1,0
182,2019-08-12,FIS,0,0,0,1
183,2019-08-12,FITB,0,0,0,0
184,2019-08-12,FE,0,0,0,0
185,2019-08-12,FISV,0,0,0,0
186,2019-08-12,FLIR,0,1,1,0
187,2019-08-12,FLS,0,1,1,0
188,2019-08-12,FLR,0,0,0,0
189,2019-08-12,FMC,0,0,0,0
190,2019-08-12,FL,1,0,0,1
191,2019-08-12,F,0,0,0,0
192,2019-08-12,FTV,0,0,0,1
193,2019-08-12,FBHS,0,1,1,0
194,2019-08-12,BEN,1,0,0,1
195,2019-08-12,FCX,1,0,0,1
196,2019-08-12,GPS,0,0,0,0
197,2019-08-12,GRMN,0,0,0,0
198,2019-08-12,IT,0,1,1,0
199,2019-08-12,GD,0,1,1,0
200,2019-08-12,GE,0,0,0,0
201,2019-08-12,GIS,0,0,0,0
202,2019-08-12,GM,0,0,0,0
203,2019-08-12,GPC,1,0,0,1
204,2019-08-12,GILD,1,0,0,1
205,2019-08-12,GPN,0,0,0,0
206,2019-08-12,GS,0,0,0,0
207,2019-08-12,GT,0,0,0,0
208,2019-08-12,GWW,0,0,0,0
209,2019-08-12,HAL,0,0,0,0
210,2019-08-12,HBI,0,0,0,0
211,2019-08-12,HOG,0,0,0,1
212,2019-07-05,HRS,0,0,0,0
213,2019-08-12,HIG,0,0,0,0
214,2019-08-12,HAS,0,0,0,0
215,2019-08-12,HCA,0,0,0,0
216,2019-08-12,HCP,0,1,1,0
217,2019-08-12,HP,0,1,1,0
218,2019-08-12,HSIC,1,0,0,1
219,2019-08-12,HES,0,0,0,1
220,2019-08-12,HPE,1,0,0,1
221,2019-08-12,HLT,0,0,0,0
222,2019-08-12,HOLX,0,1,1,0
223,2019-08-12,HD,0,0,0,0
224,2019-08-12,HON,0,1,1,0
225,2019-08-12,HRL,0,0,0,1
226,2019-08-12,HST,0,0,0,0
227,2019-08-12,HPQ,1,0,0,1
228,2019-08-12,HUM,0,0,0,0
229,2019-08-12,HBAN,0,0,0,0
230,2019-08-12,HII,0,0,0,0
231,2019-08-12,IDXX,1,0,0,1
232,2019-08-12,INFO,0,0,0,0
233,2019-08-12,ITW,0,0,0,0
234,2019-08-12,ILMN,0,0,0,0
235,2019-08-12,INCY,0,1,1,0
236,2019-08-12,IR,0,0,0,0
237,2019-08-12,INTC,0,1,1,0
238,2019-08-12,ICE,0,0,0,0
239,2019-08-12,IBM,1,0,0,1
240,2019-08-12,IP,1,0,0,1
241,2019-08-12,IPG,0,0,0,0
242,2019-08-12,IFF,0,0,0,0
243,2019-08-12,INTU,0,0,0,0
244,2019-08-12,ISRG,0,0,0,0
245,2019-08-12,IVZ,1,0,0,1
246,2019-08-12,IPGP,0,0,0,0
247,2019-08-12,IQV,1,0,0,1
248,2019-08-12,IRM,0,0,0,0
249,2019-08-12,JBHT,0,0,0,0
250,2019-08-12,JEC,0,1,1,0
251,2019-08-12,SJM,0,1,1,0
252,2019-08-12,JNJ,0,0,0,0
253,2019-08-12,JCI,0,0,0,0
254,2019-08-12,JPM,0,0,0,0
255,2019-08-12,JNPR,0,0,0,0
256,2019-08-12,KSU,0,0,0,0
257,2019-08-12,K,0,0,0,0
258,2019-08-12,KEY,0,0,0,0
259,2019-08-12,KMB,0,1,1,0
260,2019-08-12,KIM,0,0,0,0
261,2019-08-12,KMI,0,0,0,0
262,2019-08-12,KLAC,0,0,0,0
263,2019-08-12,KSS,0,0,0,0
264,2019-08-12,KHC,0,0,0,0
265,2019-08-12,KR,0,1,1,0
266,2019-08-12,LB,1,0,0,1
267,2019-06-28,LLL,0,0,0,0
268,2019-08-12,LH,0,0,0,0
269,2019-08-12,LRCX,0,1,1,0
270,2019-08-12,LEG,0,1,1,0
271,2019-08-12,LEN,1,0,0,1
272,2019-08-12,LLY,0,0,0,0
273,2019-08-12,LNC,1,0,0,1
274,2019-08-12,LKQ,1,0,0,1
275,2019-08-12,LMT,0,0,0,0
276,2019-08-12,L,0,0,0,0
277,2019-08-12,LOW,0,0,0,0
278,2019-08-12,LYB,0,0,0,0
279,2019-08-12,MTB,1,0,0,1
280,2019-08-12,MAC,0,0,0,0
281,2019-08-12,M,0,1,1,0
282,2019-08-12,MRO,0,0,0,0
283,2019-08-12,MPC,0,1,1,0
284,2019-08-12,MAR,0,0,0,1
285,2019-08-12,MMC,0,0,0,0
286,2019-08-12,MLM,0,0,0,0
287,2019-08-12,MAS,0,1,1,0
288,2019-08-12,MA,0,0,0,0
289,2019-08-12,MAT,0,1,1,0
290,2019-08-12,MKC,0,1,1,0
291,2019-08-12,MCD,0,0,0,0
292,2019-08-12,MCK,0,0,0,0
293,2019-08-12,MDT,0,1,1,0
294,2019-08-12,MRK,0,0,0,0
295,2019-08-12,MET,0,0,0,0
296,2019-08-12,MTD,1,0,0,1
297,2019-08-12,MGM,0,0,0,0
298,2019-08-12,MCHP,0,1,1,0
299,2019-08-12,MU,0,0,0,1
300,2019-08-12,MSFT,0,0,0,0
301,2019-08-12,MAA,0,1,1,0
302,2019-08-12,MHK,0,0,0,0
303,2019-08-12,TAP,1,0,0,1
304,2019-08-12,MDLZ,0,0,0,0
305,2019-08-12,MNST,0,0,0,0
306,2019-08-12,MCO,0,1,1,0
307,2019-08-12,MS,0,0,0,0
308,2019-08-12,MSI,0,0,0,0
309,2019-08-12,MYL,0,0,0,0
310,2019-08-12,NDAQ,0,0,0,0
311,2019-08-12,NOV,0,0,0,0
312,2019-08-12,NAVI,0,0,0,0
313,2019-08-12,NKTR,0,0,0,0
314,2019-08-12,NTAP,0,0,0,0
315,2019-08-12,NFLX,0,0,0,0
316,2019-08-12,NWL,0,0,0,0
317,2019-08-12,NEM,0,1,1,0
318,2019-08-12,NWSA,0,1,1,0
319,2019-08-12,NWS,0,1,1,0
320,2019-08-12,NEE,0,0,0,0
321,2019-08-12,NLSN,0,0,0,0
322,2019-08-12,NKE,0,1,1,0
323,2019-08-12,NI,1,0,0,1
324,2019-08-12,NBL,0,0,0,0
325,2019-08-12,JWN,0,0,0,0
326,2019-08-12,NSC,0,1,1,0
327,2019-08-12,NTRS,0,0,0,0
328,2019-08-12,NOC,0,1,1,0
329,2019-08-12,NCLH,0,0,0,0
330,2019-08-12,NRG,0,0,0,0
331,2019-08-12,NUE,0,0,0,0
332,2019-08-12,NVDA,0,0,0,0
333,2019-08-12,ORLY,0,0,0,0
334,2019-08-12,OXY,0,0,0,0
335,2019-08-12,OMC,0,0,0,0
336,2019-08-12,OKE,0,0,0,0
337,2019-08-12,ORCL,1,0,0,1
338,2019-08-12,PCAR,1,0,0,1
339,2019-08-12,PKG,0,0,0,1
340,2019-08-12,PH,0,0,0,0
341,2019-08-12,PAYX,0,0,0,0
342,2019-08-12,PYPL,0,0,0,0
343,2019-08-12,PNR,1,0,0,1
344,2019-08-12,PBCT,0,0,0,0
345,2019-08-12,PEP,0,0,0,0
346,2019-08-12,PKI,0,0,0,0
347,2019-08-12,PRGO,1,0,0,1
348,2019-08-12,PFE,0,0,0,0
349,2019-08-12,PCG,0,0,0,0
350,2019-08-12,PM,0,0,0,0
351,2019-08-12,PSX,0,1,1,0
352,2019-08-12,PNW,0,0,0,0
353,2019-08-12,PXD,0,0,0,0
354,2019-08-12,PNC,0,0,0,0
355,2019-08-12,RL,0,0,0,0
356,2019-08-12,PPG,0,1,1,0
357,2019-08-12,PPL,0,0,0,1
358,2019-08-12,PFG,1,0,0,1
359,2019-08-12,PG,1,0,0,1
