,Date,Ticker,Open Long,Close Long,Open Short,Close Short
0,2019-08-28,MMM,0,0,0,0
1,2019-08-28,AOS,0,0,0,0
2,2019-08-28,ABT,0,0,0,0
3,2019-08-28,ABBV,0,1,0,0
4,2019-08-28,ACN,0,0,0,0
5,2019-08-28,ATVI,0,0,0,0
6,2019-08-28,AYI,0,0,0,0
7,2019-08-28,ADBE,0,0,0,0
8,2019-08-28,AAP,0,0,0,0
9,2019-08-28,AMD,0,0,0,0
10,2019-08-28,AES,0,0,0,0
11,2019-08-28,AMG,0,0,0,0
12,2019-08-28,AFL,0,0,0,0
13,2019-08-28,A,1,0,0,1
14,2019-08-28,APD,1,0,0,1
15,2019-08-28,AKAM,1,0,0,1
16,2019-08-28,ALK,0,0,0,0
17,2019-08-28,ALB,0,0,0,0
18,2019-08-28,ARE,0,0,0,0
19,2019-08-28,ALXN,1,0,0,1
20,2019-08-28,ALGN,1,0,0,1
21,2019-08-28,ALLE,0,0,0,0
22,2019-08-28,AGN,0,0,0,0
23,2019-08-28,ADS,0,0,0,0
24,2019-08-28,LNT,0,0,0,0
25,2019-08-28,ALL,0,0,0,0
26,2019-08-28,GOOGL,0,0,0,0
27,2019-08-28,GOOG,0,0,0,0
28,2019-08-28,MO,0,1,1,0
29,2019-08-28,AMZN,0,0,0,0
30,2019-08-28,AEE,0,0,0,0
31,2019-08-28,AAL,0,0,0,0
32,2019-08-28,AEP,0,0,0,0
33,2019-08-28,AXP,0,0,0,0
34,2019-08-28,AIG,0,0,0,0
35,2019-08-28,AMT,0,0,0,0
36,2019-08-28,AWK,0,0,0,0
37,2019-08-28,AMP,0,0,0,1
38,2019-08-28,ABC,0,1,1,0
39,2019-08-28,AME,0,0,0,0
40,2019-08-28,AMGN,0,0,0,0
41,2019-08-28,APH,1,0,0,1
42,2019-08-08,APC,0,1,0,0
43,2019-08-28,ADI,0,0,0,0
44,2019-08-28,ANSS,0,0,0,0
45,2019-08-28,ANTM,0,0,0,1
46,2019-08-28,AON,0,0,0,0
47,2019-08-28,APA,0,0,0,0
48,2019-08-28,AIV,0,0,0,0
49,2019-08-28,AAPL,1,0,0,1
50,2019-08-28,AMAT,0,0,0,0
51,2019-08-28,APTV,1,0,0,1
52,2019-08-28,ADM,0,0,0,0
53,2019-08-28,ARNC,0,0,0,1
54,2019-08-28,AJG,0,0,0,0
55,2019-08-28,AIZ,0,0,0,0
56,2019-08-28,T,0,0,0,0
57,2019-08-28,ADSK,0,0,0,0
58,2019-08-28,ADP,0,0,0,0
59,2019-08-28,AZO,0,0,0,0
60,2019-08-28,AVB,0,0,0,0
61,2019-08-28,AVY,0,0,0,0
62,2019-08-28,BHGE,0,1,0,0
63,2019-08-28,BLL,0,0,0,0
64,2019-08-28,BAC,0,1,1,0
65,2019-08-28,BAX,0,0,0,0
66,2019-08-28,BBT,0,0,0,0
67,2019-08-28,BDX,0,0,0,0
68,2019-08-28,BBY,0,0,0,0
69,2019-08-28,BIIB,0,0,0,0
70,2019-08-28,BLK,1,0,0,1
71,2019-08-28,HRB,0,0,0,0
72,2019-08-28,BA,0,0,0,0
73,2019-08-28,BKNG,1,0,0,1
74,2019-08-28,BWA,1,0,0,1
75,2019-08-28,BXP,0,1,1,0
76,2019-08-28,BSX,0,0,0,0
77,2019-08-28,BHF,0,0,0,0
78,2019-08-28,BMY,0,0,0,0
79,2019-08-28,AVGO,0,0,0,0
80,2019-08-28,CHRW,0,0,0,0
81,2019-06-07,CA,0,0,0,0
82,2019-08-28,COG,0,0,0,0
83,2019-08-28,CDNS,0,0,0,0
84,2019-08-28,CPB,0,0,0,1
85,2019-08-28,CAH,1,0,0,1
86,2019-08-28,KMX,0,0,0,0
87,2019-08-28,CCL,0,0,0,0
88,2019-08-28,CAT,0,0,0,0
89,2019-08-28,CBOE,0,0,0,0
90,2019-08-28,CBRE,0,0,0,0
91,2019-08-28,CBS,1,0,0,1
92,2019-08-28,CELG,0,1,1,0
93,2019-08-28,CNC,0,0,0,1
94,2019-08-28,CNP,0,0,0,0
95,2019-08-28,CTL,0,0,0,1
96,2019-08-28,CERN,0,0,0,0
97,2019-08-28,CF,0,0,0,0
98,2019-08-28,SCHW,0,0,0,0
99,2019-08-28,CHTR,0,0,0,0
100,2019-08-28,CVX,0,0,0,0
101,2019-08-28,CMG,0,0,0,0
102,2019-08-28,CB,0,1,1,0
103,2019-08-28,CHD,0,0,0,0
104,2019-08-28,CI,0,0,0,0
105,2019-08-28,XEC,0,0,0,0
106,2019-08-28,CINF,0,0,0,0
107,2019-08-28,CTAS,0,0,0,0
108,2019-08-28,CSCO,0,0,0,0
109,2019-08-28,C,0,1,1,0
110,2019-08-28,CFG,0,0,0,0
111,2019-08-28,CTXS,0,0,0,0
112,2019-08-28,CME,0,0,0,0
113,2019-08-28,CMS,0,0,0,0
114,2019-08-28,KO,0,1,1,0
115,2019-08-28,CTSH,0,0,0,0
116,2019-08-28,CL,0,0,0,0
117,2019-08-28,CMCSA,0,1,1,0
118,2019-08-28,CMA,1,0,0,1
119,2019-08-28,CAG,0,0,0,0
120,2019-08-28,CXO,0,0,0,0
121,2019-08-28,COP,0,1,1,0
122,2019-08-28,ED,0,0,0,0
123,2019-08-28,STZ,0,1,1,0
124,2019-08-28,GLW,0,0,0,0
125,2019-08-28,COST,0,0,0,0
126,2019-08-28,COTY,0,1,1,0
