,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Open.S Price,Tradé,Action,Quand,Prix limite
0,2019-11-26,GOOGL,0,0,0,0,1313.0,Traité,NA,NA,NA,NA
1,2019-11-26,EBAY,0,0,0,0,35.75,Traité,NA,NA,NA,NA
2,2019-11-26,PFE,0,0,0,0,38.290000915527344,Traité,NA,NA,NA,NA
3,2019-11-26,BBT,0,0,0,0,54.43000030517578,Traité,NA,NA,NA,NA
4,2019-11-26,BWA,0,0,0,0,42.84000015258789,Traité,NA,NA,NA,NA
5,2019-11-26,HIG,0,0,0,0,62.59000015258789,Traité,NA,NA,NA,NA
6,2019-11-26,GILD,0,0,0,0,67.27999877929689,Traité,NA,NA,NA,NA
7,2019-11-26,PXD,0,0,0,0,127.68000030517578,Traité,NA,NA,NA,NA
8,2019-11-26,ROK,0,0,0,0,196.32000732421875,Traité,NA,NA,NA,NA
9,2019-11-26,CTXS,0,0,0,0,113.97000122070312,Traité,NA,NA,NA,NA
10,2019-11-26,NVDA,0,0,0,0,217.0,Traité,NA,NA,NA,NA
11,2019-11-26,RTN,0,0,0,0,217.1100006103516,Traité,NA,NA,NA,NA
12,2019-11-26,VIAB,0,0,0,0,24.18000030517578,Traité,NA,NA,NA,NA
13,2019-11-26,VLO,0,0,0,0,97.44000244140624,Traité,NA,NA,NA,NA
14,2019-11-26,CBOE,0,0,0,0,119.5199966430664,Traité,NA,NA,NA,NA
15,2019-11-26,EQR,0,0,0,0,85.37000274658203,Traité,NA,NA,NA,NA
16,2019-11-26,HCA,0,0,0,0,138.89999389648438,Traité,NA,NA,NA,NA
17,2019-11-26,DTE,0,0,0,0,124.25,Traité,NA,NA,NA,NA
18,2019-11-26,KO,0,0,0,0,53.9000015258789,Traité,NA,NA,NA,NA
19,2019-11-26,AAPL,0,0,0,0,264.29000854492193,Traité,NA,NA,NA,NA
20,2019-11-26,EW,0,0,0,0,245.32000732421875,Traité,NA,NA,NA,NA
21,2019-11-26,CXO,0,0,0,0,72.80000305175781,Traité,NA,NA,NA,NA
22,2019-11-26,HOG,0,0,0,0,37.16999816894531,Traité,NA,NA,NA,NA
23,2019-11-26,BLL,0,0,0,0,66.69999694824219,Traité,NA,NA,NA,NA
24,2019-11-26,EOG,0,0,0,0,71.91000366210938,Traité,NA,NA,NA,NA
25,2019-11-26,DFS,0,0,0,0,84.7300033569336,Traité,NA,NA,NA,NA
26,2019-11-26,GOOG,0,0,0,0,1313.550048828125,Traité,NA,NA,NA,NA
27,2019-11-26,UPS,0,0,0,0,121.1999969482422,Traité,NA,NA,NA,NA
28,2019-11-26,AAL,0,0,0,0,29.04999923706055,Traité,NA,NA,NA,NA
29,2019-11-26,FBHS,0,0,0,0,64.58000183105469,Traité,NA,NA,NA,NA
30,2019-11-26,HRB,0,0,0,0,24.40999984741211,Traité,NA,NA,NA,NA
31,2019-11-26,PNR,0,0,0,0,44.45000076293945,Traité,NA,NA,NA,NA
