,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
44,2019-12-31,RTN,0,1,1,0,219.74000549316406
71,2019-12-31,CAG,0,1,1,0,34.2400016784668
137,2019-12-31,NOC,0,1,1,0,343.9700012207031
144,2019-12-31,HES,0,1,1,0,66.80999755859375
145,2019-12-31,TSCO,0,1,1,0,93.44000244140625
164,2019-12-31,JEF,0,1,1,0,21.3700008392334
172,2019-12-31,HOG,0,1,1,0,37.189998626708984
183,2019-12-31,SJM,0,1,1,0,104.12999725341797
266,2019-12-31,HRB,0,1,1,0,23.479999542236328
302,2019-12-31,EFX,0,1,1,0,140.1199951171875
308,2019-12-31,BKNG,0,1,1,0,2053.72998046875
314,2019-12-31,MCK,1,0,0,1,138.32000732421875
343,2019-12-31,CVX,0,1,1,0,120.51000213623047
350,2019-12-31,PXD,1,0,0,1,151.3699951171875
