,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
6,2020-01-10,JEF,0,1,1,0,21.639999389648438
38,2020-01-10,AIG,0,1,0,0,52.029998779296875
83,2020-01-10,HOG,0,1,1,0,34.84000015258789
90,2020-01-10,GS,0,1,1,0,242.11000061035156
106,2020-01-10,HRB,0,1,1,0,23.649999618530273
115,2020-01-10,SJM,0,1,1,0,104.37999725341797
116,2020-01-10,CVX,0,1,1,0,116.44000244140625
169,2020-01-10,TSCO,0,1,1,0,91.2699966430664
191,2020-01-10,MCK,0,1,1,0,143.80999755859375
197,2020-01-10,CAG,0,1,1,0,31.829999923706055
230,2020-01-10,MPC,0,1,1,0,60.220001220703125
245,2020-01-10,AGN,0,1,1,0,191.8300018310547
304,2020-01-10,HES,0,1,1,0,68.51000213623047
