,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price
8,2020-01-02,GWW,0,1,1,0,344.7099914550781
24,2020-01-02,SJM,0,1,1,0,102.13999938964844
36,2020-01-02,CAG,1,0,0,1,33.630001068115234
57,2020-01-02,HOG,0,1,1,0,37.09000015258789
60,2020-01-02,HRB,0,1,1,0,23.479999542236328
77,2020-01-02,CVX,0,1,1,0,121.43000030517578
106,2020-01-02,JEF,0,1,1,0,21.770000457763672
114,2020-01-02,CHD,0,1,1,0,70.02999877929688
193,2020-01-02,STZ,0,1,1,0,188.3000030517578
197,2020-01-02,RTN,0,1,1,0,224.47999572753906
284,2020-01-02,GS,0,1,1,0,234.32000732421875
342,2020-01-02,MPC,0,1,1,0,61.90999984741211
361,2020-01-02,NOC,0,1,1,0,355.70001220703125
364,2020-01-02,TXT,0,1,1,0,45.47999954223633
