,Date du Relevé,Compte,Type,Ticker,Quantité,Average Cost,Exposition,Date,Close,Latent PnL
64,2020-01-03,DU1507429,Stock,HRB,-429.0,23.32,-10004.28,2020-01-02,23.48,-68.64000000000007
65,2020-01-03,DU1507429,Stock,EQIX,-17.0,579.74,-9855.58,2020-01-02,579.35,6.629999999999767
66,2020-01-03,DU1507429,Stock,CAG,-294.0,33.97,-9987.18,2020-01-02,33.63,99.95999999999891
67,2020-01-03,DU1507429,Stock,BK,-200.0,50.12,-10024.0,2020-01-02,50.92,-160.00000000000085
68,2020-01-03,DU1507429,Stock,RL,-86.0,116.37,-10007.82,2020-01-02,118.79,-208.1200000000001
69,2020-01-03,DU1507429,Stock,APA,-393.0,25.44,-9997.92,2020-01-02,25.36,31.44000000000073
70,2020-01-03,DU1507429,Stock,SJM,-97.0,102.94,-9985.18,2020-01-02,102.14,77.59999999999972
71,2020-01-03,DU1507429,Stock,GD,-57.0,175.73,-10016.61,2020-01-02,178.43,-153.90000000000097
72,2020-01-03,DU1507429,Stock,F,-1084.0,9.25,-10027.0,2020-01-02,9.42,-184.27999999999992
73,2020-01-03,DU1507429,Stock,NOC,-29.0,344.01,-9976.29,2020-01-02,355.7,-339.00999999999993
74,2020-01-03,DU1507429,Stock,HOG,-269.0,37.41,-10063.29,2020-01-02,37.09,86.07999999999817
75,2020-01-03,DU1507429,Stock,JEF,-470.0,21.29,-10006.3,2020-01-02,21.77,-225.6000000000002
76,2020-01-03,DU1507429,Stock,BXP,-73.0,136.4,-9957.2,2020-01-02,135.58,59.8599999999995
77,2020-01-03,DU1507429,Stock,FBHS,-153.0,65.24,-9981.72,2020-01-02,65.81,-87.21000000000113
78,2020-01-03,DU1507429,Stock,IFF,-79.0,126.99,-10032.21,2020-01-02,127.55,-44.24000000000018
79,2020-01-03,DU1507429,Stock,CVX,-84.0,119.6,-10046.4,2020-01-02,121.43,-153.72000000000102
80,2020-01-03,DU1507429,Stock,TSCO,-107.0,93.25,-9977.75,2020-01-02,93.11,14.980000000000059
81,2020-01-03,DU1507429,Stock,MO,-201.0,49.79,-10007.79,2020-01-02,49.25,108.5399999999998
82,2020-01-03,DU1507429,Stock,CHD,-142.0,70.39,-9995.38,2020-01-02,70.03,51.11999999999993
83,2020-01-03,DU1507429,Stock,CXO,-114.0,88.11,-10044.54,2020-01-02,86.95,132.2399999999996
84,2020-01-03,DU1507429,Stock,KMI,-477.0,20.98,-10007.46,2020-01-02,21.04,-28.61999999999939
85,2020-01-03,DU1507429,Stock,COTY,-907.0,11.02,-9995.14,2020-01-02,11.05,-27.21000000000103
86,2020-01-03,DU1507429,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-02,2074.58,-68.94999999999982
87,2020-01-03,DU1507429,Stock,AVY,-76.0,131.01,-9956.76,2020-01-02,129.31,129.19999999999914
88,2020-01-03,DU1507429,Stock,SYF,-278.0,36.01,-10010.78,2020-01-02,36.21,-55.60000000000079
89,2020-01-03,DU1507429,Stock,EFX,-71.0,140.32,-9962.72,2020-01-02,142.39,-146.96999999999952
90,2020-01-05,DU1507429,Stock,MCK,73.0,137.18,10014.14,2020-01-03,136.72,-33.580000000000574
91,2020-01-05,DU1507429,Stock,HP,-221.0,46.21,-10212.41,2020-01-03,45.85,79.55999999999987
92,2020-01-05,DU1507429,Stock,HES,-150.0,67.35,-10102.5,2020-01-03,69.84,-373.50000000000136
93,2020-01-05,DU1507429,Stock,UPS,-86.0,116.2,-9993.2,2020-01-03,116.72,-44.71999999999966
94,2020-01-05,DU1507429,Stock,PNW,-111.0,89.92,-9981.12,2020-01-03,88.99,103.23000000000076
95,2020-01-05,DU1507429,Stock,JBHT,-86.0,116.34,-10005.24,2020-01-03,117.03,-59.33999999999981
96,2020-01-05,DU1507429,Stock,RTN,-46.0,219.96,-10118.16,2020-01-03,227.81,-361.0999999999997
97,2020-01-05,DU1507429,Stock,AOS,-211.0,47.53,-10028.83,2020-01-03,47.35,37.97999999999994
98,2020-01-05,DU1507429,Stock,HRB,-429.0,23.32,-10004.28,2020-01-03,23.46,-60.06000000000024
99,2020-01-05,DU1507429,Stock,TGT,79.0,124.93,9869.47,2020-01-03,124.76,-13.430000000000136
100,2020-01-05,DU1507429,Stock,EQIX,-17.0,579.74,-9855.58,2020-01-03,585.12,-91.45999999999992
101,2020-01-05,DU1507429,Stock,BK,-200.0,50.12,-10024.0,2020-01-03,50.27,-30.00000000000113
102,2020-01-05,DU1507429,Stock,XYL,-125.0,79.68,-9960.0,2020-01-03,80.32,-79.9999999999983
103,2020-01-05,DU1507429,Stock,RL,-86.0,116.37,-10007.82,2020-01-03,118.16,-153.93999999999932
104,2020-01-05,DU1507429,Stock,APA,-393.0,25.44,-9997.92,2020-01-03,25.69,-98.25
105,2020-01-05,DU1507429,Stock,SJM,-97.0,102.94,-9985.18,2020-01-03,102.29,63.04999999999917
106,2020-01-05,DU1507429,Stock,GD,-57.0,175.73,-10016.61,2020-01-03,180.18,-253.6500000000009
107,2020-01-05,DU1507429,Stock,F,-1084.0,9.25,-10027.0,2020-01-03,9.21,43.359999999999076
108,2020-01-05,DU1507429,Stock,NOC,-29.0,344.01,-9976.29,2020-01-03,375.01,-899.0
109,2020-01-05,DU1507429,Stock,JEF,-470.0,21.29,-10006.3,2020-01-03,21.56,-126.89999999999979
110,2020-01-05,DU1507429,Stock,FBHS,-153.0,65.24,-9981.72,2020-01-03,65.39,-22.950000000000877
111,2020-01-05,DU1507429,Stock,IFF,-79.0,126.99,-10032.21,2020-01-03,126.35,50.560000000000045
112,2020-01-05,DU1507429,Stock,CVX,-84.0,119.6,-10046.4,2020-01-03,121.01,-118.44000000000092
113,2020-01-05,DU1507429,Stock,TSCO,-107.0,93.25,-9977.75,2020-01-03,91.96,138.03000000000065
114,2020-01-05,DU1507429,Stock,MO,-201.0,49.79,-10007.79,2020-01-03,49.63,32.15999999999932
115,2020-01-05,DU1507429,Stock,CHD,-142.0,70.39,-9995.38,2020-01-03,70.27,17.040000000000642
116,2020-01-05,DU1507429,Stock,CXO,-114.0,88.11,-10044.54,2020-01-03,90.2,-238.26000000000042
117,2020-01-05,DU1507429,Stock,KMI,-477.0,20.98,-10007.46,2020-01-03,21.2,-104.93999999999944
118,2020-01-05,DU1507429,Stock,COTY,-907.0,11.02,-9995.14,2020-01-03,11.06,-36.280000000000854
119,2020-01-05,DU1507429,Stock,STZ,-53.0,187.9,-9958.7,2020-01-03,189.53,-86.38999999999977
120,2020-01-05,DU1507429,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-03,2065.48,-23.450000000000273
121,2020-01-05,DU1507429,Stock,SYF,-278.0,36.01,-10010.78,2020-01-03,35.69,88.96000000000008
122,2020-01-05,DU1507429,Stock,EFX,-71.0,140.32,-9962.72,2020-01-03,142.87,-181.0500000000008
123,2020-01-07,DU1507429,Stock,HP,-221.0,46.21,-10212.41,2020-01-06,47.15,-207.7399999999995
124,2020-01-07,DU1507429,Stock,UHS,70.0,141.56,9909.2,2020-01-06,141.86,21.0000000000008
125,2020-01-07,DU1507429,Stock,HES,-150.0,67.35,-10102.5,2020-01-06,70.86,-526.5000000000008
126,2020-01-07,DU1507429,Stock,UPS,-86.0,116.2,-9993.2,2020-01-06,116.2,-0.0
127,2020-01-07,DU1507429,Stock,PNW,-111.0,89.92,-9981.12,2020-01-06,88.9,113.21999999999956
128,2020-01-07,DU1507429,Stock,MMM,-56.0,178.07,-9971.92,2020-01-06,178.62,-30.80000000000064
129,2020-01-07,DU1507429,Stock,RTN,-46.0,219.96,-10118.16,2020-01-06,226.59,-304.9799999999998
130,2020-01-07,DU1507429,Stock,AOS,-211.0,47.53,-10028.83,2020-01-06,47.65,-25.31999999999946
131,2020-01-07,DU1507429,Stock,HRB,-429.0,23.32,-10004.28,2020-01-06,23.53,-90.09000000000036
132,2020-01-07,DU1507429,Stock,GS,-43.0,231.09,-9936.87,2020-01-06,233.95,-122.97999999999935
133,2020-01-07,DU1507429,Stock,TGT,79.0,124.93,9869.47,2020-01-06,123.58,-106.65000000000069
134,2020-01-07,DU1507429,Stock,EQIX,-17.0,579.74,-9855.58,2020-01-06,584.48,-80.58000000000015
135,2020-01-07,DU1507429,Stock,CAG,-300.0,33.54,-10062.0,2020-01-06,33.52,5.999999999998806
136,2020-01-07,DU1507429,Stock,BK,-200.0,50.12,-10024.0,2020-01-06,50.74,-124.00000000000091
137,2020-01-07,DU1507429,Stock,LIN,49.0,204.81,10035.69,2020-01-06,204.39,-20.580000000000783
138,2020-01-07,DU1507429,Stock,RL,-86.0,116.37,-10007.82,2020-01-06,119.81,-295.8399999999998
139,2020-01-07,DU1507429,Stock,APA,-393.0,25.44,-9997.92,2020-01-06,25.64,-78.59999999999972
140,2020-01-07,DU1507429,Stock,SJM,-97.0,102.94,-9985.18,2020-01-06,103.71,-74.68999999999961
141,2020-01-07,DU1507429,Stock,NDAQ,-93.0,108.05,-10048.65,2020-01-06,108.21,-14.879999999999685
142,2020-01-07,DU1507429,Stock,GD,-57.0,175.73,-10016.61,2020-01-06,182.09,-362.52000000000083
143,2020-01-07,DU1507429,Stock,SWKS,84.0,115.75,9723.0,2020-01-06,116.56,68.04000000000019
144,2020-01-07,DU1507429,Stock,F,-1084.0,9.25,-10027.0,2020-01-06,9.16,97.55999999999985
145,2020-01-07,DU1507429,Stock,BA,-30.0,332.05,-9961.5,2020-01-06,333.74,-50.69999999999993
146,2020-01-07,DU1507429,Stock,NOC,-29.0,344.01,-9976.29,2020-01-06,375.83,-922.7799999999997
147,2020-01-07,DU1507429,Stock,HOG,-276.0,36.52,-10079.52,2020-01-06,36.55,-8.279999999998353
148,2020-01-07,DU1507429,Stock,JEF,-470.0,21.29,-10006.3,2020-01-06,21.32,-14.100000000000534
149,2020-01-07,DU1507429,Stock,BXP,-73.0,136.7,-9979.1,2020-01-06,137.6,-65.70000000000041
150,2020-01-07,DU1507429,Stock,FBHS,-153.0,65.24,-9981.72,2020-01-06,65.89,-99.45000000000088
151,2020-01-07,DU1507429,Stock,IFF,-79.0,126.99,-10032.21,2020-01-06,125.52,116.12999999999992
152,2020-01-07,DU1507429,Stock,EA,-93.0,106.98,-9949.14,2020-01-06,108.78,-167.39999999999975
153,2020-01-07,DU1507429,Stock,CVX,-84.0,119.6,-10046.4,2020-01-06,120.6,-84.0
154,2020-01-07,DU1507429,Stock,MO,-201.0,49.79,-10007.79,2020-01-06,49.83,-8.03999999999983
155,2020-01-07,DU1507429,Stock,CHD,-142.0,70.39,-9995.38,2020-01-06,70.54,-21.300000000000807
156,2020-01-07,DU1507429,Stock,KMI,-477.0,20.98,-10007.46,2020-01-06,21.28,-143.10000000000034
157,2020-01-07,DU1507429,Stock,STZ,-53.0,187.9,-9958.7,2020-01-06,190.4,-132.5
158,2020-01-07,DU1507429,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-06,2047.4,66.94999999999936
159,2020-01-07,DU1507429,Stock,EFX,-71.0,140.32,-9962.72,2020-01-06,143.48,-224.35999999999973
160,2020-01-08,DU1507429,Stock,FCX,-780.0,12.87,-10038.6,2020-01-07,13.05,-140.40000000000117
161,2020-01-08,DU1507429,Stock,MPC,-172.0,58.09,-9991.48,2020-01-07,59.14,-180.5999999999995
162,2020-01-08,DU1507429,Stock,MCK,72.0,137.16,9875.52,2020-01-07,137.85,49.67999999999985
163,2020-01-08,DU1507429,Stock,HP,-221.0,46.21,-10212.41,2020-01-07,46.54,-72.92999999999962
164,2020-01-08,DU1507429,Stock,UHS,70.0,141.56,9909.2,2020-01-07,142.43,60.900000000000325
165,2020-01-08,DU1507429,Stock,UPS,-86.0,116.2,-9993.2,2020-01-07,116.0,17.200000000000244
166,2020-01-08,DU1507429,Stock,PNW,-111.0,89.92,-9981.12,2020-01-07,88.68,137.63999999999942
167,2020-01-08,DU1507429,Stock,MMM,-56.0,178.07,-9971.92,2020-01-07,177.9,9.5199999999993
168,2020-01-08,DU1507429,Stock,AGN,-52.0,191.23,-9943.96,2020-01-07,190.47,39.519999999999534
169,2020-01-08,DU1507429,Stock,JBHT,-87.0,114.76,-9984.12,2020-01-07,117.65,-251.43000000000006
170,2020-01-08,DU1507429,Stock,HSIC,-149.0,67.16,-10006.84,2020-01-07,67.74,-86.41999999999975
171,2020-01-08,DU1507429,Stock,RTN,-46.0,219.96,-10118.16,2020-01-07,226.54,-302.6799999999992
172,2020-01-08,DU1507429,Stock,AOS,-211.0,47.53,-10028.83,2020-01-07,47.33,42.2000000000006
173,2020-01-08,DU1507429,Stock,HRB,-429.0,23.32,-10004.28,2020-01-07,23.52,-85.7999999999997
174,2020-01-08,DU1507429,Stock,GS,-43.0,231.09,-9936.87,2020-01-07,235.49,-189.20000000000027
175,2020-01-08,DU1507429,Stock,TGT,79.0,124.93,9869.47,2020-01-07,123.8,-89.27000000000076
176,2020-01-08,DU1507429,Stock,EQIX,-17.0,579.74,-9855.58,2020-01-07,581.88,-36.37999999999977
177,2020-01-08,DU1507429,Stock,CAG,594.0,32.95,19572.3,2020-01-07,32.32,-374.2200000000015
178,2020-01-08,DU1507429,Stock,BK,-200.0,50.12,-10024.0,2020-01-07,51.25,-226.00000000000043
179,2020-01-08,DU1507429,Stock,LIN,49.0,204.81,10035.69,2020-01-07,204.83,0.9800000000005014
180,2020-01-08,DU1507429,Stock,CE,-85.0,118.21,-10047.85,2020-01-07,118.0,17.84999999999947
181,2020-01-08,DU1507429,Stock,RL,-86.0,116.37,-10007.82,2020-01-07,120.33,-340.5599999999995
182,2020-01-08,DU1507429,Stock,SJM,-97.0,102.94,-9985.18,2020-01-07,102.25,66.92999999999978
183,2020-01-08,DU1507429,Stock,NDAQ,-93.0,108.05,-10048.65,2020-01-07,106.42,151.5899999999996
184,2020-01-08,DU1507429,Stock,REGN,-27.0,371.06,-10018.62,2020-01-07,373.13,-55.889999999999816
185,2020-01-08,DU1507429,Stock,GD,-57.0,175.73,-10016.61,2020-01-07,180.02,-244.5300000000012
186,2020-01-08,DU1507429,Stock,SWKS,84.0,115.75,9723.0,2020-01-07,117.67,161.28000000000014
187,2020-01-08,DU1507429,Stock,STX,-172.0,58.33,-10032.76,2020-01-07,58.91,-99.75999999999969
188,2020-01-08,DU1507429,Stock,F,-1084.0,9.25,-10027.0,2020-01-07,9.25,-0.0
189,2020-01-08,DU1507429,Stock,BA,-30.0,332.05,-9961.5,2020-01-07,337.28,-156.89999999999884
190,2020-01-08,DU1507429,Stock,HOG,-276.0,36.52,-10079.52,2020-01-07,36.02,138.0
191,2020-01-08,DU1507429,Stock,JEF,-470.0,21.29,-10006.3,2020-01-07,21.11,84.59999999999988
192,2020-01-08,DU1507429,Stock,BXP,-73.0,136.7,-9979.1,2020-01-07,135.21,108.76999999999859
193,2020-01-08,DU1507429,Stock,FBHS,-153.0,65.24,-9981.72,2020-01-07,65.56,-48.960000000001145
194,2020-01-08,DU1507429,Stock,IFF,-79.0,126.99,-10032.21,2020-01-07,125.31,132.7199999999994
195,2020-01-08,DU1507429,Stock,EA,-93.0,106.98,-9949.14,2020-01-07,108.39,-131.12999999999968
196,2020-01-08,DU1507429,Stock,CVX,-84.0,119.6,-10046.4,2020-01-07,119.06,45.35999999999933
197,2020-01-08,DU1507429,Stock,MO,-201.0,49.79,-10007.79,2020-01-07,49.57,44.21999999999977
198,2020-01-08,DU1507429,Stock,LH,-59.0,169.06,-9974.54,2020-01-07,169.16,-5.899999999999665
199,2020-01-08,DU1507429,Stock,KMI,-477.0,20.98,-10007.46,2020-01-07,21.33,-166.94999999999902
200,2020-01-08,DU1507429,Stock,COTY,-923.0,10.83,-9996.09,2020-01-07,10.72,101.52999999999949
201,2020-01-08,DU1507429,Stock,BKNG,-5.0,2060.79,-10303.95,2020-01-07,2068.05,-36.30000000000109
202,2020-01-08,DU1507429,Stock,AVY,79.0,126.72,10010.88,2020-01-07,126.61,-8.689999999999955
203,2020-01-08,DU1507429,Stock,MHK,76.0,131.27,9976.52,2020-01-07,128.01,-247.7600000000015
204,2020-01-08,DU1507429,Stock,EFX,-71.0,140.32,-9962.72,2020-01-07,143.21,-205.19000000000102
205,2020-01-09,DU1507429,Stock,FCX,-780.0,12.87,-10038.6,2020-01-08,13.18,-241.8000000000004
206,2020-01-09,DU1507429,Stock,MPC,-172.0,58.09,-9991.48,2020-01-08,58.52,-73.95999999999995
207,2020-01-09,DU1507429,Stock,MCK,-1.0,140.17,-140.17,2020-01-08,140.56,-0.3900000000000148
208,2020-01-09,DU1507429,Stock,HP,-221.0,46.21,-10212.41,2020-01-08,45.58,139.23000000000056
209,2020-01-09,DU1507429,Stock,HES,141.0,71.01,10012.41,2020-01-08,68.52,-351.0900000000013
210,2020-01-09,DU1507429,Stock,UPS,-86.0,116.2,-9993.2,2020-01-08,116.66,-39.55999999999946
211,2020-01-09,DU1507429,Stock,PNW,-111.0,89.92,-9981.12,2020-01-08,88.51,156.50999999999962
212,2020-01-09,DU1507429,Stock,MMM,-56.0,178.07,-9971.92,2020-01-08,180.63,-143.36000000000013
213,2020-01-09,DU1507429,Stock,AGN,-52.0,191.23,-9943.96,2020-01-08,191.15,4.159999999999172
214,2020-01-09,DU1507429,Stock,JBHT,-87.0,114.76,-9984.12,2020-01-08,118.76,-348.0
215,2020-01-09,DU1507429,Stock,HSIC,-149.0,67.16,-10006.84,2020-01-08,67.93,-114.73000000000151
216,2020-01-09,DU1507429,Stock,RTN,-46.0,219.96,-10118.16,2020-01-08,227.4,-342.2399999999999
217,2020-01-09,DU1507429,Stock,AOS,-211.0,47.53,-10028.83,2020-01-08,47.26,56.97000000000066
218,2020-01-09,DU1507429,Stock,HRB,-429.0,23.32,-10004.28,2020-01-08,23.38,-25.739999999999448
219,2020-01-09,DU1507429,Stock,GS,-43.0,231.09,-9936.87,2020-01-08,237.76,-286.8099999999995
220,2020-01-09,DU1507429,Stock,TGT,79.0,124.93,9869.47,2020-01-08,123.4,-120.87000000000008
221,2020-01-09,DU1507429,Stock,EQIX,-17.0,579.74,-9855.58,2020-01-08,583.8,-69.01999999999907
222,2020-01-09,DU1507429,Stock,BK,-200.0,50.12,-10024.0,2020-01-08,51.31,-238.00000000000097
223,2020-01-09,DU1507429,Stock,LIN,49.0,204.81,10035.69,2020-01-08,207.39,126.41999999999922
224,2020-01-09,DU1507429,Stock,CE,-85.0,118.21,-10047.85,2020-01-08,117.08,96.0499999999996
225,2020-01-09,DU1507429,Stock,RL,-86.0,116.37,-10007.82,2020-01-08,120.0,-312.1799999999996
226,2020-01-09,DU1507429,Stock,APA,-309.0,32.43,-10020.87,2020-01-08,32.73,-92.69999999999912
227,2020-01-09,DU1507429,Stock,SJM,-97.0,102.94,-9985.18,2020-01-08,103.3,-34.919999999999945
228,2020-01-09,DU1507429,Stock,NDAQ,93.0,105.91,9849.63,2020-01-08,105.83,-7.43999999999984
229,2020-01-09,DU1507429,Stock,REGN,-27.0,371.06,-10018.62,2020-01-08,382.42,-306.72000000000037
230,2020-01-09,DU1507429,Stock,GD,-57.0,175.73,-10016.61,2020-01-08,180.48,-270.75
231,2020-01-09,DU1507429,Stock,SWKS,84.0,115.75,9723.0,2020-01-08,119.54,318.36000000000047
232,2020-01-09,DU1507429,Stock,STX,-172.0,58.33,-10032.76,2020-01-08,59.37,-178.87999999999985
233,2020-01-09,DU1507429,Stock,F,-1084.0,9.25,-10027.0,2020-01-08,9.25,-0.0
234,2020-01-09,DU1507429,Stock,NOC,-27.0,375.97,-10151.19,2020-01-08,370.29,153.36000000000018
235,2020-01-09,DU1507429,Stock,HOG,-276.0,36.52,-10079.52,2020-01-08,36.53,-2.759999999999451
236,2020-01-09,DU1507429,Stock,BXP,-73.0,136.7,-9979.1,2020-01-08,134.49,161.3299999999985
237,2020-01-09,DU1507429,Stock,FBHS,-153.0,65.24,-9981.72,2020-01-08,66.79,-237.15000000000168
238,2020-01-09,DU1507429,Stock,EA,-93.0,106.98,-9949.14,2020-01-08,109.49,-233.42999999999915
239,2020-01-09,DU1507429,Stock,CVX,-84.0,119.6,-10046.4,2020-01-08,117.7,159.59999999999928
240,2020-01-09,DU1507429,Stock,MO,-201.0,49.79,-10007.79,2020-01-08,50.08,-58.28999999999983
241,2020-01-09,DU1507429,Stock,LH,-118.0,170.55,-20124.9,2020-01-08,173.84,-388.2199999999992
