,Compte,Type,conId,Ticker,Quantité,Average Cost
0,DU1507429,Stock,9657,MCK,73.0,137.18369865
1,DU1507429,Stock,8097,HP,-220.0,45.44394
2,DU1507429,Stock,6231002,UPS,-86.0,116.19584765
3,DU1507429,Stock,3142097,PXD,-66.0,150.5516121
4,DU1507429,Stock,270825,JBHT,-86.0,116.3358442
5,DU1507429,Stock,12225,AOS,-211.0,47.53389715
6,DU1507429,Stock,8130,HRB,-429.0,23.3234191
7,DU1507429,Stock,271308,LRCX,34.0,291.70941175
8,DU1507429,Stock,181764593,EQIX,-17.0,579.73905295
9,DU1507429,Stock,5402,CAG,-294.0,33.97417755
10,DU1507429,Stock,44986804,BK,-200.0,50.1238435
11,DU1507429,Stock,92306678,RL,-86.0,116.3658442
12,DU1507429,Stock,4472,APA,-393.0,25.4443542
13,DU1507429,Stock,15130038,SJM,-97.0,102.9374402
14,DU1507429,Stock,7496,GD,-57.0,175.72869825
15,DU1507429,Stock,9599491,F,-1084.0,9.2546893
16,DU1507429,Stock,318911976,JEF,-470.0,21.29444
17,DU1507429,Stock,5021340,BXP,-73.0,136.4033589
18,DU1507429,Stock,94078796,FBHS,-153.0,65.2419941
19,DU1507429,Stock,8385,IFF,-79.0,126.99459365
20,DU1507429,Stock,5684,CVX,-84.0,119.5955
21,DU1507429,Stock,9769,MO,-201.0,49.79385025
22,DU1507429,Stock,5651,CHD,-142.0,70.3913817
23,DU1507429,Stock,661507,LH,59.0,168.64694915
24,DU1507429,Stock,83975037,KMI,-477.0,20.98444655
25,DU1507429,Stock,129131475,COTY,-907.0,11.0246527
26,DU1507429,Stock,162231797,SYF,-278.0,36.01413525
